dataset	bin_id	sample	dominant	contaminant	dominant_taxid	contaminant_taxid	distance_rank	target_completeness	target_contamination	ref_len	dominant_bp	contaminant_bp	completeness_pct	contamination_pct	n_contigs_dominant	n_contigs_contaminant	cont_shortfall_rel	scoreable_by_magicc	in_domain
marine	s2__Otu1458.0__X__Otu1279__c90__k5__order	2	Otu1458.0	Otu1279	1763535	106589	order	90.0	5.0	4944132	4451266	247554	90.03129366287146	5.0070265114280925	2602	765	-0.0014053022856185039	True	True
marine	s2__Otu2290.0__X__Otu199.0__c90__k5__order	2	Otu2290.0	Otu199.0	104267	253245	order	90.0	5.0	2670264	2403559	133700	90.0120362630811	5.006995562985533	1413	229	-0.0013991125971065444	True	True
marine	s2__Otu384.0__X__Otu794.0__c90__k15__order	2	Otu384.0	Otu794.0	31989	1458307	order	90.0	15.0	4147426	3735364	622537	90.06463285903112	15.010201508116118	970	1493	-0.0006801005410745612	True	True
marine	s2__Otu256__X__Otu870__c90__k15__order	2	Otu256	Otu870	100716	1096	order	90.0	15.0	3293456	2966732	494676	90.0796002739979	15.019966867630842	1138	203	-0.0013311245087227993	True	True
marine	s2__Otu86.0__X__Otu157.0__c90__k20__order	2	Otu86.0	Otu157.0	187493	1897729	order	90.0	20.0	3764053	3541386	755082	94.0843819149199	20.060344527561117	114	310	-0.0030172263780558596	True	True
marine	s2__Otu186.0__X__Otu301__c90__k20__order	2	Otu186.0	Otu301	314275	404011	order	90.0	20.0	4927947	4523539	985954	91.79358057219365	20.00739861853222	41	2354	-0.00036993092661106173	True	True
marine	s2__Otu292.0__X__Otu1332.0__c90__k2__class	2	Otu292.0	Otu1332.0	2434	1906738	class	90.0	2.0	4331234	3899395	87462	90.02965436639997	2.019332134906588	3320	153	-0.009666067453294014	True	True
marine	s2__Otu26.0__X__Otu1374__c90__k5__class	2	Otu26.0	Otu1374	936476	1427364	class	90.0	5.0	3899940	3899663	195074	99.99289732662554	5.00197438934958	14	354	-0.00039487786991596605	True	True
marine	s2__Otu136__X__Otu4.0__c90__k5__class	2	Otu136	Otu4.0	40269	1335757	class	90.0	5.0	4246561	3823070	1926624	90.02743631847041	45.369040972212574	2257	1	-8.073808194442515	True	True
marine	s2__Otu30.0__X__Otu479__c90__k10__class	2	Otu30.0	Otu479	34067	55601	class	90.0	10.0	2363215	2362954	236391	99.988955723453	10.00294090888895	4	770	-0.0002940908888950489	True	True
marine	s2__Otu186.0__X__Otu123.0__c90__k15__class	2	Otu186.0	Otu123.0	314275	1076588	class	90.0	15.0	4927947	4464183	740907	90.58910333248308	15.034800496028062	41	876	-0.00232003306853746	True	True
marine	s2__Otu136__X__Otu183.0__c90__k15__class	2	Otu136	Otu183.0	40269	326544	class	90.0	15.0	4246561	3823261	637077	90.0319340755967	15.002186475126578	2273	2393	-0.00014576500843854016	True	True
marine	s2__Otu87.0__X__Otu152__c90__k15__class	2	Otu87.0	Otu152	314275	286	class	90.0	15.0	4971381	4474727	745880	90.00973773685823	15.003476901086438	3786	1782	-0.00023179340576255924	True	True
marine	s2__Otu107__X__Otu1455__c90__k20__class	2	Otu107	Otu1455	40269	135577	class	90.0	20.0	4759095	4295474	952041	90.25821085731636	20.004664752437176	778	3038	-0.00023323762185878394	True	True
marine	s2__Otu71__X__Otu2058__c90__k20__class	2	Otu71	Otu2058	161895	340345	class	90.0	20.0	2791883	2515456	558627	90.09890457443954	20.008968857219305	404	1768	-0.0004484428609652369	True	True
marine	s2__Otu136__X__Otu526__c90__k2__phylum	2	Otu136	Otu526	40269	32003	phylum	90.0	2.0	4246561	3825015	85259	90.0732380860654	2.007718716391923	2273	188	-0.003859358195961393	True	True
marine	s2__Otu13.0__X__Otu1723__c90__k2__phylum	2	Otu13.0	Otu1723	1329899	502682	phylum	90.0	2.0	2655425	2655383	53719	99.99841833228203	2.0229906700434017	2	125	-0.011495335021700859	True	True
marine	s2__Otu255__X__Otu873.1__c90__k2__phylum	2	Otu255	Otu873.1	62322	74318	phylum	90.0	2.0	5358884	4823755	107365	90.01417086094791	2.003495503914621	1218	306	-0.0017477519573105837	True	True
marine	s2__Otu82__X__Otu454.0__c90__k5__phylum	2	Otu82	Otu454.0	1548547	1208324	phylum	90.0	5.0	4059891	4059837	203400	99.99866991502974	5.009986721318381	1	251	-0.0019973442636761264	True	True
marine	s2__Otu2.0__X__Otu1420.0__c90__k10__phylum	2	Otu2.0	Otu1420.0	133539	1670800	phylum	90.0	10.0	4145260	4079423	414713	98.4117522181962	10.004511176621008	1	1328	-0.0004511176621008417	True	True
marine	s2__Otu139__X__Otu1548.1__c90__k10__phylum	2	Otu139	Otu1548.1	645	1063	phylum	90.0	10.0	5040536	4537718	505014	90.02451326604948	10.019053529227843	3892	996	-0.0019053529227843313	True	True
marine	s2__Otu48.0__X__Otu1332.0__c90__k10__phylum	2	Otu48.0	Otu1332.0	1335746	1906738	phylum	90.0	10.0	1739487	1739481	175624	99.99965507071913	10.096310004041422	1	294	-0.00963100040414222	True	True
marine	s2__Otu2290.0__X__Otu1446.0__c90__k10__phylum	2	Otu2290.0	Otu1446.0	104267	320787	phylum	90.0	10.0	2670264	2403357	267103	90.00447146798969	10.002868630217836	1402	841	-0.0002868630217836454	True	True
marine	s2__Otu50.0__X__Otu1548.1__c90__k15__phylum	2	Otu50.0	Otu1548.1	314275	1063	phylum	90.0	15.0	4397537	4044317	659649	91.96777650762233	15.000419553036165	138	1258	-2.797020241101696e-05	True	True
marine	s2__Otu393.0__X__Otu2180__c90__k15__phylum	2	Otu393.0	Otu2180	192843	80852	phylum	90.0	15.0	4969784	4473544	745495	90.01485778858799	15.000551331808385	2521	2409	-3.675545389233056e-05	True	True
marine	s2__Otu168.0__X__Otu37.0__c90__k15__phylum	2	Otu168.0	Otu37.0	516051	1191459	phylum	90.0	15.0	3274259	2947751	491269	90.02803382383617	15.0039749451708	1657	1180	-0.0002649963447199847	True	True
marine	s2__Otu1191__X__Otu1247__c90__k15__phylum	2	Otu1191	Otu1247	1462	291990	phylum	90.0	15.0	3592666	3233532	539051	90.00369085241991	15.004205790351788	1856	1713	-0.00028038602345255016	True	True
marine	s3__RNODE_218_length_1465_cov_7.29868__X__RNODE_338_length_1509_cov_4.27236__c60__k5__species	3	RNODE_218_length_1465_cov_7.29868	RNODE_338_length_1509_cov_4.27236	32644	32644	species	60.0	5.0	14430	9679	1322	67.07553707553707	9.161469161469162	7	1	-0.8322938322938324	True	True
marine	s3__Otu107__X__Otu1344__c60__k10__species	3	Otu107	Otu1344	40269	40269	species	60.0	10.0	4759095	2860264	476153	60.101006598943705	10.005116519002037	625	965	-0.0005116519002037023	True	True
marine	s3__Otu23__X__Otu1010__c60__k10__species	3	Otu23	Otu1010	190893	190893	species	60.0	10.0	5732794	3578113	573332	62.41481902192892	10.000917528172128	34	1848	-9.175281721276462e-05	True	True
marine	s3__Otu766__X__Otu1386__c60__k15__species	3	Otu766	Otu1386	80854	80854	species	60.0	15.0	5168427	3101590	775267	60.010328094021645	15.000057077327396	6775	2977	-3.8051551597343785e-06	True	True
marine	s3__RNODE_173_length_1764_cov_3.34845__X__RNODE_248_length_5318_cov_4.74604__c60__k15__species	3	RNODE_173_length_1764_cov_3.34845	RNODE_248_length_5318_cov_4.74604	32644	32644	species	60.0	15.0	17420	10691	2726	61.37198622273249	15.648679678530424	25	11	-0.04324531190202829	True	True
marine	s3__Otu68__X__Otu707__c60__k20__species	3	Otu68	Otu707	80852	80852	species	60.0	20.0	4508217	2707498	901715	60.05695821651886	20.001588211037756	260	2939	-7.94105518878041e-05	True	True
marine	s3__RNODE_436_length_6429_cov_48.44919__X__RNODE_259_length_1574_cov_100.84149__c60__k20__species	3	RNODE_436_length_6429_cov_48.44919	RNODE_259_length_1574_cov_100.84149	32644	32644	species	60.0	20.0	63850	39069	13734	61.18872357086922	21.509788566953798	18	9	-0.0754894283476899	True	True
marine	s3__RNODE_470_length_2095_cov_7.42232__X__RNODE_587_length_4088_cov_9.08425__c60__k20__species	3	RNODE_470_length_2095_cov_7.42232	RNODE_587_length_4088_cov_9.08425	32644	32644	species	60.0	20.0	20510	13712	6959	66.85519258898098	33.9297903461726	7	3	-0.6964895173086301	True	True
marine	s3__Otu90.0__X__Otu1332.0__c60__k2__genus	3	Otu90.0	Otu1332.0	81032	1906738	genus	60.0	2.0	3705021	2226340	74350	60.08980785803913	2.006736264112943	181	231	-0.0033681320564715733	True	True
marine	s3__Otu87.0__X__Otu1977.0__c60__k2__genus	3	Otu87.0	Otu1977.0	314275	226	genus	60.0	2.0	4971381	2983411	99642	60.01171505462969	2.004312282643394	1689	378	-0.002156141321697058	True	True
marine	s3__Otu581__X__Otu2259__c60__k2__genus	3	Otu581	Otu2259	40269	80852	genus	60.0	2.0	4070544	2442491	81425	60.00404368556144	2.000346882382306	3935	259	-0.00017344119115292322	True	True
marine	s3__Otu20__X__Otu1519__c60__k2__genus	3	Otu20	Otu1519	94122	62322	genus	60.0	2.0	5251146	3169633	105433	60.360786007473415	2.0078093429510435	268	379	-0.0039046714755217593	True	True
marine	s3__Otu80.0__X__Otu26.0__c60__k2__genus	3	Otu80.0	Otu26.0	119864	936476	genus	60.0	2.0	4684316	2810858	183815	60.00572975862431	3.92405209213042	1383	1	-0.9620260460652099	True	True
marine	s3__Otu119.0__X__Otu79.0__c60__k2__genus	3	Otu119.0	Otu79.0	28108	314275	genus	60.0	2.0	4653851	2792379	94644	60.001469750535634	2.0336706095661423	6479	58	-0.01683530478307116	True	True
marine	s3__Otu972__X__Otu498__c60__k5__genus	3	Otu972	Otu498	246432	1282	genus	60.0	5.0	2852731	1711644	143495	60.0001892922957	5.030092216896721	3342	240	-0.006018443379344163	True	True
marine	s3__Otu398__X__Otu340__c60__k5__genus	3	Otu398	Otu340	2261	53953	genus	60.0	5.0	1908256	1145189	96193	60.01233587107809	5.040885499639462	2751	260	-0.008177099927892329	True	True
marine	s3__Otu128__X__Otu108.0__c60__k10__genus	3	Otu128	Otu108.0	80854	90736	genus	60.0	10.0	5158435	3095764	516048	60.01362816435605	10.003964380669718	3479	1913	-0.00039643806697178265	True	True
marine	s3__Otu119.0__X__Otu1949.0__c60__k10__genus	3	Otu119.0	Otu1949.0	28108	314275	genus	60.0	10.0	4653851	2792442	465683	60.00282346813424	10.006401150359133	6490	1494	-0.0006401150359133468	True	True
marine	s3__Otu612.0__X__Otu230.1__c60__k10__genus	3	Otu612.0	Otu230.1	979	76594	genus	60.0	10.0	3765936	2259651	376754	60.002373911824314	10.004259233295521	5511	831	-0.00042592332955209143	True	True
marine	s3__Otu1498__X__Otu1032__c60__k15__genus	3	Otu1498	Otu1032	212663	662	genus	60.0	15.0	5295768	3178778	794441	60.024872690797636	15.001431331584012	2508	3057	-9.542210560079904e-05	True	True
marine	s3__Otu26.0__X__Otu800.0__c60__k2__family	3	Otu26.0	Otu800.0	936476	188908	family	60.0	2.0	3899940	2483970	78101	63.692518346436096	2.002620553136715	13	304	-0.0013102765683574713	True	True
marine	s3__Otu289__X__Otu10__c60__k5__family	3	Otu289	Otu10	80852	662	family	60.0	5.0	4584079	2750506	254401	60.001278337480656	5.549664392782062	5377	5	-0.10993287855641239	True	True
marine	s3__Otu383__X__Otu1664__c60__k5__family	3	Otu383	Otu1664	293091	2252	family	60.0	5.0	3260476	1956516	163227	60.00706645287375	5.006232218853934	4252	430	-0.0012464437707867758	True	True
marine	s3__Otu1123__X__Otu226__c60__k5__family	3	Otu1123	Otu226	29494	511678	family	60.0	5.0	4916408	2950797	246377	60.019367798604186	5.011321273580224	7138	352	-0.002264254716044789	True	True
marine	s3__Otu169.1__X__Otu497.1__c60__k5__family	3	Otu169.1	Otu497.1	1336795	96345	family	60.0	5.0	2016454	1209983	100834	60.00548487592576	5.000560389674151	1922	261	-0.00011207793483016814	True	True
marine	s3__Otu44.0__X__Otu169.1__c60__k10__family	3	Otu44.0	Otu169.1	104267	1336795	family	60.0	10.0	2800535	1681821	280096	60.05356119455747	10.001517567179128	3326	432	-0.00015175671791283206	True	True
marine	s3__Otu87.0__X__Otu229.0__c60__k15__family	3	Otu87.0	Otu229.0	314275	300231	family	60.0	15.0	4971381	2985563	750854	60.05500282517071	15.103529582625029	1671	132	-0.006901972175001939	True	True
marine	s3__Otu68__X__Otu360__c60__k15__family	3	Otu68	Otu360	80852	55601	family	60.0	15.0	4508217	2705083	676431	60.00338936657219	15.004401962017356	260	2402	-0.00029346413449040656	True	True
marine	s3__Otu250__X__Otu703__c60__k15__family	3	Otu250	Otu703	666	80852	family	60.0	15.0	4050927	2444207	607706	60.33697965922368	15.001652708133225	222	2370	-0.00011018054221499559	True	True
marine	s3__Otu61.0__X__Otu61.1__c60__k15__family	3	Otu61.0	Otu61.1	1288970	168934	family	60.0	15.0	4052370	2464161	607912	60.80789760066332	15.001394245836387	74	2118	-9.294972242580949e-05	True	True
marine	s3__Otu186.0__X__Otu318.0__c60__k20__family	3	Otu186.0	Otu318.0	314275	983545	family	60.0	20.0	4927947	2966463	986003	60.19673101192038	20.008392947407916	146	1564	-0.0004196473703958148	True	True
marine	s3__Otu846.0__X__Otu39.0__c60__k20__family	3	Otu846.0	Otu39.0	876	879567	family	60.0	20.0	3858580	2315394	773161	60.00637540235009	20.037449009739333	4155	705	-0.0018724504869666702	True	True
marine	s3__Otu239.0__X__Otu1466__c60__k2__order	3	Otu239.0	Otu1466	187493	285091	order	60.0	2.0	3920328	2354114	78888	60.04890407129199	2.012280605092227	1476	279	-0.00614030254611353	True	True
marine	s3__Otu198.0__X__Otu1089__c60__k10__order	3	Otu198.0	Otu1089	314275	228	order	60.0	10.0	4582352	2750839	458263	60.031158671354795	10.000606675349253	3935	1615	-6.0667534925329394e-05	True	True
marine	s3__Otu37.0__X__Otu249.0__c60__k10__order	3	Otu37.0	Otu249.0	1191459	1006	order	60.0	10.0	7327614	4406892	733466	60.14088624209736	10.009615681175346	459	208	-0.0009615681175345614	True	True
marine	s3__Otu388__X__Otu2304__c60__k15__order	3	Otu388	Otu2304	73913	39152	order	60.0	15.0	1761737	1057993	264331	60.05396946309239	15.003998894273096	1031	922	-0.00026659295153971623	True	True
marine	s3__Otu128__X__Otu839__c60__k15__order	3	Otu128	Otu839	80854	234831	order	60.0	15.0	5158435	3096344	773933	60.024871884592905	15.003251955292642	3499	1669	-0.00021679701950946633	True	True
marine	s3__Otu72.0__X__Otu1420.0__c60__k15__order	3	Otu72.0	Otu1420.0	1427356	1670800	order	60.0	15.0	3653837	2195310	548383	60.08231894307272	15.008414442133024	458	1939	-0.0005609628088682447	True	True
marine	s3__Otu722__X__Otu972__c60__k15__order	3	Otu722	Otu972	1763538	246432	order	60.0	15.0	4757181	2855345	713738	60.021786011505554	15.003381204120675	6864	1397	-0.00022541360804500716	True	True
marine	s3__Otu595.0__X__Otu352.1__c60__k20__order	3	Otu595.0	Otu352.1	1380358	187493	order	60.0	20.0	5528722	3317483	1106790	60.00451822319878	20.018912146423713	1538	223	-0.0009456073211856264	True	True
marine	s3__Otu106__X__Otu724__c60__k20__order	3	Otu106	Otu724	126740	2420	order	60.0	20.0	1877693	1128969	375948	60.12532400131438	20.02180335124006	334	734	-0.001090167562002975	True	True
marine	s3__Otu61.0__X__Otu40.0__c60__k20__order	3	Otu61.0	Otu40.0	1288970	1263979	order	60.0	20.0	4052370	2456086	835768	60.60863149218852	20.624177950187175	75	26	-0.031208897509358735	True	True
marine	s3__Otu149__X__Otu393.0__c60__k2__class	3	Otu149	Otu393.0	32003	192843	class	60.0	2.0	1352885	811832	27295	60.007465527372986	2.017540293520883	1565	74	-0.008770146760441522	True	True
marine	s3__Otu157.0__X__Otu2433.0__c60__k5__class	3	Otu157.0	Otu2433.0	1897729	1526571	class	60.0	5.0	3543891	2134976	177273	60.24383932801545	5.002213668535516	502	614	-0.00044273370710321556	True	True
marine	s3__Otu726__X__Otu1977.0__c60__k5__class	3	Otu726	Otu1977.0	91347	226	class	60.0	5.0	5379796	3228038	269113	60.00298152569354	5.002290049659876	7753	1040	-0.00045800993197513406	True	True
marine	s3__Otu1123__X__Otu766__c60__k10__class	3	Otu1123	Otu766	29494	80854	class	60.0	10.0	4916408	2950214	491697	60.00750954762095	10.001143110986721	7142	1075	-0.0001143110986721041	True	True
marine	s3__Otu90.0__X__Otu719.0__c60__k10__class	3	Otu90.0	Otu719.0	81032	290400	class	60.0	10.0	3705021	2239480	370835	60.44446171830065	10.008985104267966	166	1318	-0.0008985104267965838	True	True
marine	s3__Otu1428.0__X__Otu1015__c60__k10__class	3	Otu1428.0	Otu1015	133924	361183	class	60.0	10.0	4650996	2790814	465142	60.00465276684822	10.000911632691148	5431	1649	-9.116326911478012e-05	True	True
marine	s3__Otu68__X__Otu1126__c60__k20__class	3	Otu68	Otu1126	80852	1248727	class	60.0	20.0	4508217	2714985	901848	60.223032742212716	20.004538379585544	269	2884	-0.00022691897927717974	True	True
marine	s3__Otu179__X__Otu860__c60__k20__class	3	Otu179	Otu860	271098	55601	class	60.0	20.0	5226917	3136651	1045615	60.00958117375883	20.004430910228727	231	3408	-0.0002215455114363607	True	True
marine	s3__Otu107__X__Otu2016.0__c60__k5__phylum	3	Otu107	Otu2016.0	40269	1885919	phylum	60.0	5.0	4759095	2859749	238373	60.0901852137854	5.008788435616435	629	764	-0.0017576871232870771	True	True
marine	s3__Otu149__X__Otu2225.0__c60__k5__phylum	3	Otu149	Otu2225.0	32003	589873	phylum	60.0	5.0	1352885	812885	67681	60.08529919394479	5.00271641713819	1563	254	-0.0005432834276380305	True	True
marine	s3__Otu9__X__Otu2448__c60__k5__phylum	3	Otu9	Otu2448	387093	84405	phylum	60.0	5.0	2562277	2562254	128115	99.9991023609079	5.000044881954605	1	483	-8.976390921056065e-06	True	True
marine	s3__Otu116.0__X__Otu212.0__c60__k5__phylum	3	Otu116.0	Otu212.0	2745	89184	phylum	60.0	5.0	5643878	3388747	282603	60.04288186243572	5.007248562070265	1223	573	-0.0014497124140529394	True	True
marine	s3__Otu1184__X__Otu53.0__c60__k5__phylum	3	Otu1184	Otu53.0	52133	1384459	phylum	60.0	5.0	3544508	2126875	178642	60.0048017947766	5.039966054527173	4190	12	-0.007993210905434544	True	True
marine	s3__Otu365.0__X__Otu1332.0__c60__k10__phylum	3	Otu365.0	Otu1332.0	158327	1906738	phylum	60.0	10.0	7215267	4330748	721538	60.0220061156434	10.000156612360984	6137	2298	-1.5661236098374332e-05	True	True
marine	s3__Otu86.0__X__Otu149__c60__k10__phylum	3	Otu86.0	Otu149	187493	32003	phylum	60.0	10.0	3764053	2295203	376860	60.97690441659562	10.012080063697297	121	728	-0.0012080063697297305	True	True
marine	s3__Otu292.0__X__Otu36.0__c60__k10__phylum	3	Otu292.0	Otu36.0	2434	80679	phylum	60.0	10.0	4331234	2602712	554104	60.09169673123179	12.79321320436624	1481	6	-0.27932132043662394	True	True
marine	s3__Otu42.0__X__Otu249.0__c60__k15__phylum	3	Otu42.0	Otu249.0	1736674	1006	phylum	60.0	15.0	3994770	2413357	608739	60.41291488621373	15.238399206963104	105	187	-0.01589328046420692	True	True
marine	s3__Otu116.0__X__Otu72.0__c60__k15__phylum	3	Otu116.0	Otu72.0	2745	1427356	phylum	60.0	15.0	5643878	3387342	860511	60.01798763190841	15.246803704828489	1171	205	-0.016453580321899253	True	True
marine	s3__Otu289__X__Otu220.0__c60__k20__phylum	3	Otu289	Otu220.0	80852	702113	phylum	60.0	20.0	4584079	2750596	919626	60.003241654430475	20.061303481026396	5361	488	-0.0030651740513198077	True	True
marine	s3__Otu229.0__X__Otu2407.0__c60__k20__phylum	3	Otu229.0	Otu2407.0	300231	53946	phylum	60.0	20.0	4134229	2483301	827004	60.0668468050512	20.003826590157438	408	2410	-0.00019132950787188464	True	True
marine	s3__Otu368__X__Otu69.0__c60__k20__phylum	3	Otu368	Otu69.0	662	1124597	phylum	60.0	20.0	5549219	3329952	1110662	60.00757944496333	20.014744417187355	5937	1103	-0.0007372208593677598	True	True
marine	s3__Otu523__X__Otu93__c75__k2__species	3	Otu523	Otu93	39960	39960	species	75.0	2.0	3052398	2290508	1079196	75.03962458368797	35.35567773272031	3693	1	-16.677838866360155	True	True
marine	s3__RNODE_393_length_3465_cov_6.98635__X__RNODE_476_length_1618_cov_4.36943__c75__k2__species	3	RNODE_393_length_3465_cov_6.98635	RNODE_476_length_1618_cov_4.36943	32644	32644	species	75.0	2.0	34430	27176	860	78.93116468196341	2.4978216671507405	8	5	-0.24891083357537025	True	True
marine	s3__Otu1180.0__X__Otu119.1__c75__k2__species	3	Otu1180.0	Otu119.1	28108	28108	species	75.0	2.0	4674885	3509241	93641	75.06582514864002	2.0030653160452077	1982	252	-0.0015326580226038278	True	True
marine	s3__RNODE_259_length_1574_cov_100.84149__X__RNODE_142_length_2406_cov_5.09941__c75__k2__species	3	RNODE_259_length_1574_cov_100.84149	RNODE_142_length_2406_cov_5.09941	32644	32644	species	75.0	2.0	15520	12159	1694	78.34407216494846	10.914948453608247	8	2	-4.457474226804123	True	True
marine	s3__Otu203__X__Otu1501__c75__k5__species	3	Otu203	Otu1501	316	316	species	75.0	5.0	4383480	3288216	219185	75.01382463248378	5.000250942173798	5794	840	-5.018843475959045e-05	True	True
marine	s3__RNODE_386_length_2437_cov_8.66377__X__RNODE_10_length_6468_cov_8.06035__c75__k5__species	3	RNODE_386_length_2437_cov_8.66377	RNODE_10_length_6468_cov_8.06035	32644	32644	species	75.0	5.0	24150	20272	6345	83.94202898550725	26.273291925465838	12	1	-4.254658385093167	True	True
marine	s3__Otu523__X__Otu93__c75__k5__species	3	Otu523	Otu93	39960	39960	species	75.0	5.0	3052398	2290956	1079196	75.05430156879935	35.35567773272031	3670	1	-6.0711355465440615	True	True
marine	s3__RNODE_218_length_1465_cov_7.29868__X__RNODE_158_length_1640_cov_4.51607__c75__k5__species	3	RNODE_218_length_1465_cov_7.29868	RNODE_158_length_1640_cov_4.51607	32644	32644	species	75.0	5.0	14430	11093	1532	76.87456687456688	10.616770616770618	8	1	-1.1233541233541235	True	True
