gtdb_accession	ncbi_accession	gcf_accession	checkm2_completeness	checkm2_contamination	contig_count	n50_contigs	longest_contig	genome_size	domain	phylum	gtdb_taxonomy	fasta_path	download_dir
RS_GCF_004359015.1	GCA_004359015.1	GCF_004359015.1	100.0	0.13	51	286333	533813	6697711	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium paragordonae	/home/tianrm/projects/magicc2/data/genomes/GCF_004359015.1/GCF_004359015.1_ASM435901v1_genomic.fna	GCF_004359015.1
RS_GCF_040638995.1	GCA_040638995.1	GCF_040638995.1	99.97	1.46	85	321064	997639	9921470	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__Nonomuraea roseola	/home/tianrm/projects/magicc2/data/genomes/GCF_040638995.1/GCF_040638995.1_ASM4063899v1_genomic.fna	GCF_040638995.1
RS_GCF_030268225.1	GCA_030268225.1	GCF_030268225.1	100.0	0.93	49	431906	1036807	5530888	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis_D;s__Nocardiopsis_D ansamitocini	/home/tianrm/projects/magicc2/data/genomes/GCF_030268225.1/GCF_030268225.1_ASM3026822v1_genomic.fna	GCF_030268225.1
RS_GCF_014648055.1	GCA_014648055.1	GCF_014648055.1	99.95	0.16	85	292304	655204	8586701	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium pseudovulgare	/home/tianrm/projects/magicc2/data/genomes/GCF_014648055.1/GCF_014648055.1_ASM1464805v1_genomic.fna	GCF_014648055.1
RS_GCF_900136035.1	GCA_900136035.1	GCF_900136035.1	100.0	0.25	41	375053	698521	5140110	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium abscessus	/home/tianrm/projects/magicc2/data/genomes/GCF_900136035.1/GCF_900136035.1_12163_1_59_genomic.fna	GCF_900136035.1
RS_GCF_035763005.1	GCA_035763005.1	GCF_035763005.1	100.0	0.14	2	5067172	5067172	5090491	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium abscessus	/home/tianrm/projects/magicc2/data/genomes/GCF_035763005.1/GCF_035763005.1_ASM3576300v1_genomic.fna	GCF_035763005.1
RS_GCF_001846705.1	GCA_001846705.1	GCF_001846705.1	100.0	0.77	23	587409	1740320	4385650	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	/home/tianrm/projects/magicc2/data/genomes/GCF_001846705.1/GCF_001846705.1_ASM184670v1_genomic.fna	GCF_001846705.1
RS_GCF_900138135.1	GCA_900138135.1	GCF_900138135.1	100.0	0.3	5	5160981	5160981	5162511	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium abscessus	/home/tianrm/projects/magicc2/data/genomes/GCF_900138135.1/GCF_900138135.1_12078_1_65_genomic.fna	GCF_900138135.1
RS_GCF_001812505.1	GCA_001812505.1	GCF_001812505.1	100.0	0.14	24	256757	575370	2460166	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium amycolatum	/home/tianrm/projects/magicc2/data/genomes/GCF_001812505.1/GCF_001812505.1_ASM181250v1_genomic.fna	GCF_001812505.1
RS_GCF_003426585.1	GCA_003426585.1	GCF_003426585.1	99.99	0.13	20	268936	396370	2693320	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium avidum	/home/tianrm/projects/magicc2/data/genomes/GCF_003426585.1/GCF_003426585.1_ASM342658v1_genomic.fna	GCF_003426585.1
RS_GCF_039835915.1	GCA_039835915.1	GCF_039835915.1	99.91	0.18	36	135857	295649	2070404	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium catenulatum	/home/tianrm/projects/magicc2/data/genomes/GCF_039835915.1/GCF_039835915.1_ASM3983591v1_genomic.fna	GCF_039835915.1
RS_GCF_039539905.1	GCA_039539905.1	GCF_039539905.1	100.0	0.84	68	273627	958375	9891179	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Micromonosporaceae;g__Actinoplanes;s__Actinoplanes auranticolor	/home/tianrm/projects/magicc2/data/genomes/GCF_039539905.1/GCF_039539905.1_ASM3953990v1_genomic.fna	GCF_039539905.1
RS_GCF_019041375.1	GCA_019041375.1	GCF_019041375.1	99.87	0.18	39	178742	336000	2148608	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	/home/tianrm/projects/magicc2/data/genomes/GCF_019041375.1/GCF_019041375.1_NA_genomic.fna	GCF_019041375.1
RS_GCF_040763505.1	GCA_040763505.1	GCF_040763505.1	100.0	0.87	15	572355	870899	2360464	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Trueperella;s__Trueperella pyogenes	/home/tianrm/projects/magicc2/data/genomes/GCF_040763505.1/GCF_040763505.1_ASM4076350v1_genomic.fna	GCF_040763505.1
RS_GCF_003046845.1	GCA_003046845.1	GCF_003046845.1	100.0	0.41	3	2415202	2415202	2421249	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium diphtheriae	/home/tianrm/projects/magicc2/data/genomes/GCF_003046845.1/GCF_003046845.1_ASM304684v1_genomic.fna	GCF_003046845.1
RS_GCF_003582705.1	GCA_003582705.1	GCF_003582705.1	100.0	0.14	46	221485	664060	5023337	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium abscessus	/home/tianrm/projects/magicc2/data/genomes/GCF_003582705.1/GCF_003582705.1_ASM358270v1_genomic.fna	GCF_003582705.1
RS_GCF_001350475.1	GCA_001350475.1	GCF_001350475.1	100.0	0.44	99	124297	438394	4360936	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	/home/tianrm/projects/magicc2/data/genomes/GCF_001350475.1/GCF_001350475.1_7414_6_60_genomic.fna	GCF_001350475.1
RS_GCF_040701545.1	GCA_040701545.1	GCF_040701545.1	100.0	0.25	90	289158	771050	8492737	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces microflavus	/home/tianrm/projects/magicc2/data/genomes/GCF_040701545.1/GCF_040701545.1_ASM4070154v1_genomic.fna	GCF_040701545.1
GB_GCA_910575165.1	GCA_910575165.1		99.74	0.29	41	135152	343927	2718829	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Xiamenia;s__Xiamenia aquisgranensis	/home/tianrm/projects/magicc2/data/genomes/GCA_910575165.1/GCA_910575165.1_MGBC000134_genomic.fna	GCA_910575165.1
RS_GCF_041262525.1	GCA_041262525.1	GCF_041262525.1	99.92	0.26	56	248604	482687	7277997	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptacidiphilus;s__Streptacidiphilus sp041262525	/home/tianrm/projects/magicc2/data/genomes/GCF_041262525.1/GCF_041262525.1_ASM4126252v1_genomic.fna	GCF_041262525.1
RS_GCF_040652135.1	GCA_040652135.1	GCF_040652135.1	99.85	0.51	89	214321	557371	9288076	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp040652135	/home/tianrm/projects/magicc2/data/genomes/GCF_040652135.1/GCF_040652135.1_ASM4065213v1_genomic.fna	GCF_040652135.1
RS_GCF_003031065.1	GCA_003031065.1	GCF_003031065.1	100.0	0.75	13	2293438	2293438	4408918	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	/home/tianrm/projects/magicc2/data/genomes/GCF_003031065.1/GCF_003031065.1_ASM303106v1_genomic.fna	GCF_003031065.1
RS_GCF_000971395.1	GCA_000971395.1	GCF_000971395.1	99.99	0.04	27	255553	735729	3164437	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Demequinaceae;g__Demequina;s__Demequina iriomotensis	/home/tianrm/projects/magicc2/data/genomes/GCF_000971395.1/GCF_000971395.1_ASM97139v1_genomic.fna	GCF_000971395.1
RS_GCF_002108155.1	GCA_002108155.1	GCF_002108155.1	99.93	0.33	7	1633470	1633470	2061686	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	/home/tianrm/projects/magicc2/data/genomes/GCF_002108155.1/GCF_002108155.1_BadoLMG11579v1_genomic.fna	GCF_002108155.1
RS_GCF_014203855.1	GCA_014203855.1	GCF_014203855.1	100.0	1.98	4	7732878	7732878	9567486	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Kitasatospora;s__Kitasatospora kifunensis	/home/tianrm/projects/magicc2/data/genomes/GCF_014203855.1/GCF_014203855.1_ASM1420385v1_genomic.fna	GCF_014203855.1
RS_GCF_039544475.1	GCA_039544475.1	GCF_039544475.1	100.0	0.02	18	479724	734975	4087776	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides caeni	/home/tianrm/projects/magicc2/data/genomes/GCF_039544475.1/GCF_039544475.1_ASM3954447v1_genomic.fna	GCF_039544475.1
RS_GCF_027497235.1	GCA_027497235.1	GCF_027497235.1	99.98	0.2	1	6814137	6814137	6814237	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora sp027497235	/home/tianrm/projects/magicc2/data/genomes/GCF_027497235.1/GCF_027497235.1_ASM2749723v1_genomic.fna	GCF_027497235.1
RS_GCF_001813965.1	GCA_001813965.1	GCF_001813965.1	100.0	0.0	81	59687	178782	2245099	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia mucilaginosa_A	/home/tianrm/projects/magicc2/data/genomes/GCF_001813965.1/GCF_001813965.1_ASM181396v1_genomic.fna	GCF_001813965.1
RS_GCF_037144675.1	GCA_037144675.1	GCF_037144675.1	99.97	0.09	31	384214	722724	2846916	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria marina	/home/tianrm/projects/magicc2/data/genomes/GCF_037144675.1/GCF_037144675.1_ASM3714467v1_genomic.fna	GCF_037144675.1
RS_GCF_040650295.1	GCA_040650295.1	GCF_040650295.1	100.0	0.5	75	197540	553279	7414768	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces halstedii	/home/tianrm/projects/magicc2/data/genomes/GCF_040650295.1/GCF_040650295.1_ASM4065029v1_genomic.fna	GCF_040650295.1
RS_GCF_018362795.1	GCA_018362795.1	GCF_018362795.1	99.97	0.01	19	456157	910017	3865584	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides faecalis	/home/tianrm/projects/magicc2/data/genomes/GCF_018362795.1/GCF_018362795.1_ASM1836279v1_genomic.fna	GCF_018362795.1
RS_GCF_001849395.1	GCA_001849395.1	GCF_001849395.1	100.0	0.8	17	854294	1833273	4395250	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	/home/tianrm/projects/magicc2/data/genomes/GCF_001849395.1/GCF_001849395.1_ASM184939v1_genomic.fna	GCF_001849395.1
GB_GCA_029225085.1	GCA_029225085.1		100.0	0.49	91	39030	157877	1928956	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__JAQXVU01;s__JAQXVU01 sp029225085	/home/tianrm/projects/magicc2/data/genomes/GCA_029225085.1/GCA_029225085.1_ASM2922508v1_genomic.fna	GCA_029225085.1
RS_GCF_000670215.1	GCA_000670215.1	GCF_000670215.1	100.0	0.42	25	327428	590121	4416002	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	/home/tianrm/projects/magicc2/data/genomes/GCF_000670215.1/GCF_000670215.1_Myco_tube_TB_RSA19_V1_genomic.fna	GCF_000670215.1
GB_GCA_038229825.1	GCA_038229825.1		99.91	0.5	87	195855	742839	5658046	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nakamurellaceae;g__Nakamurella;s__Nakamurella sp038229825	/home/tianrm/projects/magicc2/data/genomes/GCA_038229825.1/GCA_038229825.1_ASM3822982v1_genomic.fna	GCA_038229825.1
RS_GCF_900187925.1	GCA_900187925.1	GCF_900187925.1	100.0	0.07	54	291629	1039471	8317680	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces parvus	/home/tianrm/projects/magicc2/data/genomes/GCF_900187925.1/GCF_900187925.1_IMG-taxon_2524614673_annotated_assembly_genomic.fna	GCF_900187925.1
RS_GCF_003467965.1	GCA_003467965.1	GCF_003467965.1	99.91	0.48	50	127445	409171	2282570	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp902364975	/home/tianrm/projects/magicc2/data/genomes/GCF_003467965.1/GCF_003467965.1_ASM346796v1_genomic.fna	GCF_003467965.1
RS_GCF_005518055.1	GCA_005518055.1	GCF_005518055.1	100.0	0.04	5	5254673	5254673	5393712	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	/home/tianrm/projects/magicc2/data/genomes/GCF_005518055.1/GCF_005518055.1_ASM551805v1_genomic.fna	GCF_005518055.1
RS_GCF_017117085.1	GCA_017117085.1	GCF_017117085.1	100.0	0.33	47	372912	767047	5401582	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Prescottella;s__Prescottella equi	/home/tianrm/projects/magicc2/data/genomes/GCF_017117085.1/GCF_017117085.1_ASM1711708v1_genomic.fna	GCF_017117085.1
RS_GCF_040646655.1	GCA_040646655.1	GCF_040646655.1	99.99	0.0	53	288462	961012	7288938	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp040646655	/home/tianrm/projects/magicc2/data/genomes/GCF_040646655.1/GCF_040646655.1_ASM4064665v1_genomic.fna	GCF_040646655.1
RS_GCF_010523235.1	GCA_010523235.1	GCF_010523235.1	100.0	0.08	2	6900059	6900059	7086150	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces albidoflavus	/home/tianrm/projects/magicc2/data/genomes/GCF_010523235.1/GCF_010523235.1_ASM1052323v1_genomic.fna	GCF_010523235.1
RS_GCF_036014095.1	GCA_036014095.1	GCF_036014095.1	99.93	0.54	1	10089300	10089300	10089300	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp026342595	/home/tianrm/projects/magicc2/data/genomes/GCF_036014095.1/GCF_036014095.1_ASM3601409v1_genomic.fna	GCF_036014095.1
RS_GCF_027686185.1	GCA_027686185.1	GCF_027686185.1	100.0	0.15	18	591191	830300	2221839	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	/home/tianrm/projects/magicc2/data/genomes/GCF_027686185.1/GCF_027686185.1_ASM2768618v1_genomic.fna	GCF_027686185.1
RS_GCF_024734405.1	GCA_024734405.1	GCF_024734405.1	98.19	0.15	1	6344421	6344421	6344421	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Pseudonocardiaceae;g__Saccharopolyspora_C;s__Saccharopolyspora_C gregorii	/home/tianrm/projects/magicc2/data/genomes/GCF_024734405.1/GCF_024734405.1_ASM2473440v1_genomic.fna	GCF_024734405.1
GB_GCA_949000405.1	GCA_949000405.1		99.98	0.16	49	188125	396485	2054169	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum	/home/tianrm/projects/magicc2/data/genomes/GCA_949000405.1/GCA_949000405.1_MGBC118272_genomic.fna	GCA_949000405.1
RS_GCF_001685725.1	GCA_001685725.1	GCF_001685725.1	99.99	0.06	27	339427	470738	2249483	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium breve	/home/tianrm/projects/magicc2/data/genomes/GCF_001685725.1/GCF_001685725.1_ASM168572v1_genomic.fna	GCF_001685725.1
RS_GCF_039759895.1	GCA_039759895.1	GCF_039759895.1	100.0	0.28	21	340654	520106	2341064	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	/home/tianrm/projects/magicc2/data/genomes/GCF_039759895.1/GCF_039759895.1_ASM3975989v1_genomic.fna	GCF_039759895.1
RS_GCF_030176155.1	GCA_030176155.1	GCF_030176155.1	100.0	0.0	31	125194	302016	2386815	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium pseudodiphtheriticum	/home/tianrm/projects/magicc2/data/genomes/GCF_030176155.1/GCF_030176155.1_ASM3017615v1_genomic.fna	GCF_030176155.1
RS_GCF_040645975.1	GCA_040645975.1	GCF_040645975.1	99.99	0.0	57	220228	1164413	6830718	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp040645975	/home/tianrm/projects/magicc2/data/genomes/GCF_040645975.1/GCF_040645975.1_ASM4064597v1_genomic.fna	GCF_040645975.1
RS_GCF_021738765.1	GCA_021738765.1	GCF_021738765.1	100.0	1.46	70	489861	947822	2631019	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium parakroppenstedtii	/home/tianrm/projects/magicc2/data/genomes/GCF_021738765.1/GCF_021738765.1_ASM2173876v1_genomic.fna	GCF_021738765.1
RS_GCF_036150455.1	GCA_036150455.1	GCF_036150455.1	100.0	0.09	1	7517952	7517952	7517952	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia salmonicida	/home/tianrm/projects/magicc2/data/genomes/GCF_036150455.1/GCF_036150455.1_ASM3615045v1_genomic.fna	GCF_036150455.1
RS_GCF_001214925.1	GCA_001214925.1	GCF_001214925.1	100.0	0.31	44	241080	506786	5184219	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium abscessus	/home/tianrm/projects/magicc2/data/genomes/GCF_001214925.1/GCF_001214925.1_7520_7_41_genomic.fna	GCF_001214925.1
RS_GCF_028747205.1	GCA_028747205.1	GCF_028747205.1	100.0	0.32	1	8211675	8211675	8211675	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp028747205	/home/tianrm/projects/magicc2/data/genomes/GCF_028747205.1/GCF_028747205.1_ASM2874720v1_genomic.fna	GCF_028747205.1
RS_GCF_040650775.1	GCA_040650775.1	GCF_040650775.1	100.0	0.31	68	284318	653935	7760897	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces parvulus	/home/tianrm/projects/magicc2/data/genomes/GCF_040650775.1/GCF_040650775.1_ASM4065077v1_genomic.fna	GCF_040650775.1
RS_GCF_001852555.1	GCA_001852555.1	GCF_001852555.1	100.0	0.78	3	3728430	3728430	4407201	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	/home/tianrm/projects/magicc2/data/genomes/GCF_001852555.1/GCF_001852555.1_ASM185255v1_genomic.fna	GCF_001852555.1
RS_GCF_018327685.1	GCA_018327685.1	GCF_018327685.1	99.99	0.82	3	5939903	5939903	9790272	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp018327685	/home/tianrm/projects/magicc2/data/genomes/GCF_018327685.1/GCF_018327685.1_ASM1832768v1_genomic.fna	GCF_018327685.1
GB_GCA_003053925.1	GCA_003053925.1		99.93	0.0	2	1544824	1544824	1555687	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__MWH-TA3;s__MWH-TA3 sp003053925	/home/tianrm/projects/magicc2/data/genomes/GCA_003053925.1/GCA_003053925.1_ASM305392v1_genomic.fna	GCA_003053925.1
RS_GCF_000373625.1	GCA_000373625.1	GCF_000373625.1	100.0	0.0	15	769204	1124061	6850887	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp000373625	/home/tianrm/projects/magicc2/data/genomes/GCF_000373625.1/GCF_000373625.1_ASM37362v1_genomic.fna	GCF_000373625.1
RS_GCF_040297365.1	GCA_040297365.1	GCF_040297365.1	99.94	0.05	51	355740	901083	9319636	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp019090165	/home/tianrm/projects/magicc2/data/genomes/GCF_040297365.1/GCF_040297365.1_ASM4029736v1_genomic.fna	GCF_040297365.1
RS_GCF_029433295.1	GCA_029433295.1	GCF_029433295.1	98.7	0.08	7	540923	690169	2345136	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium sp029433295	/home/tianrm/projects/magicc2/data/genomes/GCF_029433295.1/GCF_029433295.1_ASM2943329v1_genomic.fna	GCF_029433295.1
RS_GCF_012844445.1	GCA_012844445.1	GCF_012844445.1	99.98	0.23	12	571841	695129	2026380	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella acetigenes	/home/tianrm/projects/magicc2/data/genomes/GCF_012844445.1/GCF_012844445.1_ASM1284444v1_genomic.fna	GCF_012844445.1
RS_GCF_027157935.1	GCA_027157935.1	GCF_027157935.1	100.0	0.17	15	713115	1017892	3373651	Bacteria	Actinomycetota	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium plantarum	/home/tianrm/projects/magicc2/data/genomes/GCF_027157935.1/GCF_027157935.1_ASM2715793v1_genomic.fna	GCF_027157935.1
