gtdb_accession	ncbi_accession	gcf_accession	checkm2_completeness	checkm2_contamination	contig_count	n50_contigs	longest_contig	genome_size	domain	phylum	gtdb_taxonomy	fasta_path	download_dir
GB_GCA_002502405.1	GCA_002502405.1		98.39	0.68	60	55410	362796	2328353	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_B	/home/tianrm/projects/magicc2/data/genomes/GCA_002502405.1/GCA_002502405.1_ASM250240v1_genomic.fna	GCA_002502405.1
RS_GCF_003634715.1	GCA_003634715.1	GCF_003634715.1	99.99	1.02	6	3316360	3316360	4459149	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Haloarcula;s__Haloarcula marismortui	/home/tianrm/projects/magicc2/data/genomes/GCF_003634715.1/GCF_003634715.1_ASM363471v1_genomic.fna	GCF_003634715.1
RS_GCF_900106905.1	GCA_900106905.1	GCF_900106905.1	99.97	0.1	10	286521	561047	2026562	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus halophilus	/home/tianrm/projects/magicc2/data/genomes/GCF_900106905.1/GCF_900106905.1_IMG-taxon_2642422606_annotated_assembly_genomic.fna	GCF_900106905.1
RS_GCF_024449025.1	GCA_024449025.1	GCF_024449025.1	99.44	1.35	96	80501	353266	3214353	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Natronomonas;s__Natronomonas aquatica	/home/tianrm/projects/magicc2/data/genomes/GCF_024449025.1/GCF_024449025.1_ASM2444902v1_genomic.fna	GCF_024449025.1
RS_GCF_001971705.1	GCA_001971705.1	GCF_001971705.1	99.94	0.81	4	3397437	3397437	3835796	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natronorubrum;s__Natronorubrum daqingense	/home/tianrm/projects/magicc2/data/genomes/GCF_001971705.1/GCF_001971705.1_ASM197170v1_genomic.fna	GCF_001971705.1
RS_GCF_963662735.1	GCA_963662735.1	GCF_963662735.1	99.85	0.93	1	2821257	2821257	2821257	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp963662735	/home/tianrm/projects/magicc2/data/genomes/GCF_963662735.1/GCF_963662735.1_piCycPorc2.Methanoregula_sp_3.1_genomic.fna	GCF_963662735.1
RS_GCF_900104065.1	GCA_900104065.1	GCF_900104065.1	99.43	0.99	10	1138740	1458395	4009868	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natronobacterium;s__Natronobacterium texcoconense	/home/tianrm/projects/magicc2/data/genomes/GCF_900104065.1/GCF_900104065.1_IMG-taxon_2636416047_annotated_assembly_genomic.fna	GCF_900104065.1
GB_GCA_041652095.1	GCA_041652095.1		99.87	0.32	61	65856	174553	2757844	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp10516u	/home/tianrm/projects/magicc2/data/genomes/GCA_041652095.1/GCA_041652095.1_ASM4165209v1_genomic.fna	GCA_041652095.1
RS_GCF_004765795.1	GCA_004765795.1	GCF_004765795.1	99.97	0.29	39	365638	756235	3763720	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haladaptataceae;g__Halorussus;s__Halorussus marinus	/home/tianrm/projects/magicc2/data/genomes/GCF_004765795.1/GCF_004765795.1_ASM476579v1_genomic.fna	GCF_004765795.1
GB_GCA_963678495.1	GCA_963678495.1		99.89	0.4	1	3042962	3042962	3042962	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp963682135	/home/tianrm/projects/magicc2/data/genomes/GCA_963678495.1/GCA_963678495.1_piUroStri2.Methanothrix_sp_1.1_genomic.fna	GCA_963678495.1
RS_GCF_009807105.1	GCA_009807105.1	GCF_009807105.1	99.87	1.26	71	144882	390073	4162630	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natrarchaeobius;s__Natrarchaeobius swarupiae	/home/tianrm/projects/magicc2/data/genomes/GCF_009807105.1/GCF_009807105.1_ASM980710v1_genomic.fna	GCF_009807105.1
RS_GCF_017094485.1	GCA_017094485.1	GCF_017094485.1	99.32	0.22	1	3041127	3041127	3041127	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natronoarchaeaceae;g__Natranaeroarchaeum;s__Natranaeroarchaeum sulfidigenes	/home/tianrm/projects/magicc2/data/genomes/GCF_017094485.1/GCF_017094485.1_ASM1709448v1_genomic.fna	GCF_017094485.1
GB_GCA_036679345.1	GCA_036679345.1		99.97	0.76	33	200911	378025	3089560	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina thermophila	/home/tianrm/projects/magicc2/data/genomes/GCA_036679345.1/GCA_036679345.1_ASM3667934v1_genomic.fna	GCA_036679345.1
RS_GCF_023698535.1	GCA_023698535.1	GCF_023698535.1	99.99	1.12	45	230717	415424	4031955	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halorientalis;s__Halorientalis regularis	/home/tianrm/projects/magicc2/data/genomes/GCF_023698535.1/GCF_023698535.1_ASM2369853v1_genomic.fna	GCF_023698535.1
RS_GCF_000235565.1	GCA_000235565.1	GCF_000235565.1	99.89	0.44	2	2559043	2559043	2571034	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinaceus	/home/tianrm/projects/magicc2/data/genomes/GCF_000235565.1/GCF_000235565.1_ASM23556v1_genomic.fna	GCF_000235565.1
GB_GCA_015521425.1	GCA_015521425.1		99.89	0.39	61	41794	131528	1625786	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAPX01;s__WAPX01 sp015520485	/home/tianrm/projects/magicc2/data/genomes/GCA_015521425.1/GCA_015521425.1_ASM1552142v1_genomic.fna	GCA_015521425.1
RS_GCF_000336955.1	GCA_000336955.1	GCF_000336955.1	99.91	0.76	36	258651	740399	3697948	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Haloferax;s__Haloferax larsenii	/home/tianrm/projects/magicc2/data/genomes/GCF_000336955.1/GCF_000336955.1_ASM33695v1_genomic.fna	GCF_000336955.1
RS_GCF_028328625.1	GCA_028328625.1	GCF_028328625.1	100.0	0.6	44	424535	1112476	3502207	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorubrum;s__Halorubrum ezzemoulense	/home/tianrm/projects/magicc2/data/genomes/GCF_028328625.1/GCF_028328625.1_ASM2832862v1_genomic.fna	GCF_028328625.1
GB_GCA_015163485.1	GCA_015163485.1		99.98	0.33	12	303302	476895	1901114	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Geoglobus;s__Geoglobus acetivorans	/home/tianrm/projects/magicc2/data/genomes/GCA_015163485.1/GCA_015163485.1_ASM1516348v1_genomic.fna	GCA_015163485.1
RS_GCF_900116525.1	GCA_900116525.1	GCF_900116525.1	99.86	0.34	26	222974	402334	3100602	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina thermophila	/home/tianrm/projects/magicc2/data/genomes/GCF_900116525.1/GCF_900116525.1_IMG-taxon_2595698250_annotated_assembly_genomic.fna	GCF_900116525.1
RS_GCF_003977755.1	GCA_003977755.1	GCF_003977755.1	99.59	1.19	14	735057	1204032	4960699	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Haloterrigena;s__Haloterrigena salifodinae	/home/tianrm/projects/magicc2/data/genomes/GCF_003977755.1/GCF_003977755.1_ASM397775v1_genomic.fna	GCF_003977755.1
RS_GCF_003336245.1	GCA_003336245.1	GCF_003336245.1	99.93	0.93	4	2969394	2969394	3549098	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Haloplanus;s__Haloplanus salinus	/home/tianrm/projects/magicc2/data/genomes/GCF_003336245.1/GCF_003336245.1_ASM333624v1_genomic.fna	GCF_003336245.1
RS_GCF_017094525.1	GCA_017094525.1	GCF_017094525.1	99.95	0.49	1	2893909	2893909	2893909	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halapricum;s__Halapricum desulfuricans	/home/tianrm/projects/magicc2/data/genomes/GCF_017094525.1/GCF_017094525.1_ASM1709452v1_genomic.fna	GCF_017094525.1
RS_GCF_030019085.1	GCA_030019085.1	GCF_030019085.1	99.64	0.14	62	69126	196537	1913311	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus sp030019085	/home/tianrm/projects/magicc2/data/genomes/GCF_030019085.1/GCF_030019085.1_ASM3001908v1_genomic.fna	GCF_030019085.1
RS_GCF_029338555.1	GCA_029338555.1	GCF_029338555.1	98.92	1.27	3	2929000	2929000	3506531	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halobaculum;s__Halobaculum marinum	/home/tianrm/projects/magicc2/data/genomes/GCF_029338555.1/GCF_029338555.1_ASM2933855v1_genomic.fna	GCF_029338555.1
RS_GCF_011043775.1	GCA_011043775.1	GCF_011043775.1	99.74	0.7	22	819114	832965	4562990	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natronolimnobius;s__Natronolimnobius sp011043775	/home/tianrm/projects/magicc2/data/genomes/GCF_011043775.1/GCF_011043775.1_ASM1104377v1_genomic.fna	GCF_011043775.1
RS_GCF_000337915.1	GCA_000337915.1	GCF_000337915.1	99.4	0.56	72	183455	368416	3423703	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorubrum;s__Halorubrum saccharovorum	/home/tianrm/projects/magicc2/data/genomes/GCF_000337915.1/GCF_000337915.1_ASM33791v1_genomic.fna	GCF_000337915.1
RS_GCF_014647415.1	GCA_014647415.1	GCF_014647415.1	99.99	1.41	30	511260	1122188	4170221	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Haloarcula;s__Haloarcula sebkhae	/home/tianrm/projects/magicc2/data/genomes/GCF_014647415.1/GCF_014647415.1_ASM1464741v1_genomic.fna	GCF_014647415.1
RS_GCF_030019315.1	GCA_030019315.1	GCF_030019315.1	99.98	0.49	37	106050	185421	2369358	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanocellia;o__Methanocellales;f__Methanocellaceae;g__Methanocella;s__Methanocella conradii	/home/tianrm/projects/magicc2/data/genomes/GCF_030019315.1/GCF_030019315.1_ASM3001931v1_genomic.fna	GCF_030019315.1
RS_GCF_037482175.1	GCA_037482175.1	GCF_037482175.1	99.02	0.04	3	1959251	1959251	2283916	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halobacterium;s__Halobacterium salinarum	/home/tianrm/projects/magicc2/data/genomes/GCF_037482175.1/GCF_037482175.1_Halobacterium_salinarum_KBTZ02_genomic.fna	GCF_037482175.1
GB_GCA_030055525.1	GCA_030055525.1		98.49	0.0	20	117428	292262	1561888	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WYZ-LMO2;s__WYZ-LMO2 sp030055525	/home/tianrm/projects/magicc2/data/genomes/GCA_030055525.1/GCA_030055525.1_ASM3005552v1_genomic.fna	GCA_030055525.1
RS_GCF_005435095.1	GCA_005435095.1	GCF_005435095.1	100.0	0.74	53	191381	326336	3520663	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorubrum;s__Halorubrum ezzemoulense	/home/tianrm/projects/magicc2/data/genomes/GCF_005435095.1/GCF_005435095.1_ASM543509v1_genomic.fna	GCF_005435095.1
RS_GCF_001571385.1	GCA_001571385.1	GCF_001571385.1	99.73	1.46	3	2705588	2705588	2713913	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanofollaceae;g__Methanofollis;s__Methanofollis ethanolicus	/home/tianrm/projects/magicc2/data/genomes/GCF_001571385.1/GCF_001571385.1_ASM157138v1_genomic.fna	GCF_001571385.1
RS_GCF_000025505.1	GCA_000025505.1	GCF_000025505.1	99.98	0.03	1	2196266	2196266	2196266	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Ferroglobus;s__Ferroglobus placidus	/home/tianrm/projects/magicc2/data/genomes/GCF_000025505.1/GCF_000025505.1_ASM2550v1_genomic.fna	GCF_000025505.1
RS_GCF_000970245.1	GCA_000970245.1	GCF_000970245.1	99.98	1.21	1	4166241	4166241	4166241	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	/home/tianrm/projects/magicc2/data/genomes/GCF_000970245.1/GCF_000970245.1_ASM97024v1_genomic.fna	GCF_000970245.1
RS_GCF_000970085.1	GCA_000970085.1	GCF_000970085.1	99.99	1.03	1	5017558	5017558	5017558	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina siciliae	/home/tianrm/projects/magicc2/data/genomes/GCF_000970085.1/GCF_000970085.1_ASM97008v1_genomic.fna	GCF_000970085.1
RS_GCF_000337415.1	GCA_000337415.1	GCF_000337415.1	99.71	1.12	93	75545	242361	3328860	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorubrum;s__Halorubrum tebenquichense	/home/tianrm/projects/magicc2/data/genomes/GCF_000337415.1/GCF_000337415.1_ASM33741v1_genomic.fna	GCF_000337415.1
GB_GCA_030055595.1	GCA_030055595.1		99.25	0.0	32	66013	213223	1550087	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WYZ-LMO2;s__WYZ-LMO2 sp030055595	/home/tianrm/projects/magicc2/data/genomes/GCA_030055595.1/GCA_030055595.1_ASM3005559v1_genomic.fna	GCA_030055595.1
RS_GCF_900114435.1	GCA_900114435.1	GCF_900114435.1	99.55	0.86	7	1303888	1458677	4250330	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halomicrobium;s__Halomicrobium zhouii	/home/tianrm/projects/magicc2/data/genomes/GCF_900114435.1/GCF_900114435.1_IMG-taxon_2667527389_annotated_assembly_genomic.fna	GCF_900114435.1
RS_GCF_013839515.1	GCA_013839515.1	GCF_013839515.1	99.96	0.44	58	97372	225323	2779522	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Natronomonas;s__Natronomonas sp013839515	/home/tianrm/projects/magicc2/data/genomes/GCF_013839515.1/GCF_013839515.1_ASM1383951v1_genomic.fna	GCF_013839515.1
RS_GCF_003430825.1	GCA_003430825.1	GCF_003430825.1	99.98	1.2	3	3521804	3521804	3789323	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natrarchaeobaculum;s__Natrarchaeobaculum sulfurireducens	/home/tianrm/projects/magicc2/data/genomes/GCF_003430825.1/GCF_003430825.1_ASM343082v1_genomic.fna	GCF_003430825.1
RS_GCF_900107195.1	GCA_900107195.1	GCF_900107195.1	99.34	1.83	30	259562	709283	3754978	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halobellus;s__Halobellus clavatus	/home/tianrm/projects/magicc2/data/genomes/GCF_900107195.1/GCF_900107195.1_IMG-taxon_2617270777_annotated_assembly_genomic.fna	GCF_900107195.1
RS_GCF_902810565.1	GCA_902810565.1	GCF_902810565.1	99.99	0.81	55	86357	253514	2343956	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanocellia;o__Methanocellales;f__Methanocellaceae;g__Methanocella;s__Methanocella conradii	/home/tianrm/projects/magicc2/data/genomes/GCF_902810565.1/GCF_902810565.1_MethanocellaB1_genomic.fna	GCF_902810565.1
RS_GCF_031454185.1	GCA_031454185.1	GCF_031454185.1	99.48	0.4	24	196316	634748	2456909	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides alaskense	/home/tianrm/projects/magicc2/data/genomes/GCF_031454185.1/GCF_031454185.1_ASM3145418v1_genomic.fna	GCF_031454185.1
RS_GCF_038432375.1	GCA_038432375.1	GCF_038432375.1	99.91	0.04	14	459488	995739	2310830	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides sp038432375	/home/tianrm/projects/magicc2/data/genomes/GCF_038432375.1/GCF_038432375.1_ASM3843237v1_genomic.fna	GCF_038432375.1
RS_GCF_030068615.1	GCA_030068615.1	GCF_030068615.1	99.97	1.92	38	468715	1062924	4679536	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Halostagnicola;s__Halostagnicola sp030068615	/home/tianrm/projects/magicc2/data/genomes/GCF_030068615.1/GCF_030068615.1_ASM3006861v1_genomic.fna	GCF_030068615.1
RS_GCF_030655665.1	GCA_030655665.1	GCF_030655665.1	98.14	0.19	11	286534	445239	1812670	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum sp030655665	/home/tianrm/projects/magicc2/data/genomes/GCF_030655665.1/GCF_030655665.1_ASM3065566v1_genomic.fna	GCF_030655665.1
RS_GCF_000765475.1	GCA_000765475.1	GCF_000765475.1	99.87	0.02	15	532292	1003006	2508511	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides methylutens	/home/tianrm/projects/magicc2/data/genomes/GCF_000765475.1/GCF_000765475.1_Mmet_Version1_genomic.fna	GCF_000765475.1
RS_GCF_030345255.1	GCA_030345255.2	GCF_030345255.1	99.02	0.03	3	1959163	1959163	2283869	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halobacterium;s__Halobacterium salinarum	/home/tianrm/projects/magicc2/data/genomes/GCF_030345255.1/GCF_030345255.1_ASM3034525v2_genomic.fna	GCF_030345255.1
RS_GCF_000385565.1	GCA_000385565.1	GCF_000385565.1	99.87	0.51	1	2076931	2076931	2076931	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_A;s__Archaeoglobus_A sulfaticallidus	/home/tianrm/projects/magicc2/data/genomes/GCF_000385565.1/GCF_000385565.1_ASM38556v1_genomic.fna	GCF_000385565.1
RS_GCF_024298845.1	GCA_024298845.1	GCF_024298845.1	99.94	0.43	5	3523614	3523614	4217547	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natronosalvus;s__Natronosalvus amylolyticus	/home/tianrm/projects/magicc2/data/genomes/GCF_024298845.1/GCF_024298845.1_ASM2429884v1_genomic.fna	GCF_024298845.1
RS_GCF_000008665.1	GCA_000008665.1	GCF_000008665.1	99.99	0.25	1	2178400	2178400	2178400	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus;s__Archaeoglobus fulgidus	/home/tianrm/projects/magicc2/data/genomes/GCF_000008665.1/GCF_000008665.1_ASM866v1_genomic.fna	GCF_000008665.1
RS_GCF_001485535.1	GCA_001485535.1	GCF_001485535.1	99.6	0.28	4	2587453	2587453	3012807	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halobacterium;s__Halobacterium sp001485535	/home/tianrm/projects/magicc2/data/genomes/GCF_001485535.1/GCF_001485535.1_ASM148553v1_genomic.fna	GCF_001485535.1
RS_GCF_004099695.1	GCA_004099695.1	GCF_004099695.1	99.95	0.17	55	140149	411085	3558779	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp004099695	/home/tianrm/projects/magicc2/data/genomes/GCF_004099695.1/GCF_004099695.1_ASM409969v1_genomic.fna	GCF_004099695.1
RS_GCF_000230715.2	GCA_000230715.3	GCF_000230715.2	99.98	0.46	1	3788356	3788356	3788356	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natronobacterium;s__Natronobacterium gregoryi	/home/tianrm/projects/magicc2/data/genomes/GCF_000230715.2/GCF_000230715.2_ASM23071v3_genomic.fna	GCF_000230715.2
RS_GCF_003439925.1	GCA_003439925.1	GCF_003439925.1	99.35	0.1	6	1898473	1898473	3473342	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Haloprofundus;s__Haloprofundus halophilus	/home/tianrm/projects/magicc2/data/genomes/GCF_003439925.1/GCF_003439925.1_ASM343992v1_genomic.fna	GCF_003439925.1
RS_GCF_000327485.1	GCA_000327485.1	GCF_000327485.1	99.97	0.66	1	2820858	2820858	2820858	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula formicica	/home/tianrm/projects/magicc2/data/genomes/GCF_000327485.1/GCF_000327485.1_ASM32748v1_genomic.fna	GCF_000327485.1
RS_GCF_000337175.1	GCA_000337175.1	GCF_000337175.1	99.95	0.61	88	126340	275461	4023692	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natrinema;s__Natrinema gari	/home/tianrm/projects/magicc2/data/genomes/GCF_000337175.1/GCF_000337175.1_ASM33717v1_genomic.fna	GCF_000337175.1
RS_GCF_000025325.1	GCA_000025325.1	GCF_000025325.1	99.99	1.2	7	3889038	3889038	5440782	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Haloterrigena;s__Haloterrigena turkmenica	/home/tianrm/projects/magicc2/data/genomes/GCF_000025325.1/GCF_000025325.1_ASM2532v1_genomic.fna	GCF_000025325.1
RS_GCF_000015825.1	GCA_000015825.1	GCF_000015825.1	99.71	0.41	1	2478101	2478101	2478101	Archaea	Halobacteriota	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus marisnigri	/home/tianrm/projects/magicc2/data/genomes/GCF_000015825.1/GCF_000015825.1_ASM1582v1_genomic.fna	GCF_000015825.1
