genome_id	ref_index	error_type	error_rate	error_rate_pct	net_mass_lost	total_ratio	l1_relative	cosine_similarity_to_control	n_selected_kmers_lost	normalised_l2_per_dim	summary_normalised_l2_per_dim	predicted_kmer_position_corruption_1_minus_1mp9	summary_delta_log10_total_kmer_count	summary_delta_total_kmer_sum	summary_delta_unique_kmer_count	summary_delta_duplicate_kmer_count	summary_delta_kmer_entropy	summary_delta_unique_kmer_ratio	summary_delta_duplicate_kmer_ratio
G_r026_substitution_titv_5pct	26	substitution_titv	0.05	5.0	0.101383	0.925435	0.128201	0.992914	0	0.185054	0.020287	0.369751	-0.03365	-0.03365	0.0	0.01176	0.02184	0.0	0.00036
G_r026_indel_0p1pct	26	indel	0.001	0.1	0.00561	0.998156	0.009375	0.999926	0	0.020132	0.000439		-0.0008	-0.0008	0.0	0.0	0.00025	0.0	0.0
G_r026_indel_0p5pct	26	indel	0.005	0.5	0.016898	0.991742	0.025537	0.999625	0	0.044959	0.002007		-0.0036	-0.0036	0.0	0.0	0.0015	0.0	0.0
G_r026_indel_1pct	26	indel	0.01	1.0	0.028103	0.98364	0.039845	0.99915	0	0.066085	0.005973		-0.00716	-0.00716	0.0	0.01176	0.00292	0.0	0.00036
G_r026_indel_2pct	26	indel	0.02	2.0	0.045874	0.969092	0.060839	0.998164	0	0.09822	0.008765		-0.01364	-0.01364	0.0	0.01176	0.00523	0.0	0.00036
G_r026_indel_5pct	26	indel	0.05	5.0	0.095946	0.923845	0.115737	0.994325	0	0.167214	0.019453		-0.0344	-0.0344	0.0	0.01176	0.01198	0.0	0.00036
G_r026_chimera_5pct	26	chimera	0.05	5.0	0.0	1.000003	3e-06	1.0	0	0.000151	1e-06		0.0	0.0	0.0	0.0	-0.0	0.0	0.0
G_r026_chimera_10pct	26	chimera	0.1	10.0	0.0	1.000016	1.6e-05	1.0	0	0.000601	4e-06		1e-05	1e-05	0.0	0.0	0.0	0.0	0.0
G_r026_chimera_20pct	26	chimera	0.2	20.0	0.0	1.000013	1.3e-05	1.0	0	0.000585	3e-06		1e-05	1e-05	0.0	0.0	0.0	0.0	0.0
G_r026_chimera_40pct	26	chimera	0.4	40.0	0.0	1.000057	5.7e-05	1.0	0	0.001045	1.3e-05		2e-05	2e-05	0.0	0.0	-0.0	0.0	0.0
G_r026_uneven_coverage_5pct	26	uneven_coverage	0.05	5.0	0.0	1.041945	0.041945	0.99919	0	0.060928	0.009615		0.01784	0.01784	0.0	0.0	0.0032	0.0	0.0
G_r026_uneven_coverage_10pct	26	uneven_coverage	0.1	10.0	0.0	1.075483	0.075483	0.993055	0	0.118322	0.017142		0.0316	0.0316	0.0	0.0	0.00771	0.0	0.0
G_r026_uneven_coverage_20pct	26	uneven_coverage	0.2	20.0	0.0	1.198151	0.198151	0.998125	0	0.20231	0.041972		0.07851	0.07851	0.0	0.0	0.00183	0.0	0.0
G_r026_uneven_coverage_40pct	26	uneven_coverage	0.4	40.0	0.0	1.334905	0.334905	0.964476	0	0.343288	0.06714		0.12545	0.12545	0.0	0.0	0.00887	0.0	0.0
G_r027_substitution_0p1pct	27	substitution	0.001	0.1	0.006864	0.998456	0.012185	0.999822	0	0.028085	0.004465	0.008964	-0.00067	-0.00067	0.0	-0.01176	0.00038	0.0	-0.00036
G_r027_substitution_0p5pct	27	substitution	0.005	0.5	0.023733	0.991329	0.038795	0.999032	0	0.067233	0.05112	0.04411	-0.00378	-0.00378	0.13043	0.03529	0.00217	0.00077	0.0
G_r027_substitution_1pct	27	substitution	0.01	1.0	0.036985	0.982127	0.056098	0.998168	0	0.094105	0.072865	0.086483	-0.00783	-0.00783	0.17391	0.08235	0.0035	0.00102	0.00107
G_r027_substitution_2pct	27	substitution	0.02	2.0	0.060659	0.964152	0.085469	0.996192	0	0.13623	0.071489	0.166252	-0.01585	-0.01585	0.17391	0.07059	0.00648	0.00102	0.00071
G_r027_substitution_5pct	27	substitution	0.05	5.0	0.115874	0.916641	0.148389	0.989417	0	0.213405	0.091998	0.369751	-0.0378	-0.0378	0.21739	0.09412	0.01636	0.00128	0.00107
G_r027_substitution_titv_0p1pct	27	substitution_titv	0.001	0.1	0.007452	0.998652	0.013557	0.999797	0	0.030635	0.000339	0.008964	-0.00059	-0.00059	0.0	0.0	0.00034	0.0	0.0
G_r027_substitution_titv_0p5pct	27	substitution_titv	0.005	0.5	0.022438	0.992439	0.037314	0.999073	1	0.064735	0.004836	0.04411	-0.0033	-0.0033	0.0	-0.01176	0.00186	0.0	-0.00036
G_r027_substitution_titv_1pct	27	substitution_titv	0.01	1.0	0.036716	0.983562	0.056994	0.998092	0	0.095359	0.050256	0.086483	-0.0072	-0.0072	0.13043	0.02353	0.00287	0.00077	-0.00036
G_r027_substitution_titv_2pct	27	substitution_titv	0.02	2.0	0.058583	0.968734	0.0859	0.99598	0	0.136533	0.063981	0.166252	-0.0138	-0.0138	0.13043	0.10588	0.00668	0.00077	0.00214
G_r027_substitution_titv_5pct	27	substitution_titv	0.05	5.0	0.111162	0.924458	0.146783	0.989216	0	0.216283	0.099809	0.369751	-0.03411	-0.03411	0.21739	0.14118	0.01442	0.00128	0.0025
G_r027_indel_0p1pct	27	indel	0.001	0.1	0.006161	0.998491	0.010813	0.999847	0	0.025807	0.000355		-0.00066	-0.00066	0.0	0.0	0.00014	0.0	0.0
G_r027_indel_0p5pct	27	indel	0.005	0.5	0.020582	0.99386	0.035025	0.999175	0	0.062986	0.009025		-0.00268	-0.00267	0.0	0.02353	0.00131	0.0	0.00071
G_r027_indel_1pct	27	indel	0.01	1.0	0.034633	0.983723	0.052989	0.998332	0	0.090226	0.035684		-0.00713	-0.00713	0.08696	0.03529	0.00212	0.00051	0.00036
G_r027_indel_2pct	27	indel	0.02	2.0	0.057099	0.966872	0.081069	0.996421	1	0.129598	0.038215		-0.01463	-0.01463	0.08696	0.04706	0.00421	0.00051	0.00071
G_r027_indel_5pct	27	indel	0.05	5.0	0.102607	0.929117	0.134332	0.99111	1	0.203944	0.083776		-0.03193	-0.03193	0.17391	0.12941	0.00948	0.00102	0.0025
G_r027_chimera_5pct	27	chimera	0.05	5.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r027_chimera_10pct	27	chimera	0.1	10.0	0.0	1.000014	1.4e-05	1.0	0	0.0006	3e-06		1e-05	1e-05	0.0	0.0	-0.0	0.0	0.0
G_r027_chimera_20pct	27	chimera	0.2	20.0	0.0	1.000004	4e-06	1.0	0	0.000197	1e-06		0.0	0.0	0.0	0.0	-0.0	0.0	0.0
G_r027_chimera_40pct	27	chimera	0.4	40.0	0.0	1.000056	5.6e-05	0.999999	0	0.001268	1.3e-05		2e-05	2e-05	0.0	0.0	-0.0	0.0	0.0
G_r027_uneven_coverage_5pct	27	uneven_coverage	0.05	5.0	0.0	1.050192	0.050192	0.999479	0	0.067632	0.011369		0.02127	0.02127	0.0	0.0	0.0001	0.0	0.0
G_r027_uneven_coverage_10pct	27	uneven_coverage	0.1	10.0	0.0	1.101869	0.101869	0.998574	0	0.126113	0.024213		0.04213	0.04213	0.0	0.02353	0.00032	0.0	0.00071
G_r027_uneven_coverage_20pct	27	uneven_coverage	0.2	20.0	0.0	1.1933	0.1933	0.997229	0	0.202827	0.04127		0.07675	0.07675	0.0	0.01176	-0.00171	0.0	0.00036
G_r027_uneven_coverage_40pct	27	uneven_coverage	0.4	40.0	0.0	1.404357	0.404357	0.994914	0	0.373943	0.079956		0.14748	0.14748	0.0	0.03529	-0.00225	0.0	0.00107
G_r028_substitution_0p1pct	28	substitution	0.001	0.1	0.006232	0.998552	0.011016	0.999886	0	0.022775	0.000357	0.008964	-0.00063	-0.00063	0.0	0.0	0.00032	0.0	0.0
G_r028_substitution_0p5pct	28	substitution	0.005	0.5	0.019617	0.991225	0.030459	0.999415	0	0.052118	0.002099	0.04411	-0.00383	-0.00383	0.0	0.0	0.00124	0.0	0.0
G_r028_substitution_1pct	28	substitution	0.01	1.0	0.032324	0.980973	0.045621	0.998798	0	0.07452	0.004536	0.086483	-0.00834	-0.00834	0.0	0.0	0.00219	0.0	0.0
G_r028_substitution_2pct	28	substitution	0.02	2.0	0.052934	0.964236	0.070104	0.997526	0	0.1061	0.008645	0.166252	-0.01582	-0.01582	0.0	0.0	0.00478	0.0	0.0
G_r028_substitution_5pct	28	substitution	0.05	5.0	0.102736	0.918016	0.123489	0.993601	0	0.170168	0.020348	0.369751	-0.03715	-0.03715	0.0	0.0	0.01175	0.0	0.0
G_r028_substitution_titv_0p1pct	28	substitution_titv	0.001	0.1	0.006207	0.998525	0.01094	0.999888	0	0.023453	0.000358	0.008964	-0.00064	-0.00064	0.0	0.0	0.00027	0.0	0.0
G_r028_substitution_titv_0p5pct	28	substitution_titv	0.005	0.5	0.019527	0.991707	0.030762	0.999405	0	0.052784	0.002007	0.04411	-0.00362	-0.00362	0.0	0.0	0.00142	0.0	0.0
G_r028_substitution_titv_1pct	28	substitution_titv	0.01	1.0	0.031123	0.982597	0.044843	0.998852	0	0.072383	0.004178	0.086483	-0.00762	-0.00762	0.0	0.0	0.00243	0.0	0.0
G_r028_substitution_titv_2pct	28	substitution_titv	0.02	2.0	0.050456	0.966503	0.067416	0.997664	0	0.104197	0.008086	0.166252	-0.0148	-0.0148	0.0	0.0	0.00445	0.0	0.0
G_r028_substitution_titv_5pct	28	substitution_titv	0.05	5.0	0.100355	0.921599	0.122309	0.993472	0	0.168805	0.019498	0.369751	-0.03546	-0.03546	0.0	0.0	0.01211	0.0	0.0
G_r028_indel_0p1pct	28	indel	0.001	0.1	0.005907	0.99807	0.009884	0.999902	0	0.02112	0.000458		-0.00084	-0.00084	0.0	0.0	0.00024	0.0	0.0
G_r028_indel_0p5pct	28	indel	0.005	0.5	0.019188	0.990385	0.028762	0.999487	0	0.048105	0.002287		-0.0042	-0.0042	0.0	0.0	0.00118	0.0	0.0
G_r028_indel_1pct	28	indel	0.01	1.0	0.032481	0.978579	0.043542	0.998977	0	0.069422	0.005074		-0.0094	-0.0094	0.0	0.0	0.00184	0.0	0.0
G_r028_indel_2pct	28	indel	0.02	2.0	0.053598	0.960466	0.067661	0.997813	0	0.101221	0.009488		-0.01752	-0.01752	0.0	0.0	0.00406	0.0	0.0
G_r028_indel_5pct	28	indel	0.05	5.0	0.108182	0.908108	0.124472	0.994169	0	0.173765	0.022652		-0.04186	-0.04186	0.0	0.0	0.00932	0.0	0.0
G_r028_chimera_5pct	28	chimera	0.05	5.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r028_chimera_10pct	28	chimera	0.1	10.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r028_chimera_20pct	28	chimera	0.2	20.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r028_chimera_40pct	28	chimera	0.4	40.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r028_uneven_coverage_5pct	28	uneven_coverage	0.05	5.0	0.0	1.048994	0.048994	0.999697	0	0.058735	0.011109		0.02077	0.02077	0.0	0.0	-0.00093	0.0	0.0
G_r028_uneven_coverage_10pct	28	uneven_coverage	0.1	10.0	0.0	1.100269	0.100269	0.999468	0	0.10813	0.022185		0.0415	0.0415	0.0	0.0	-0.00086	0.0	0.0
G_r028_uneven_coverage_20pct	28	uneven_coverage	0.2	20.0	0.0	1.205071	0.205071	0.999102	0	0.209604	0.043311		0.08101	0.08101	0.0	0.0	0.00216	0.0	0.0
G_r028_uneven_coverage_40pct	28	uneven_coverage	0.4	40.0	0.0	1.402933	0.402933	0.99881	0	0.350605	0.078611		0.14704	0.14704	0.0	0.0	-0.0043	0.0	0.0
G_r029_substitution_0p1pct	29	substitution	0.001	0.1	0.008212	0.99802	0.014444	0.99967	3	0.054658	0.111665	0.008964	-0.00086	-0.00086	0.21739	0.2	0.00117	0.00128	0.00451
G_r029_substitution_0p5pct	29	substitution	0.005	0.5	0.028623	0.992855	0.050101	0.998378	23	0.122003	0.28661	0.04411	-0.00311	-0.00311	0.47826	0.58824	0.00471	0.00282	0.01453
G_r029_substitution_1pct	29	substitution	0.01	1.0	0.045722	0.987101	0.078545	0.996742	45	0.170472	0.540951	0.086483	-0.00564	-0.00564	1.0	1.02353	0.01038	0.00589	0.02393
G_r029_substitution_2pct	29	substitution	0.02	2.0	0.078665	0.96582	0.123149	0.993056	60	0.237775	0.74305	0.166252	-0.0151	-0.0151	1.6087	1.12941	0.01841	0.00948	0.02237
G_r029_substitution_5pct	29	substitution	0.05	5.0	0.148451	0.917349	0.214251	0.981033	86	0.359472	2.031108	0.369751	-0.03747	-0.03747	4.69565	2.61176	0.04307	0.02766	0.04367
G_r029_substitution_titv_0p1pct	29	substitution_titv	0.001	0.1	0.007478	0.998404	0.01336	0.999702	5	0.049856	0.071182	0.008964	-0.00069	-0.00069	0.0	0.18824	0.0007	0.0	0.00587
G_r029_substitution_titv_0p5pct	29	substitution_titv	0.005	0.5	0.028068	0.993649	0.049785	0.998369	20	0.119709	0.442567	0.04411	-0.00277	-0.00277	1.08696	0.43529	0.00432	0.0064	0.00494
G_r029_substitution_titv_1pct	29	substitution_titv	0.01	1.0	0.045662	0.985898	0.077222	0.996802	35	0.168606	0.412253	0.086483	-0.00617	-0.00617	1.0	0.43529	0.00678	0.00589	0.00563
G_r029_substitution_titv_2pct	29	substitution_titv	0.02	2.0	0.072347	0.97282	0.117514	0.993502	60	0.22776	0.809823	0.166252	-0.01197	-0.01197	1.78261	1.18824	0.01324	0.0105	0.02281
G_r029_substitution_titv_5pct	29	substitution_titv	0.05	5.0	0.129858	0.938818	0.198535	0.982591	86	0.348616	1.533216	0.369751	-0.02742	-0.02742	3.26087	2.41177	0.03321	0.01921	0.04894
G_r029_indel_0p1pct	29	indel	0.001	0.1	0.006548	0.998651	0.011746	0.999737	4	0.049247	0.017799		-0.00059	-0.00059	0.0	0.04706	0.00033	0.0	0.00147
G_r029_indel_0p5pct	29	indel	0.005	0.5	0.026839	0.991907	0.045585	0.998558	19	0.109531	0.097868		-0.00353	-0.00353	0.13043	0.22353	0.00271	0.00077	0.00593
G_r029_indel_1pct	29	indel	0.01	1.0	0.042435	0.985838	0.070708	0.997187	35	0.158659	0.581232		-0.00619	-0.00619	1.47826	0.42353	0.00496	0.00871	0.00147
G_r029_indel_2pct	29	indel	0.02	2.0	0.072219	0.96582	0.110258	0.994274	63	0.213736	0.449773		-0.0151	-0.0151	0.86957	0.81176	0.01184	0.00512	0.01838
G_r029_indel_5pct	29	indel	0.05	5.0	0.127007	0.928472	0.182486	0.985727	86	0.324194	1.445771		-0.03223	-0.03223	3.43478	1.68235	0.02479	0.02023	0.02499
G_r029_chimera_5pct	29	chimera	0.05	5.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r029_chimera_10pct	29	chimera	0.1	10.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r029_chimera_20pct	29	chimera	0.2	20.0	0.0	1.000051	5.1e-05	0.999999	0	0.001837	1.2e-05		2e-05	2e-05	0.0	0.0	1e-05	0.0	0.0
G_r029_chimera_40pct	29	chimera	0.4	40.0	0.0	1.000026	2.6e-05	1.0	0	0.001723	7e-06		1e-05	1e-05	0.0	0.0	1e-05	0.0	0.0
G_r029_uneven_coverage_5pct	29	uneven_coverage	0.05	5.0	0.0	1.050682	0.050682	0.999159	0	0.074766	0.058967		0.02147	0.02147	0.0	0.15294	-0.00189	0.0	0.00477
G_r029_uneven_coverage_10pct	29	uneven_coverage	0.1	10.0	0.0	1.10033	0.10033	0.998556	0	0.121533	0.210271		0.04152	0.04152	0.0	0.55294	-0.00256	0.0	0.01725
G_r029_uneven_coverage_20pct	29	uneven_coverage	0.2	20.0	0.0	1.1953	0.1953	0.996704	0	0.202778	0.274529		0.07748	0.07748	0.0	0.71765	-0.00621	0.0	0.02238
G_r029_uneven_coverage_40pct	29	uneven_coverage	0.4	40.0	0.0	1.412069	0.412069	0.994342	0	0.35613	0.733995		0.14986	0.14986	0.0	1.92941	-0.00859	0.0	0.06018
G_r030_substitution_0p1pct	30	substitution	0.001	0.1	0.006568	0.998251	0.011387	0.999886	0	0.027755	0.033172	0.008964	-0.00076	-0.00076	0.08696	-0.01176	0.0005	0.00051	-0.00107
G_r030_substitution_0p5pct	30	substitution	0.005	0.5	0.019819	0.991628	0.031266	0.999433	0	0.061447	0.134166	0.04411	-0.00365	-0.00365	0.34783	0.07059	0.00239	0.00205	-0.00071
G_r030_substitution_1pct	30	substitution	0.01	1.0	0.030696	0.984563	0.045954	0.998859	0	0.085728	0.152171	0.086483	-0.00676	-0.00676	0.3913	0.09412	0.00416	0.0023	-0.00035
G_r030_substitution_2pct	30	substitution	0.02	2.0	0.051587	0.968184	0.071358	0.997466	0	0.125479	0.260706	0.166252	-0.01404	-0.01404	0.65217	0.22353	0.00815	0.00384	0.00143
G_r030_substitution_5pct	30	substitution	0.05	5.0	0.101985	0.926522	0.130491	0.992152	0	0.205616	0.325066	0.369751	-0.03314	-0.03314	0.78261	0.35294	0.01985	0.00461	0.00429
G_r030_substitution_titv_0p1pct	30	substitution_titv	0.001	0.1	0.006554	0.998372	0.011479	0.999886	0	0.025415	0.004468	0.008964	-0.00071	-0.00071	0.0	0.01176	0.00046	0.0	0.00036
G_r030_substitution_titv_0p5pct	30	substitution_titv	0.005	0.5	0.018661	0.993257	0.030579	0.999423	0	0.060628	0.118101	0.04411	-0.00294	-0.00294	0.30435	0.07059	0.00198	0.00179	-0.00035
G_r030_substitution_titv_1pct	30	substitution_titv	0.01	1.0	0.030321	0.986039	0.046681	0.998788	1	0.086609	0.13515	0.086483	-0.00611	-0.00611	0.34783	0.08235	0.00373	0.00205	-0.00035
G_r030_substitution_titv_2pct	30	substitution_titv	0.02	2.0	0.048517	0.972126	0.069161	0.997483	1	0.123458	0.228249	0.166252	-0.01228	-0.01228	0.56522	0.21176	0.00731	0.00333	0.00179
G_r030_substitution_titv_5pct	30	substitution_titv	0.05	5.0	0.0953	0.933349	0.123948	0.992766	0	0.202944	0.326816	0.369751	-0.02996	-0.02996	0.78261	0.36471	0.01829	0.00461	0.00464
G_r030_indel_0p1pct	30	indel	0.001	0.1	0.005964	0.998197	0.010125	0.999903	0	0.026255	0.066335		-0.00078	-0.00078	0.17391	0.02353	0.00023	0.00102	-0.00071
G_r030_indel_0p5pct	30	indel	0.005	0.5	0.018376	0.992351	0.029102	0.999489	0	0.058461	0.119186		-0.00333	-0.00333	0.30435	0.08235	0.00163	0.00179	0.0
G_r030_indel_1pct	30	indel	0.01	1.0	0.029459	0.984823	0.04374	0.998958	0	0.081276	0.204329		-0.00664	-0.00664	0.52174	0.14118	0.00338	0.00307	1e-05
G_r030_indel_2pct	30	indel	0.02	2.0	0.048455	0.96918	0.066089	0.997794	0	0.116798	0.280649		-0.0136	-0.0136	0.69565	0.25882	0.00577	0.0041	0.00215
G_r030_indel_5pct	30	indel	0.05	5.0	0.094871	0.931104	0.120845	0.993142	0	0.193425	0.321411		-0.031	-0.031	0.78261	0.32941	0.01383	0.00461	0.00357
G_r030_chimera_5pct	30	chimera	0.05	5.0	0.0	1.000015	1.5e-05	1.0	0	0.000821	4e-06		1e-05	1e-05	0.0	0.0	0.0	0.0	0.0
G_r030_chimera_10pct	30	chimera	0.1	10.0	0.0	1.000035	3.5e-05	1.0	0	0.001021	8e-06		2e-05	2e-05	0.0	0.0	0.0	0.0	0.0
G_r030_chimera_20pct	30	chimera	0.2	20.0	0.0	1.000069	6.9e-05	1.0	0	0.001514	1.6e-05		3e-05	3e-05	0.0	0.0	0.0	0.0	0.0
G_r030_chimera_40pct	30	chimera	0.4	40.0	0.0	1.000131	0.000131	0.999999	0	0.002986	3.1e-05		6e-05	6e-05	0.0	0.0	1e-05	0.0	0.0
G_r030_uneven_coverage_5pct	30	uneven_coverage	0.05	5.0	0.0	1.048336	0.048336	0.999636	0	0.061681	0.010959		0.0205	0.0205	0.0	0.0	-0.00039	0.0	0.0
G_r030_uneven_coverage_10pct	30	uneven_coverage	0.1	10.0	0.0	1.099025	0.099025	0.999395	0	0.11092	0.022366		0.04101	0.04101	0.0	0.01176	-9e-05	0.0	0.00036
G_r030_uneven_coverage_20pct	30	uneven_coverage	0.2	20.0	0.0	1.204498	0.204498	0.997834	0	0.216644	0.045208		0.08081	0.08081	0.0	0.03529	0.0001	0.0	0.00107
G_r030_uneven_coverage_40pct	30	uneven_coverage	0.4	40.0	0.0	1.399007	0.399007	0.996823	0	0.367989	0.078452		0.14582	0.14582	0.0	0.02353	-0.00144	0.0	0.00071
G_r031_substitution_0p1pct	31	substitution	0.001	0.1	0.007664	0.99773	0.013059	0.999737	4	0.045428	0.031146	0.008964	-0.00099	-0.00099	0.0	0.08235	0.00055	0.0	0.00252
G_r031_substitution_0p5pct	31	substitution	0.005	0.5	0.027961	0.989735	0.045657	0.998651	7	0.091539	0.121825	0.04411	-0.00448	-0.00448	0.30435	0.10588	0.0027	0.00179	0.00078
G_r031_substitution_1pct	31	substitution	0.01	1.0	0.045871	0.97938	0.071121	0.997201	11	0.130543	0.335412	0.086483	-0.00905	-0.00905	0.86957	0.17647	0.00532	0.00512	-0.00162
G_r031_substitution_2pct	31	substitution	0.02	2.0	0.076309	0.958683	0.1113	0.993944	24	0.18864	0.426928	0.166252	-0.01832	-0.01832	1.08696	0.30588	0.01107	0.0064	0.00059
G_r031_substitution_5pct	31	substitution	0.05	5.0	0.139248	0.906616	0.185112	0.984525	23	0.290397	0.988557	0.369751	-0.04258	-0.04258	2.30435	1.23529	0.02381	0.01357	0.01913
G_r031_substitution_titv_0p1pct	31	substitution_titv	0.001	0.1	0.00758	0.998312	0.013473	0.999722	1	0.042846	0.034052	0.008964	-0.00073	-0.00073	0.08696	0.02353	0.00056	0.00051	2e-05
G_r031_substitution_titv_0p5pct	31	substitution_titv	0.005	0.5	0.028659	0.989936	0.047255	0.998545	11	0.095572	0.069447	0.04411	-0.00439	-0.00439	0.17391	-0.05882	0.00209	0.00102	-0.00321
G_r031_substitution_titv_1pct	31	substitution_titv	0.01	1.0	0.04631	0.979561	0.072182	0.997116	19	0.134543	0.17915	0.086483	-0.00897	-0.00897	0.43478	0.18824	0.00478	0.00256	0.00225
G_r031_substitution_titv_2pct	31	substitution_titv	0.02	2.0	0.069226	0.968482	0.106934	0.994227	28	0.187089	0.243337	0.166252	-0.01391	-0.01391	0.52174	0.37647	0.00986	0.00307	0.00731
G_r031_substitution_titv_5pct	31	substitution_titv	0.05	5.0	0.13399	0.913834	0.181813	0.984792	37	0.28986	0.584696	0.369751	-0.03913	-0.03913	1.26087	0.89412	0.02077	0.00743	0.01716
G_r031_indel_0p1pct	31	indel	0.001	0.1	0.007639	0.997587	0.012865	0.999746	0	0.039286	0.034058		-0.00105	-0.00105	0.08696	-0.02353	0.00034	0.00051	-0.00142
G_r031_indel_0p5pct	31	indel	0.005	0.5	0.025199	0.99174	0.042139	0.998722	3	0.086854	0.164891		-0.0036	-0.0036	0.43478	0.03529	0.0017	0.00256	-0.00243
G_r031_indel_1pct	31	indel	0.01	1.0	0.041964	0.982103	0.066031	0.99753	21	0.128284	0.15879		-0.00784	-0.00784	0.34783	0.23529	0.00255	0.00205	0.0044
G_r031_indel_2pct	31	indel	0.02	2.0	0.069795	0.963534	0.103125	0.99445	21	0.176927	0.213018		-0.01613	-0.01613	0.52174	0.21176	0.00669	0.00307	0.00227
G_r031_indel_5pct	31	indel	0.05	5.0	0.127696	0.916376	0.171769	0.985995	55	0.277356	0.22226		-0.03793	-0.03793	0.3913	0.43529	0.01455	0.0023	0.01017
G_r031_chimera_5pct	31	chimera	0.05	5.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r031_chimera_10pct	31	chimera	0.1	10.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r031_chimera_20pct	31	chimera	0.2	20.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r031_chimera_40pct	31	chimera	0.4	40.0	0.0	1.000006	6e-06	1.0	0	0.000386	2e-06		0.0	0.0	0.0	0.0	-0.0	0.0	0.0
G_r031_uneven_coverage_5pct	31	uneven_coverage	0.05	5.0	0.0	1.049409	0.049409	0.999253	0	0.072449	0.021027		0.02094	0.02094	0.0	0.04706	-0.00103	0.0	0.00144
G_r031_uneven_coverage_10pct	31	uneven_coverage	0.1	10.0	0.0	1.103358	0.103358	0.998658	0	0.121336	0.062182		0.04272	0.04272	0.0	0.15294	-0.00204	0.0	0.00469
G_r031_uneven_coverage_20pct	31	uneven_coverage	0.2	20.0	0.0	1.197893	0.197893	0.99783	0	0.198099	0.102399		0.07842	0.07842	0.0	0.24706	-0.00234	0.0	0.00757
G_r031_uneven_coverage_40pct	31	uneven_coverage	0.4	40.0	0.0	1.408023	0.408023	0.995925	0	0.357279	0.261499		0.14861	0.14861	0.0	0.65882	-0.00688	0.0	0.0202
G_r032_substitution_0p1pct	32	substitution	0.001	0.1	0.006479	0.998866	0.011824	0.999855	0	0.030595	0.016438	0.008964	-0.00049	-0.00049	0.04348	0.0	0.00058	0.00026	-0.00036
G_r032_substitution_0p5pct	32	substitution	0.005	0.5	0.02295	0.990811	0.03671	0.999209	0	0.070596	0.024325	0.04411	-0.00401	-0.00401	0.04348	0.04706	0.00194	0.00026	0.00107
G_r032_substitution_1pct	32	substitution	0.01	1.0	0.037844	0.980898	0.056587	0.99834	0	0.097597	0.028071	0.086483	-0.00838	-0.00838	0.04348	0.05882	0.00479	0.00026	0.00143
G_r032_substitution_2pct	32	substitution	0.02	2.0	0.061552	0.963099	0.086203	0.996473	0	0.138926	0.029256	0.166252	-0.01633	-0.01633	0.04348	0.05882	0.01027	0.00026	0.00143
G_r032_substitution_5pct	32	substitution	0.05	5.0	0.116538	0.915247	0.148323	0.990035	0	0.212513	0.041645	0.369751	-0.03846	-0.03846	0.04348	0.08235	0.02246	0.00026	0.00214
G_r032_substitution_titv_0p1pct	32	substitution_titv	0.001	0.1	0.006601	0.998637	0.01184	0.999854	0	0.029214	0.000344	0.008964	-0.00059	-0.00059	0.0	0.0	0.00036	0.0	0.0
G_r032_substitution_titv_0p5pct	32	substitution_titv	0.005	0.5	0.022373	0.992011	0.036757	0.999199	1	0.067735	0.009109	0.04411	-0.00348	-0.00348	0.0	0.02353	0.00155	0.0	0.00071
G_r032_substitution_titv_1pct	32	substitution_titv	0.01	1.0	0.0352	0.984322	0.054722	0.998376	0	0.095648	0.022588	0.086483	-0.00686	-0.00686	0.0	0.05882	0.00372	0.0	0.00178
G_r032_substitution_titv_2pct	32	substitution_titv	0.02	2.0	0.054362	0.970518	0.079242	0.996742	0	0.132041	0.035954	0.166252	-0.013	-0.013	0.04348	0.08235	0.00584	0.00026	0.00214
G_r032_substitution_titv_5pct	32	substitution_titv	0.05	5.0	0.106127	0.924684	0.136937	0.991168	0	0.207695	0.036628	0.369751	-0.03401	-0.03401	0.04348	0.07059	0.01421	0.00026	0.00178
G_r032_indel_0p1pct	32	indel	0.001	0.1	0.005896	0.998408	0.010201	0.999882	0	0.025828	0.016439		-0.00069	-0.00069	0.04348	0.0	0.00027	0.00026	-0.00036
