draft_accession	complete_accession	status	draft_bp	draft_contigs	draft_n50	ref_bp	ref_seqs	covered_ref_bp	aligned_draft_bp	unaligned_draft_bp	true_completeness	true_contamination_upper	organism	group	species_taxid	strain	draft_level	complete_level	draft_biosample	draft_excluded_from_refseq	size_ratio_draft_over_complete
GCA_021929375.1	GCA_041941425.1	ok	5400691.0	129.0	154593.0	5443784.0	2.0	5329622.0	5363762.0	36929.0	97.902893	0.67837	Klebsiella pneumoniae	bacteria	573	KP_NORM_BLD_112590	Contig	Complete Genome	SAMEA8948756	from large multi-isolate project	0.9921
GCA_021708595.1	GCA_030410115.2	ok	6857089.0	132.0	152797.0	6892759.0	1.0	6796881.0	6850854.0	6235.0	98.609004	0.090457	Pseudomonas aeruginosa	bacteria	287	GIMC5017:PA3Ts24	Contig	Chromosome	SAMN12618960	from large multi-isolate project	0.9948
GCA_022138585.1	GCA_025790825.1	ok	2043239.0	61.0	55562.0	1994824.0	2.0	1971883.0	2028713.0	14526.0	98.849974	0.728185	Coxiella burnetii	bacteria	777	strain=KZQ2	Contig	Complete Genome	SAMN17672854	na	1.0243
GCA_022107755.3	GCA_041283295.1	ok	5487451.0	62.0	298144.0	5470597.0	2.0	5409088.0	5486220.0	1231.0	98.875644	0.022502	Klebsiella aerogenes	bacteria	548	2022CK-00074	Contig	Complete Genome	SAMN25755508	from large multi-isolate project	1.0031
GCA_022758265.1	GCA_022749455.1	ok	3005577.0	253.0	42751.0	3122781.0	7.0	2951957.0	2963289.0	42288.0	94.529748	1.354178	Enterococcus faecium	bacteria	1352	strain=NY13320	Contig	Complete Genome	SAMN26755017	na	0.9625
GCA_022167185.1	GCA_030007135.1	ok	5592661.0	81.0	219951.0	5448827.0	3.0	5364010.0	5591126.0	1535.0	98.44339	0.028171	Klebsiella pneumoniae	bacteria	573	K147	Contig	Complete Genome	SAMN14640201	from large multi-isolate project	1.0264
GCA_023126945.1	GCA_032594935.1	ok	2042357.0	13.0	364848.0	2055713.0	1.0	2041784.0	2042116.0	241.0	99.322425	0.011723	Streptococcus iners subsp. hyiners	bacteria	3028084	strain=29892	Contig	Complete Genome	SAMN13975612	na	0.9935
GCA_023126915.1	GCA_032595075.1	ok	2288479.0	43.0	91390.0	2315477.0	2.0	2268517.0	2284280.0	4199.0	97.971908	0.181345	Streptococcus iners	bacteria	3028084	strain=29887	Contig	Complete Genome	SAMN13975613	na	0.9883
GCA_022321865.1	GCA_041765265.1	ok	5493552.0	71.0	290013.0	5473501.0	5.0	5406877.0	5484418.0	9134.0	98.78279	0.166877	Klebsiella pneumoniae	bacteria	573	aKP_NORM_URN_2013_96200	Contig	Complete Genome	SAMEA4745130	from large multi-isolate project	1.0037
GCA_023126965.1	GCA_032594915.1	ok	2080187.0	38.0	106956.0	2133007.0	1.0	2086482.0	2079484.0	703.0	97.818807	0.032958	Streptococcus suivaginalis	bacteria	3028082	strain=29896	Contig	Complete Genome	SAMN13975611	na	0.9752
GCA_023631515.1	GCA_022699565.1	ok	3061051.0	271.0	40932.0	3196492.0	6.0	2950795.0	2956852.0	104199.0	92.313542	3.259792	Enterococcus faecium	bacteria	1352	strain=NY11066	Contig	Complete Genome	SAMN26754719	na	0.9576
GCA_022169545.1	GCA_030007315.1	ok	5965141.0	97.0	172130.0	5923174.0	5.0	5823463.0	5963334.0	1807.0	98.316595	0.030507	Klebsiella variicola	bacteria	244366	J57	Contig	Complete Genome	SAMN14640320	from large multi-isolate project	1.0071
GCA_023709245.1	GCA_023734795.1	ok	5210259.0	3.0	4721677.0	5211855.0	3.0	5211777.0	5210181.0	78.0	99.998503	0.001497	Enterobacter hormaechei	bacteria	158836	strain=FUJ80001	Contig	Complete Genome	SAMD00490829	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023709285.1	GCA_023734815.1	ok	5164764.0	3.0	4676204.0	5166306.0	3.0	5166196.0	5164651.0	113.0	99.997871	0.002187	Enterobacter hormaechei	bacteria	158836	strain=FUJ80002	Contig	Complete Genome	SAMD00490830	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023709325.1	GCA_023734835.1	ok	4830432.0	3.0	4714550.0	4835090.0	2.0	4834985.0	4826802.0	3630.0	99.997828	0.075076	Enterobacter hormaechei	bacteria	158836	strain=FUJ80003	Contig	Complete Genome	SAMD00490831	annotation fails completeness check; many frameshifted proteins	0.9990
GCA_023709265.1	GCA_023734795.1	ok	5173404.0	271.0	129726.0	5211855.0	3.0	5122299.0	5124474.0	48930.0	98.281687	0.938821	Enterobacter hormaechei	bacteria	158836	strain=FUJ80001	Contig	Complete Genome	SAMD00490829	na	0.9926
GCA_023709305.1	GCA_023734815.1	ok	5112716.0	220.0	129896.0	5166306.0	3.0	5080593.0	5077497.0	35219.0	98.340923	0.681706	Enterobacter hormaechei	bacteria	158836	strain=FUJ80002	Contig	Complete Genome	SAMD00490830	na	0.9896
GCA_023709345.1	GCA_023734835.1	ok	4779414.0	205.0	122176.0	4835090.0	2.0	4742780.0	4744643.0	34771.0	98.090832	0.719139	Enterobacter hormaechei	bacteria	158836	strain=FUJ80003	Contig	Complete Genome	SAMD00490831	na	0.9885
GCA_023709425.1	GCA_023734875.1	ok	5143743.0	112.0	245615.0	5213777.0	3.0	5136371.0	5140745.0	2998.0	98.515357	0.057502	Enterobacter hormaechei	bacteria	158836	strain=FUJ80005	Contig	Complete Genome	SAMD00490833	na	0.9866
GCA_023709405.1	GCA_023734875.1	ok	5212296.0	3.0	4723800.0	5213777.0	3.0	5213676.0	5212203.0	93.0	99.998063	0.001784	Enterobacter hormaechei	bacteria	158836	strain=FUJ80005	Contig	Complete Genome	SAMD00490833	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023709385.1	GCA_023734855.1	ok	5054830.0	195.0	114054.0	5114755.0	2.0	5026310.0	5027460.0	27370.0	98.270787	0.535118	Enterobacter hormaechei	bacteria	158836	strain=FUJ80004	Contig	Complete Genome	SAMD00490832	na	0.9883
GCA_023709365.1	GCA_023734855.1	ok	5193340.0	4.0	4746975.0	5114755.0	2.0	5114692.0	5193239.0	101.0	99.998768	0.001975	Enterobacter hormaechei	bacteria	158836	strain=FUJ80004	Contig	Complete Genome	SAMD00490832	annotation fails completeness check; many frameshifted proteins	1.0154
GCA_023709505.1	GCA_023734895.1	ok	5168650.0	3.0	4687393.0	5170995.0	3.0	5170870.0	5168532.0	118.0	99.997583	0.002282	Enterobacter hormaechei	bacteria	158836	strain=FUJ80007	Contig	Complete Genome	SAMD00490835	annotation fails completeness check; many frameshifted proteins	0.9995
GCA_023709565.1	GCA_023734915.1	ok	5068247.0	246.0	112794.0	5153263.0	2.0	5026446.0	5028465.0	39782.0	97.539093	0.771977	Enterobacter hormaechei	bacteria	158836	strain=FUJ80008	Contig	Complete Genome	SAMD00490836	na	0.9835
GCA_023709525.1	GCA_023734895.1	ok	5106467.0	194.0	138413.0	5170995.0	3.0	5075759.0	5077001.0	29466.0	98.158265	0.569832	Enterobacter hormaechei	bacteria	158836	strain=FUJ80007	Contig	Complete Genome	SAMD00490835	na	0.9875
GCA_023709605.1	GCA_023734935.1	ok	5045543.0	89.0	202771.0	5153840.0	2.0	5040049.0	5043445.0	2098.0	97.792112	0.040708	Enterobacter hormaechei	bacteria	158836	strain=FUJ80011	Contig	Complete Genome	SAMD00490837	na	0.9790
GCA_023709545.1	GCA_023734915.1	ok	5152401.0	2.0	4786096.0	5153263.0	2.0	5153187.0	5152323.0	78.0	99.998525	0.001514	Enterobacter hormaechei	bacteria	158836	strain=FUJ80008	Contig	Complete Genome	SAMD00490836	annotation fails completeness check; many frameshifted proteins	0.9998
GCA_023709625.1	GCA_023734955.1	ok	5131188.0	2.0	4761666.0	5135099.0	3.0	5132527.0	5131109.0	79.0	99.949913	0.001538	Enterobacter hormaechei	bacteria	158836	strain=FUJ80012	Contig	Complete Genome	SAMD00490838	annotation fails completeness check; many frameshifted proteins	0.9992
GCA_023709585.1	GCA_023734935.1	ok	5152490.0	2.0	4783471.0	5153840.0	2.0	5153799.0	5152413.0	77.0	99.999204	0.001494	Enterobacter hormaechei	bacteria	158836	strain=FUJ80011	Contig	Complete Genome	SAMD00490837	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023709645.1	GCA_023734955.1	ok	5060178.0	87.0	240634.0	5135099.0	3.0	5055248.0	5058123.0	2055.0	98.444996	0.040019	Enterobacter hormaechei	bacteria	158836	strain=FUJ80012	Contig	Complete Genome	SAMD00490838	na	0.9854
GCA_023709665.1	GCA_023734975.1	ok	5217667.0	3.0	4791432.0	5219129.0	3.0	5219013.0	5217549.0	118.0	99.997777	0.002261	Enterobacter hormaechei	bacteria	158836	strain=FUJ80013	Contig	Complete Genome	SAMD00490839	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023709685.1	GCA_023734975.1	ok	5106660.0	96.0	164397.0	5219129.0	3.0	5100670.0	5104314.0	2346.0	97.730292	0.04495	Enterobacter hormaechei	bacteria	158836	strain=FUJ80013	Contig	Complete Genome	SAMD00490839	na	0.9785
GCA_023709705.1	GCA_023734995.1	ok	5149687.0	2.0	4783381.0	5151218.0	2.0	5151142.0	5149610.0	77.0	99.998525	0.001495	Enterobacter hormaechei	bacteria	158836	strain=FUJ80014	Contig	Complete Genome	SAMD00490840	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023709725.1	GCA_023734995.1	ok	5045109.0	90.0	204262.0	5151218.0	2.0	5039760.0	5042666.0	2443.0	97.836279	0.047426	Enterobacter hormaechei	bacteria	158836	strain=FUJ80014	Contig	Complete Genome	SAMD00490840	na	0.9794
GCA_023709805.1	GCA_023735015.1	ok	5231863.0	3.0	4750628.0	5233459.0	3.0	5233398.0	5231787.0	76.0	99.998834	0.001452	Enterobacter hormaechei	bacteria	158836	strain=FUJ80017	Contig	Complete Genome	SAMD00490842	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023709845.1	GCA_023735035.1	ok	5149771.0	2.0	4783459.0	5151287.0	2.0	5151209.0	5149690.0	81.0	99.998486	0.001572	Enterobacter hormaechei	bacteria	158836	strain=FUJ80019	Contig	Complete Genome	SAMD00490843	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023709865.1	GCA_023735035.1	ok	5397994.0	1444.0	110222.0	5151287.0	2.0	5027204.0	5032759.0	365235.0	97.591223	7.09017	Enterobacter hormaechei	bacteria	158836	strain=FUJ80019	Contig	Complete Genome	SAMD00490843	na	1.0479
GCA_023709825.1	GCA_023735015.1	ok	5130662.0	98.0	283485.0	5233459.0	3.0	5125177.0	5128587.0	2075.0	97.930967	0.039649	Enterobacter hormaechei	bacteria	158836	strain=FUJ80017	Contig	Complete Genome	SAMD00490842	na	0.9804
GCA_023709885.1	GCA_023735055.1	ok	5114640.0	2.0	4748342.0	5116092.0	2.0	5116020.0	5114565.0	75.0	99.998593	0.001466	Enterobacter hormaechei	bacteria	158836	strain=FUJ80022	Contig	Complete Genome	SAMD00490844	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023709905.1	GCA_023735055.1	ok	5044770.0	97.0	202771.0	5116092.0	2.0	5037841.0	5042077.0	2693.0	98.470493	0.052638	Enterobacter hormaechei	bacteria	158836	strain=FUJ80022	Contig	Complete Genome	SAMD00490844	na	0.9861
GCA_023709925.1	GCA_023735075.1	ok	5284753.0	5.0	4779689.0	5156234.0	2.0	5156169.0	5175206.0	109547.0	99.998739	2.124554	Enterobacter hormaechei	bacteria	158836	strain=FUJ80023	Contig	Complete Genome	SAMD00490845	annotation fails completeness check; many frameshifted proteins	1.0249
GCA_023709985.1	GCA_023735155.1	ok	5348295.0	1193.0	142478.0	5132601.0	3.0	5042978.0	5043278.0	305017.0	98.253848	5.942737	Enterobacter hormaechei	bacteria	158836	strain=FUJ80024	Contig	Complete Genome	SAMD00490846	na	1.0420
GCA_023709945.1	GCA_023735075.1	ok	5428615.0	1108.0	129726.0	5156234.0	2.0	5040278.0	5041785.0	386830.0	97.751149	7.502181	Enterobacter hormaechei	bacteria	158836	strain=FUJ80023	Contig	Complete Genome	SAMD00490845	na	1.0528
GCA_023709965.1	GCA_023735155.1	ok	5128308.0	2.0	4757436.0	5132601.0	3.0	5130050.0	5128236.0	72.0	99.950298	0.001403	Enterobacter hormaechei	bacteria	158836	strain=FUJ80024	Contig	Complete Genome	SAMD00490846	annotation fails completeness check; many frameshifted proteins	0.9992
GCA_023710005.1	GCA_023735195.1	ok	5139421.0	3.0	4654204.0	5140930.0	3.0	5140820.0	5139299.0	122.0	99.99786	0.002373	Enterobacter hormaechei	bacteria	158836	strain=FUJ80053	Contig	Complete Genome	SAMD00490847	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023710025.1	GCA_023735195.1	ok	5122310.0	423.0	138306.0	5140930.0	3.0	5037075.0	5038806.0	83504.0	97.97984	1.624298	Enterobacter hormaechei	bacteria	158836	strain=FUJ80053	Contig	Complete Genome	SAMD00490847	na	0.9964
GCA_023710165.1	GCA_023735215.1	ok	5128457.0	2.0	4757590.0	5132577.0	3.0	5129994.0	5128366.0	91.0	99.949674	0.001773	Enterobacter hormaechei	bacteria	158836	strain=FUJ80056	Contig	Complete Genome	SAMD00490850	annotation fails completeness check; many frameshifted proteins	0.9992
GCA_023710185.1	GCA_023735215.1	ok	5158162.0	525.0	181894.0	5132577.0	3.0	5040376.0	5045542.0	112620.0	98.203612	2.194219	Enterobacter hormaechei	bacteria	158836	strain=FUJ80056	Contig	Complete Genome	SAMD00490850	na	1.0050
GCA_023710285.1	GCA_023735235.1	ok	5159903.0	276.0	122175.0	5128492.0	2.0	5005415.0	5009190.0	150713.0	97.600133	2.938739	Enterobacter hormaechei	bacteria	158836	strain=FUJ80060	Contig	Complete Genome	SAMD00490852	na	1.0061
GCA_023710265.1	GCA_023735235.1	ok	5240200.0	3.0	4757584.0	5128492.0	2.0	5128426.0	5135558.0	104642.0	99.998713	2.040405	Enterobacter hormaechei	bacteria	158836	strain=FUJ80060	Contig	Complete Genome	SAMD00490852	annotation fails completeness check; many frameshifted proteins	1.0218
GCA_023710385.1	GCA_023735255.1	ok	5235143.0	493.0	168601.0	5216303.0	3.0	5126864.0	5127271.0	107872.0	98.285395	2.067978	Enterobacter hormaechei	bacteria	158836	strain=FUJ80062	Contig	Complete Genome	SAMD00490854	na	1.0036
GCA_023710365.1	GCA_023735255.1	ok	5214596.0	3.0	4726844.0	5216303.0	3.0	5216171.0	5214461.0	135.0	99.997469	0.002588	Enterobacter hormaechei	bacteria	158836	strain=FUJ80062	Contig	Complete Genome	SAMD00490854	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023710405.1	GCA_023735275.1	ok	5128534.0	2.0	4757657.0	5132580.0	3.0	5129977.0	5128454.0	80.0	99.949285	0.001559	Enterobacter hormaechei	bacteria	158836	strain=FUJ80064	Contig	Complete Genome	SAMD00490855	annotation fails completeness check; many frameshifted proteins	0.9992
GCA_023710425.1	GCA_023735275.1	ok	5440865.0	1398.0	142478.0	5132580.0	3.0	5042987.0	5076322.0	364543.0	98.254426	7.102529	Enterobacter hormaechei	bacteria	158836	strain=FUJ80064	Contig	Complete Genome	SAMD00490855	na	1.0601
GCA_023710445.1	GCA_023735295.1	ok	5118023.0	2.0	4748478.0	5122083.0	3.0	5119531.0	5117962.0	61.0	99.950177	0.001191	Enterobacter hormaechei	bacteria	158836	strain=FUJ80065	Contig	Complete Genome	SAMD00490856	annotation fails completeness check; many frameshifted proteins	0.9992
GCA_023710465.1	GCA_023735295.1	ok	5223104.0	777.0	142478.0	5122083.0	3.0	5041404.0	5043268.0	179836.0	98.424879	3.510993	Enterobacter hormaechei	bacteria	158836	strain=FUJ80065	Contig	Complete Genome	SAMD00490856	na	1.0197
GCA_023710505.1	GCA_023735315.1	ok	5236340.0	475.0	150748.0	5230014.0	3.0	5131254.0	5132587.0	103753.0	98.111669	1.9838	Enterobacter hormaechei	bacteria	158836	strain=FUJ80066	Contig	Complete Genome	SAMD00490857	na	1.0012
GCA_023710485.1	GCA_023735315.1	ok	5228552.0	3.0	4747971.0	5230014.0	3.0	5229921.0	5228441.0	111.0	99.998222	0.002122	Enterobacter hormaechei	bacteria	158836	strain=FUJ80066	Contig	Complete Genome	SAMD00490857	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023710525.1	GCA_023735335.1	ok	4967704.0	3.0	4808085.0	4972662.0	3.0	4972575.0	4967619.0	85.0	99.99825	0.001709	Enterobacter hormaechei	bacteria	158836	strain=FUJ80067	Contig	Complete Genome	SAMD00490858	annotation fails completeness check; many frameshifted proteins	0.9990
GCA_023710545.1	GCA_023735335.1	ok	4988627.0	443.0	150748.0	4972662.0	3.0	4885972.0	4888272.0	100355.0	98.256668	2.018134	Enterobacter hormaechei	bacteria	158836	strain=FUJ80067	Contig	Complete Genome	SAMD00490858	na	1.0032
GCA_023710645.1	GCA_023735355.1	ok	5107932.0	120.0	181625.0	5181170.0	3.0	5097143.0	5102013.0	5919.0	98.378223	0.114241	Enterobacter hormaechei	bacteria	158836	strain=FUJ80149	Contig	Complete Genome	SAMD00490860	na	0.9859
GCA_023710625.1	GCA_023735355.1	ok	5179579.0	3.0	4697133.0	5181170.0	3.0	5181112.0	5179512.0	67.0	99.998881	0.001293	Enterobacter hormaechei	bacteria	158836	strain=FUJ80149	Contig	Complete Genome	SAMD00490860	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023710745.1	GCA_023735375.1	ok	5093588.0	183.0	116827.0	5172762.0	3.0	5072730.0	5073720.0	19868.0	98.066178	0.384089	Enterobacter hormaechei	bacteria	158836	strain=FUJ80169	Contig	Complete Genome	SAMD00490862	na	0.9847
GCA_023710725.1	GCA_023735375.1	ok	5167887.0	3.0	4686152.0	5172762.0	3.0	5169271.0	5167771.0	116.0	99.932512	0.002243	Enterobacter hormaechei	bacteria	158836	strain=FUJ80169	Contig	Complete Genome	SAMD00490862	annotation fails completeness check; many frameshifted proteins	0.9991
GCA_023710765.1	GCA_023735395.1	ok	5112646.0	3.0	4686064.0	5113168.0	3.0	5113081.0	5112564.0	82.0	99.998299	0.001604	Enterobacter hormaechei	bacteria	158836	strain=FUJ80181	Contig	Complete Genome	SAMD00490863	annotation fails completeness check; many frameshifted proteins	0.9999
GCA_023710785.1	GCA_023735395.1	ok	5026105.0	114.0	116827.0	5113168.0	3.0	5021925.0	5023687.0	2418.0	98.215529	0.04729	Enterobacter hormaechei	bacteria	158836	strain=FUJ80181	Contig	Complete Genome	SAMD00490863	na	0.9830
GCA_023710805.1	GCA_024182005.1	ok	5229373.0	3.0	4741701.0	5230988.0	3.0	5230905.0	5229278.0	95.0	99.998413	0.001816	Enterobacter hormaechei	bacteria	158836	strain=FUJ80199	Contig	Complete Genome	SAMD00490864	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023710825.1	GCA_024182005.1	ok	5125790.0	127.0	116827.0	5230988.0	3.0	5121576.0	5122811.0	2979.0	97.908387	0.056949	Enterobacter hormaechei	bacteria	158836	strain=FUJ80199	Contig	Complete Genome	SAMD00490864	na	0.9799
GCA_023710985.1	GCA_023735435.1	ok	5157968.0	129.0	237470.0	5224416.0	3.0	5138743.0	5143675.0	14293.0	98.360142	0.273581	Enterobacter hormaechei	bacteria	158836	strain=FUJ80299	Contig	Complete Genome	SAMD00490867	na	0.9873
GCA_023710965.1	GCA_023735435.1	ok	5222737.0	3.0	4736287.0	5224416.0	3.0	5224357.0	5222654.0	83.0	99.998871	0.001589	Enterobacter hormaechei	bacteria	158836	strain=FUJ80299	Contig	Complete Genome	SAMD00490867	annotation fails completeness check; many frameshifted proteins	0.9997
GCA_023711085.1	GCA_024182025.1	ok	5257839.0	452.0	142479.0	5276836.0	5.0	5179092.0	5182349.0	75490.0	98.147678	1.430592	Enterobacter hormaechei	bacteria	158836	strain=FUJ80379	Contig	Complete Genome	SAMD00490869	na	0.9964
GCA_023711065.1	GCA_024182025.1	ok	5293243.0	8.0	2683013.0	5276836.0	5.0	5274208.0	5289394.0	3849.0	99.950197	0.072941	Enterobacter hormaechei	bacteria	158836	strain=FUJ80379	Contig	Complete Genome	SAMD00490869	annotation fails completeness check; many frameshifted proteins	1.0031
GCA_023711185.1	GCA_023735475.1	ok	5465009.0	835.0	180074.0	5357219.0	4.0	5260647.0	5272170.0	192839.0	98.197348	3.59961	Enterobacter hormaechei	bacteria	158836	strain=FUJ80063	Contig	Complete Genome	SAMD00490871	na	1.0201
GCA_023711165.1	GCA_023735475.1	ok	5348409.0	2.0	4981828.0	5357219.0	4.0	5349869.0	5348328.0	81.0	99.862802	0.001512	Enterobacter hormaechei	bacteria	158836	strain=FUJ80063	Contig	Complete Genome	SAMD00490871	annotation fails completeness check; many frameshifted proteins	0.9984
GCA_023711205.1	GCA_023735495.1	ok	5305859.0	2.0	4939290.0	5314178.0	4.0	5306316.0	5305387.0	472.0	99.852056	0.008882	Enterobacter hormaechei	bacteria	158836	strain=FUJ80068	Contig	Complete Genome	SAMD00490872	annotation fails completeness check; many frameshifted proteins	0.9984
GCA_023711225.1	GCA_023735495.1	ok	5361775.0	577.0	179480.0	5314178.0	4.0	5231699.0	5237830.0	123945.0	98.447944	2.332346	Enterobacter hormaechei	bacteria	158836	strain=FUJ80068	Contig	Complete Genome	SAMD00490872	na	1.0090
GCA_023711265.1	GCA_023735515.1	ok	5339927.0	135.0	296953.0	5419302.0	4.0	5329403.0	5336147.0	3780.0	98.341133	0.069751	Enterobacter hormaechei	bacteria	158836	strain=FUJ80144	Contig	Complete Genome	SAMD00490873	na	0.9854
GCA_023711245.1	GCA_023735515.1	ok	5486668.0	4.0	5054041.0	5419302.0	4.0	5411957.0	5486557.0	111.0	99.864466	0.002048	Enterobacter hormaechei	bacteria	158836	strain=FUJ80144	Contig	Complete Genome	SAMD00490873	annotation fails completeness check; many frameshifted proteins	1.0124
GCA_023711285.1	GCA_023735535.1	ok	5420252.0	2.0	5054179.0	5429122.0	4.0	5421794.0	5420197.0	55.0	99.865024	0.001013	Enterobacter hormaechei	bacteria	158836	strain=FUJ80145	Contig	Complete Genome	SAMD00490874	annotation fails completeness check; many frameshifted proteins	0.9984
GCA_023711345.1	GCA_023735615.1	ok	5428957.0	562.0	184710.0	5421530.0	4.0	5316344.0	5320964.0	107993.0	98.059847	1.991928	Enterobacter hormaechei	bacteria	158836	strain=FUJ80146	Contig	Complete Genome	SAMD00490875	na	1.0014
GCA_023711305.1	GCA_023735535.1	ok	5427092.0	522.0	210183.0	5429122.0	4.0	5323978.0	5330061.0	97031.0	98.063333	1.787232	Enterobacter hormaechei	bacteria	158836	strain=FUJ80145	Contig	Complete Genome	SAMD00490874	na	0.9996
GCA_023711425.1	GCA_023735695.1	ok	5405498.0	2.0	5052503.0	5414548.0	4.0	5407195.0	5405431.0	67.0	99.864199	0.001237	Enterobacter hormaechei	bacteria	158836	strain=FUJ80151	Contig	Complete Genome	SAMD00490877	annotation fails completeness check; many frameshifted proteins	0.9983
GCA_023711325.1	GCA_023735615.1	ok	5412636.0	2.0	5054785.0	5421530.0	4.0	5414210.0	5412574.0	62.0	99.864983	0.001144	Enterobacter hormaechei	bacteria	158836	strain=FUJ80146	Contig	Complete Genome	SAMD00490875	annotation fails completeness check; many frameshifted proteins	0.9984
GCA_023711445.1	GCA_023735695.1	ok	5343786.0	149.0	264030.0	5414548.0	4.0	5330648.0	5337147.0	6639.0	98.450471	0.122614	Enterobacter hormaechei	bacteria	158836	strain=FUJ80151	Contig	Complete Genome	SAMD00490877	na	0.9869
GCA_023711465.1	GCA_023735715.1	ok	5415338.0	2.0	5055287.0	5424276.0	4.0	5416941.0	5415270.0	68.0	99.864775	0.001254	Enterobacter hormaechei	bacteria	158836	strain=FUJ80152	Contig	Complete Genome	SAMD00490878	annotation fails completeness check; many frameshifted proteins	0.9984
