genome	taxid	ref_len	ref_len_source	fasta_basename	cami_novelty_category	sci_name	tax_species	tax_genus	tax_family	tax_order	tax_class	tax_phylum
Otu631.0	447471	4300227	fai	Simiduia_agarivorans_SA1_genomic	known_strain	Simiduia agarivorans	Simiduia agarivorans	Simiduia	Cellvibrionaceae	Cellvibrionales	Gammaproteobacteria	Pseudomonadota
Otu634.0	208216	2902643	fai	Parvularcula_bermudensis_HTCC2503_genomic	known_strain	Parvularcula bermudensis	Parvularcula bermudensis	Parvularcula	Parvularculaceae	Parvularculales	Alphaproteobacteria	Pseudomonadota
Otu635	80854	5303500	fai	Mv5450_S4_contigs	known_strain	Moritella viscosa	Moritella viscosa	Moritella	Moritellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu638.0	60136	3665590	fai	Titti22_S2_contigs	new_species	Sulfitobacter		Sulfitobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota
Otu639	110662	2510659	fai	Synechococcus_sp_CC9605_genomic	known_strain	Synechococcus sp. CC9605	Synechococcus sp. CC9605	Synechococcus	Synechococcaceae	Synechococcales	Cyanophyceae	Cyanobacteriota
Otu64.0	2296	5657782	fai	Desulfobacterium_autotrophicum_HRM2_genomic	known_strain	Desulforapulum autotrophicum	Desulforapulum autotrophicum	Desulforapulum	Desulfobacteraceae	Desulfobacterales	Desulfobacteria	Thermodesulfobacteriota
Otu643.0	313590	3302548	fai	Dokdonia_sp_MED134_genomic	known_strain	Dokdonia sp. MED134	Dokdonia sp. MED134	Dokdonia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu644	2335	1851618	fai	Thermotoga_sp_RQ7_genomic	known_strain	Thermotoga		Thermotoga	Thermotogaceae	Thermotogales	Thermotogae	Thermotogota
Otu648.0	398743	5128187	fai	Zunongwangia_profunda_SM-A87_genomic	known_strain	Zunongwangia profunda	Zunongwangia profunda	Zunongwangia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu659	80854	5135524	fai	Mv130624_S1_contigs	known_strain	Moritella viscosa	Moritella viscosa	Moritella	Moritellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu660	1219	2410873	fai	Prochlorococcus_marinus_str_MIT_9313_genomic	known_strain	Prochlorococcus marinus	Prochlorococcus marinus	Prochlorococcus	Prochlorococcaceae	Synechococcales	Cyanophyceae	Cyanobacteriota
Otu662	573570	2237379	fai	Francisella_sp_TX077310_genomic	known_strain	Francisella uliginis	Francisella uliginis	Francisella	Francisellaceae	Thiotrichales	Gammaproteobacteria	Pseudomonadota
Otu664.0	232259	4196595	fai	Belliella_baltica_DSM_15883_genomic	known_strain	Belliella baltica	Belliella baltica	Belliella	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidota
Otu67.0	1229	3522111	fai	Nitrosococcus_oceani_ATCC_19707_genomic	known_strain	Nitrosococcus oceani	Nitrosococcus oceani	Nitrosococcus	Chromatiaceae	Chromatiales	Gammaproteobacteria	Pseudomonadota
Otu677	999	4919337	fai	Flexibacter_litoralis_DSM_6794_genomic	known_strain	Bernardetia litoralis	Bernardetia litoralis	Bernardetia	Bernardetiaceae	Cytophagales	Cytophagia	Bacteroidota
Otu68	80852	4508217	fai	Vw29_S11_contigs	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu681	2336	1869612	fai	Thermotoga_maritima_MSB8_1_genomic	new_strain	Thermotoga maritima	Thermotoga maritima	Thermotoga	Thermotogaceae	Thermotogales	Thermotogae	Thermotogota
Otu683.0	1792508	5522061	fai	Yangia_sp_CCB-MM3_genomic	known_strain	Salipiger sp. CCB-MM3	Salipiger sp. CCB-MM3	Salipiger	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota
Otu684	2748	2533435	fai	LAB19_S8_contigs	new_strain	Carnobacterium divergens	Carnobacterium divergens	Carnobacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Bacillota
Otu687	84156	1563423	fai	Archaeoglobus_profundus_DSM_5631_genomic	known_strain	Archaeoglobus profundus	Archaeoglobus profundus	Archaeoglobus	Archaeoglobaceae	Archaeoglobales	Archaeoglobi	Methanobacteriota
Otu689.0	1881061	4626254	fai	Stappia_sp_ES058_genomic	known_strain	Stappia sp. ES.058	Stappia sp. ES.058	Stappia	Stappiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota
Otu69.0	1124597	4719581	fai	Magnetococcus_marinus_MC-1_genomic	known_strain	Magnetococcus marinus	Magnetococcus marinus	Magnetococcus	Magnetococcaceae	Magnetococcales	Magnetococcia	Pseudomonadota
Otu692	55601	4052047	fai	Vibrio_anguillarum_775_genomic	new_strain	Vibrio anguillarum	Vibrio anguillarum	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu696	1386	3982168	fai	Bacillus_sp_Pc3_genomic	known_strain	Bacillus		Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota
Otu70.0	191026	3708362	fai	Desulfovibrio_hydrothermalis_AM13_genomic	known_strain	Maridesulfovibrio hydrothermalis	Maridesulfovibrio hydrothermalis	Maridesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota
Otu703	80852	4664454	fai	A-Hdes-20-1_S13_contigs	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu704	1582439	1713078	fai	Candidatus_Nitrosopumilus_sp_D3C_genomic	known_strain	Nitrosopumilus piranensis	Nitrosopumilus piranensis	Nitrosopumilus	Nitrosopumilaceae	Nitrosopumilales	Nitrososphaeria	Nitrososphaerota
Otu707	80852	4475712	fai	Vw7_S7_contigs	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu71	161895	2791883	fai	Corynebacterium_phocae_strain_M408_89_1_genomic	known_strain	Corynebacterium phocae	Corynebacterium phocae	Corynebacterium	Corynebacteriaceae	Mycobacteriales	Actinomycetes	Actinomycetota
Otu712	120577	3277545	fai	Brucella_ceti_TE28753-12_genomic	known_strain	Brucella ceti	Brucella ceti	Brucella	Brucellaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota
Otu713	2280	1570485	fai	Staphylothermus_marinus_F1_genomic	known_strain	Staphylothermus marinus	Staphylothermus marinus	Staphylothermus	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Thermoproteota
Otu716.0	531813	3948887	fai	Pelagibacterium_halotolerans_B2_genomic	known_strain	Pelagibacterium halotolerans	Pelagibacterium halotolerans	Pelagibacterium	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota
Otu717	1183377	1736885	fai	Pyrococcus_sp_ST04_genomic	known_strain	Pyrococcus sp. ST04	Pyrococcus sp. ST04	Pyrococcus	Thermococcaceae	Thermococcales	Thermococci	Methanobacteriota
Otu719.0	290400	4404049	fai	Jannaschia_sp_CCS1_genomic	known_strain	Jannaschia sp. CCS1	Jannaschia sp. CCS1	Jannaschia	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota
Otu72.0	1427356	3653837	fai	Hyphomicrobium_nitrativorans_NL23_genomic	known_strain	Hyphomicrobium nitrativorans	Hyphomicrobium nitrativorans	Hyphomicrobium	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota
Otu722	1763538	4757181	fai	Paenibacillus_sp_LPB0068_genomic	known_strain	Paenibacillus crassostreae	Paenibacillus crassostreae	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Bacillota
Otu724	2420	1766633	fai	Thermosipho_sp_1063_genomic	known_strain	Thermosipho		Thermosipho	Fervidobacteriaceae	Thermotogales	Thermotogae	Thermotogota
Otu726	91347	5379796	fai	GB02J45_S9_contigs	new_family	Enterobacterales				Enterobacterales	Gammaproteobacteria	Pseudomonadota
Otu73	29498	5540337	fai	Vibrio_tubiashii_ATCC_19109_genomic	known_strain	Vibrio tubiashii	Vibrio tubiashii	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu747	1346	2086959	fai	Streptococcus_iniae_strain_YSFST01-82_genomic	known_strain	Streptococcus iniae	Streptococcus iniae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota
Otu75.0	44012	4279159	fai	Ferrimonas_balearica_DSM_9799_genomic	known_strain	Ferrimonas balearica	Ferrimonas balearica	Ferrimonas	Ferrimonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu750	1712654	1928800	fai	Thermococcus_sp_CDGS_genomic	known_strain	Thermococcus piezophilus	Thermococcus piezophilus	Thermococcus	Thermococcaceae	Thermococcales	Thermococci	Methanobacteriota
Otu751.0	1250295	3817662	fai	Flavobacteriaceae_bacterium_MAR_2010_188_genomic	known_strain	Flavobacteriaceae bacterium MAR_2010_188	Flavobacteriaceae bacterium MAR_2010_188		Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu753	1311	2064350	fai	Streptococcus_agalactiae_strain_GX064_genomic	known_strain	Streptococcus agalactiae	Streptococcus agalactiae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota
Otu754	1612552	7120854	fai	Actinoalloteichus_sp_ADI127-7_genomic	known_strain	Actinoalloteichus fjordicus	Actinoalloteichus fjordicus	Actinoalloteichus	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota
Otu76.0	59732	3085408	fai	R2A29_S8_contigs	new_species	Chryseobacterium		Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu761	645	4441462	fai	A-2013-70-F524-2_S2_contigs	new_strain	Aeromonas salmonicida	Aeromonas salmonicida	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota
Otu766	80854	5168427	fai	MvHd14_S5_contigs	known_strain	Moritella viscosa	Moritella viscosa	Moritella	Moritellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu767	1427364	1714148	fai	Candidatus_Thioglobus_singularis_PS1_genomic	known_strain	Candidatus Pseudothioglobus singularis	Candidatus Pseudothioglobus singularis	Candidatus Pseudothioglobus	Candidatus Pseudothioglobaceae		Gammaproteobacteria	Pseudomonadota
Otu769	80852	4559204	fai	Vw130426_S9_contigs	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu770	1280380	2789000	fai	Synechococcus_sp_KORDI-100_genomic	known_strain	Synechococcus sp. KORDI-100	Synechococcus sp. KORDI-100	Synechococcus	Synechococcaceae	Synechococcales	Cyanophyceae	Cyanobacteriota
Otu771	1218	1569623	fai	Prochlorococcus_marinus_bv_HNLC1_genomic	known_strain	Prochlorococcus		Prochlorococcus	Prochlorococcaceae	Synechococcales	Cyanophyceae	Cyanobacteriota
Otu774	364197	3769689	fai	Pseudomonas_pohangensis_strain_DSM_17875_genomic	known_strain	Pseudomonas pohangensis	Pseudomonas pohangensis	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota
Otu775.0	1774	5029817	fai	Mycobacterium_chelonae_CCUG_47445_genomic	known_strain	Mycobacteroides chelonae	Mycobacteroides chelonae	Mycobacteroides	Mycobacteriaceae	Mycobacteriales	Actinomycetes	Actinomycetota
Otu778	40269	4092501	fai	6_S6_contigs	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu78	45658	4802851	fai	Vibrio_scophthalmi_strain_VS-05_genomic	known_strain	Vibrio scophthalmi	Vibrio scophthalmi	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu783	91347	4958722	fai	SP010_S4_contigs	new_family	Enterobacterales				Enterobacterales	Gammaproteobacteria	Pseudomonadota
Otu79.0	314275	4438767	fai	Alteromonas_macleodii_str_Ionian_Sea_UM4b_genomic	known_strain	Alteromonas mediterranea	Alteromonas mediterranea	Alteromonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu79.1	226	4143824	fai	Alteromonas_sp_RW2A1_genomic	known_strain	Alteromonas		Alteromonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu794.0	1458307	3264628	fai	Octadecabacter_temperatus_strain_SB1_genomic	known_strain	Octadecabacter temperatus	Octadecabacter temperatus	Octadecabacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota
Otu796	286	6424625	fai	MR4-25-1B_S2_contigs	new_species	Pseudomonas		Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota
Otu797	497	3282856	fai	Psychrobacter_sp_P11G3_genomic	known_strain	Psychrobacter		Psychrobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Pseudomonadota
Otu799.0	117207	3373713	fai	Sphingopyxis_alaskensis_RB2256_genomic	known_strain	Sphingopyxis alaskensis	Sphingopyxis alaskensis	Sphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota
Otu80.0	119864	4684316	fai	Marinomonas_mediterranea_MMB-1_genomic	known_strain	Marinomonas mediterranea	Marinomonas mediterranea	Marinomonas	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota
Otu800.0	188908	4406383	fai	Oleispira_antarctica_RB-8_genomic	known_strain	Oleispira antarctica	Oleispira antarctica	Oleispira	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota
Otu801.0	1874317	4121005	fai	Marinobacter_sp_Hb8_genomic	known_strain	Marinobacter salinus	Marinobacter salinus	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota
Otu801.1	2743	3989480	fai	Marinobacter_hydrocarbonoclasticus_ATCC_49840_genomic	known_strain	Marinobacter nauticus	Marinobacter nauticus	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota
Otu805	294	6015785	fai	Titti25_S5_contigs	new_strain	Pseudomonas fluorescens	Pseudomonas fluorescens	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota
Otu806.0	60217	4962103	fai	Shewanella_violacea_DSS12_genomic	known_strain	Shewanella violacea	Shewanella violacea	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu810.0	237	3521150	fai	10_S9_contigs	new_species	Flavobacterium		Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu812	1760	4126205	fai	Titti28_S8_contigs	new_order	Actinomycetes					Actinomycetes	Actinomycetota
Otu814.0	197162	2542933	fai	Deferribacter_desulfuricans_SSM1_genomic	known_strain	Deferribacter desulfuricans	Deferribacter desulfuricans	Deferribacter	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacterota
Otu82	1548547	4059891	fai	Woeseia_oceani_strain_XK5_genomic	known_strain	Woeseia oceani	Woeseia oceani	Woeseia	Woeseiaceae	Woeseiales	Gammaproteobacteria	Pseudomonadota
Otu820	2336	1859582	fai	Thermotoga_maritima_strain_Tma200_genomic	new_strain	Thermotoga maritima	Thermotoga maritima	Thermotoga	Thermotogaceae	Thermotogales	Thermotogae	Thermotogota
Otu829.0	97084	3437906	fai	Bacteriovorax_marinus_SJ_genomic	known_strain	Halobacteriovorax marinus	Halobacteriovorax marinus	Halobacteriovorax	Halobacteriovoraceae	Bacteriovoracales	Bacteriovoracia	Bdellovibrionota
Otu83	414778	3319331	fai	Planococcus_donghaensis_strain_DSM_22276_genomic	known_strain	Planococcus donghaensis	Planococcus donghaensis	Planococcus	Caryophanaceae	Bacillales	Bacilli	Bacillota
Otu833	1229909	1690905	fai	Candidatus_Nitrosopumilus_sp_AR2_genomic	known_strain	Candidatus Nitrosopumilus sediminis	Candidatus Nitrosopumilus sediminis	Nitrosopumilus	Nitrosopumilaceae	Nitrosopumilales	Nitrososphaeria	Nitrososphaerota
Otu837.0	2745	5031573	fai	Halomonas_spR57-5_genomic	known_strain	Halomonas		Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota
Otu839	234831	4344607	fai	GB02J33_S8_contigs	new_strain	Pseudoalteromonas sp. SM9913	Pseudoalteromonas sp. SM9913	Pseudoalteromonas	Pseudoalteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu842.0	104267	2659612	fai	T-217_S6_contigs	new_species	Tenacibaculum		Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu843	80852	5004674	fai	A-H-1309-5-2_S7_contigs	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu846.0	876	3858580	fai	Desulfovibrio_desulfuricans_ND132_genomic	known_strain	Desulfovibrio desulfuricans	Desulfovibrio desulfuricans	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota
Otu85.0	1790137	3427057	fai	Wenyingzhuangia_fucanilytica_strain_CZ1127_genomic	known_strain	Wenyingzhuangia fucanilytica	Wenyingzhuangia fucanilytica	Wenyingzhuangia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu85.1	326319	3293944	fai	Dokdonia_donghaensis_DSW-1_genomic	known_strain	Dokdonia		Dokdonia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu851.0	1112209	3348716	fai	S28_S9_contigs	new_strain	Psychrobacter sp. PAMC 21119	Psychrobacter sp. PAMC 21119	Psychrobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Pseudomonadota
Otu852.0	1008	4400185	fai	Saprospira_grandis_str_Lewin_genomic	known_strain	Saprospira grandis	Saprospira grandis	Saprospira	Saprospiraceae	Saprospirales	Saprospiria	Bacteroidota
Otu854	50339	1584804	fai	Thermoplasma_volcanium_GSS1_genomic	known_strain	Thermoplasma volcanium	Thermoplasma volcanium	Thermoplasma	Thermoplasmataceae	Thermoplasmatales	Thermoplasmata	Thermoplasmatota
Otu856.0	1397108	3096705	fai	Celeribacter_marinus_strain_IMCC12053_genomic	known_strain	Celeribacter marinus	Celeribacter marinus	Celeribacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota
Otu86.0	187493	3764053	fai	Thalassolituus_oleivorans_R6-15_genomic	known_strain	Thalassolituus oleivorans	Thalassolituus oleivorans	Thalassolituus	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota
Otu860	55601	4099789	fai	4_S4_contigs	new_strain	Vibrio anguillarum	Vibrio anguillarum	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu862.0	669041	2918253	fai	Tenacibaculum_dicentrarchi_strain_AY7486TD_genomic	new_strain	Tenacibaculum dicentrarchi	Tenacibaculum dicentrarchi	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu865	43658	5913780	fai	Pseudoalteromonas_rubra_strain_SCSIO_6842_genomic	known_strain	Pseudoalteromonas rubra	Pseudoalteromonas rubra	Pseudoalteromonas	Pseudoalteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu867	22	4708380	fai	Shewanella_sp_W3-18-1_genomic	new_species	Shewanella		Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu87.0	314275	4971381	fai	Alteromonas_mediterranea_strain_CP49_genomic	known_strain	Alteromonas mediterranea	Alteromonas mediterranea	Alteromonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu870	1096	2736403	fai	Chlorobium_phaeobacteroides_BS1_genomic	known_strain	Chlorobium phaeobacteroides	Chlorobium phaeobacteroides	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobiia	Chlorobiota
Otu873.0	2724	3540114	fai	Hirschia_baltica_ATCC_49814_genomic	known_strain	Hirschia baltica	Hirschia baltica	Hirschia	Hyphomonadaceae	Hyphomonadales	Alphaproteobacteria	Pseudomonadota
Otu873.1	74318	3368780	fai	Maricaulis_maris_MCS10_genomic	known_strain	Maricaulis maris	Maricaulis maris	Maricaulis	Maricaulaceae	Maricaulales	Alphaproteobacteria	Pseudomonadota
Otu88.0	1298608	3393928	fai	S17_S4_contigs	new_species	Psychrobacter sp. JCM 18900	Psychrobacter sp. JCM 18900	Psychrobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Pseudomonadota
Otu881.0	201	1563032	fai	Campylobacter_lari_strain_Slaughter_Beach_genomic	known_strain	Campylobacter lari	Campylobacter lari	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota
Otu889.0	52959	3227923	fai	Polaribacter_sp_Hel1_33_78_genomic	known_strain	Polaribacter		Polaribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu89	342949	1861320	fai	Pyrococcus_sp_NA2_genomic	known_strain	Pyrococcus sp. NA2	Pyrococcus sp. NA2	Pyrococcus	Thermococcaceae	Thermococcales	Thermococci	Methanobacteriota
Otu894.0	35806	4346304	fai	Rhodovulum_sulfidophilum_DSM_1374_genomic	known_strain	Rhodovulum sulfidophilum	Rhodovulum sulfidophilum	Rhodovulum	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota
Otu895.0	1634516	3258499	fai	Citromicrobium_sp_JL477_genomic	known_strain	Citromicrobium sp. JL477	Citromicrobium sp. JL477	Citromicrobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota
Otu9	387093	2562277	fai	Sulfurovum_sp_NBC37-1_genomic	known_strain	Sulfurovum sp. NBC37-1	Sulfurovum sp. NBC37-1	Sulfurovum	Sulfurovaceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota
Otu90.0	81032	3705021	fai	Hyphomonas_neptunium_ATCC_15444_genomic	known_strain	Hyphomonas neptunium	Hyphomonas neptunium	Hyphomonas	Hyphomonadaceae	Hyphomonadales	Alphaproteobacteria	Pseudomonadota
Otu903	56812	4911753	fai	Titti18_S5_contigs	known_strain	Shewanella frigidimarina	Shewanella frigidimarina	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu909	543877	2885033	fai	Altererythrobacter_marensis_strain_KCTC_22370_genomic	known_strain	Pelagerythrobacter marensis	Pelagerythrobacter marensis	Pelagerythrobacter	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota
Otu911.0	96345	2850726	fai	Flavobacterium_psychrophilum_strain_PG2_genomic	known_strain	Flavobacterium psychrophilum	Flavobacterium psychrophilum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu920	222136	1594790	fai	Helicobacter_sp_MIT_01-6242_genomic	known_strain	Helicobacter enhydrae	Helicobacter enhydrae	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota
Otu921.0	67572	4511843	fai	Titti20_S7_contigs	new_species	Psychromonas		Psychromonas	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu923	670	5232572	fai	Vibrio_parahaemolyticus_UCM-V493_genomic	known_strain	Vibrio parahaemolyticus	Vibrio parahaemolyticus	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu924	511678	4642546	fai	12_S1_contigs	new_species	Aliivibrio		Aliivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu927	1660251	5989545	fai	Acidobacteria_bacterium_Mor1_genomic	known_strain	Acidobacteria bacterium Mor1	Acidobacteria bacterium Mor1					Acidobacteriota
Otu928.0	1850252	3019213	fai	Tenacibaculum_sp_LPB0136_genomic	known_strain	Tenacibaculum todarodis	Tenacibaculum todarodis	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu93	39960	3251353	fai	Erythrobacter_litoralis_strain_DSM_8509_genomic	known_strain	Erythrobacter litoralis	Erythrobacter litoralis	Erythrobacter	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota
Otu930	1238	3285457	fai	Piscirickettsia_salmonis_strain_PM37984A_genomic	known_strain	Piscirickettsia salmonis	Piscirickettsia salmonis	Piscirickettsia	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Pseudomonadota
Otu931	269261	2101285	fai	Nitratifractor_salsuginis_DSM_16511_genomic	known_strain	Nitratifractor salsuginis	Nitratifractor salsuginis	Nitratifractor	Sulfurovaceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota
Otu936	2189	1854197	fai	Methanotorris_igneus_Kol_5_genomic	known_strain	Methanotorris igneus	Methanotorris igneus	Methanotorris	Methanocaldococcaceae	Methanococcales	Methanococci	Methanobacteriota
Otu937	40269	4678652	fai	NML_S2_contigs	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu941	70799	5462271	fai	Nodularia_spumigena_CCY9414_genomic	known_strain	Nodularia spumigena	Nodularia spumigena	Nodularia	Nodulariaceae	Nostocales	Cyanophyceae	Cyanobacteriota
Otu945	1760	2722542	fai	Titti33_S13_contigs	new_order	Actinomycetes					Actinomycetes	Actinomycetota
Otu947	663	5406094	fai	Vibrio_alginolyticus_strain_ZJ-T_genomic	known_strain	Vibrio alginolyticus	Vibrio alginolyticus	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu953.0	1763536	3861670	fai	Thalassotalea_sp_LPB0090_genomic	known_strain	Thalassotalea crassostreae	Thalassotalea crassostreae	Thalassotalea	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
Otu954	387092	1877931	fai	Nitratiruptor_sp_SB155-2_genomic	known_strain	Nitratiruptor sp. SB155-2	Nitratiruptor sp. SB155-2	Nitratiruptor	Nitratiruptoraceae	Nautiliales	Epsilonproteobacteria	Campylobacterota
Otu958	511678	4328876	fai	A9-2_S2_contigs	new_species	Aliivibrio		Aliivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu960.0	57029	4321832	fai	Psychroflexus_torquis_ATCC_700755_genomic	known_strain	Psychroflexus torquis	Psychroflexus torquis	Psychroflexus	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu961	1206	7750108	fai	Trichodesmium_erythraeum_IMS101_genomic	known_strain	Trichodesmium erythraeum	Trichodesmium erythraeum	Trichodesmium	Microcoleaceae	Oscillatoriales	Cyanophyceae	Cyanobacteriota
Otu965	511678	4219064	fai	R8-63_S2_contigs	new_species	Aliivibrio		Aliivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota
Otu966	744985	1410127	fai	alpha_proteobacterium_HIMB59_genomic	known_strain	alpha proteobacterium HIMB59	alpha proteobacterium HIMB59		Candidatus Pelagibacteraceae	Candidatus Pelagibacterales	Alphaproteobacteria	Pseudomonadota
Otu968.0	314275	4931660	fai	Alteromonas_macleodii_str_Ionian_Sea_UM7_genomic	known_strain	Alteromonas mediterranea	Alteromonas mediterranea	Alteromonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
