dataset	genome	name_key_source	taxid	cami_novelty_category	sci_name	tax_species	tax_genus	tax_phylum	match_level	matched_accessions	n_matched_accessions	ncbi_name_key	in_train	in_val	in_test	in_kmer_selection	leaked
marine	Otu1893	Piscirickettsia_salmonis_strain_PM51819A_genomic	1238	known_strain	Piscirickettsia salmonis	Piscirickettsia salmonis	Piscirickettsia	Pseudomonadota	L2_ncbi_name_match	GCA_000756415.3;GCA_000756435.3;GCA_001029935.1;GCA_001514395.1;GCA_001534725.1;GCA_001746795.1;GCA_001932595.1;GCA_001932735.1	172	piscirickettsia salmonis	True	True	True	False	True
marine	Otu1894	A5_S5_contigs	40269	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1896	R2A19_S7_contigs	1298608	new_species	Psychrobacter sp. JCM 18900	Psychrobacter sp. JCM 18900	Psychrobacter	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1900	Methanococcoides_methylutens_MM1_genomic	2226	known_strain	Methanococcoides methylutens	Methanococcoides methylutens	Methanococcoides	Methanobacteriota	L2_ncbi_name_match	GCA_000970325.1;GCF_000970325.1	2	methanococcoides methylutens mm1	True	False	False	True	True
marine	Otu1901	Thermosipho_melanesiensis_BI429_genomic	46541	known_strain	Thermosipho melanesiensis	Thermosipho melanesiensis	Thermosipho	Thermotogota	L2_ncbi_name_match	GCA_000016905.1;GCF_000016905.1	2	thermosipho melanesiensis bi429	True	False	False	False	True
marine	Otu1907	Kosmotoga_pacifica_strain_SLHLJ1_genomic	1330330	known_strain	Kosmotoga pacifica	Kosmotoga pacifica	Kosmotoga	Thermotogota	L2_ncbi_name_match	GCA_001027025.1;GCA_910586115.1;GCA_949468545.1;GCF_001027025.1;GCF_910586115.1;GCF_949468545.1	6	kosmotoga pacifica	True	False	True	False	True
marine	Otu1913	Ignicoccus_islandicus_DSM_13165_genomic	54259	known_strain	Ignicoccus islandicus	Ignicoccus islandicus	Ignicoccus	Thermoproteota	L2_ncbi_name_match	GCA_001481685.1;GCF_001481685.1	2	ignicoccus islandicus dsm 13165	True	False	False	False	True
marine	Otu1914.0	Marinobacter_psychrophilus_strain_20041_genomic	2742	known_strain	Marinobacter		Marinobacter	Pseudomonadota	L2_ncbi_name_match	GCA_001043175.1;GCA_018066995.1;GCA_018069475.1;GCA_047610925.1;GCA_047612645.1;GCA_047628115.1;GCA_047632615.1;GCA_047635615.1	13	marinobacter psychrophilus	False	True	False	False	True
marine	Otu1918	S21_S7_contigs	1270	new_strain	Micrococcus luteus	Micrococcus luteus	Micrococcus	Actinomycetota	none		0		False	False	False	False	False
marine	Otu1919	Shewanella_denitrificans_OS217_genomic	192073	known_strain	Shewanella denitrificans	Shewanella denitrificans	Shewanella	Pseudomonadota	L2_ncbi_name_match	GCA_000013765.1;GCF_000013765.1	2	shewanella denitrificans os217	False	False	False	False	False
marine	Otu1920	Chlorobium_phaeovibrioides_DSM_265_genomic	1094	known_strain	Chlorobium phaeovibrioides	Chlorobium phaeovibrioides	Chlorobium	Chlorobiota	L2_ncbi_name_match	GCA_003968655.1;GCA_003970105.1;GCA_008586845.1;GCA_008634005.1;GCA_009807145.1;GCA_032378515.1;GCF_003968655.1;GCF_003970105.1	11	chlorobium phaeovibrioides	True	True	True	False	True
marine	Otu1921	A-H1309-1-3_S8_contigs	80852	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1923	S04_S1_contigs	1298608	new_species	Psychrobacter sp. JCM 18900	Psychrobacter sp. JCM 18900	Psychrobacter	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1925	Thermotoga_sp_Cell2_genomic	2335	known_strain	Thermotoga		Thermotoga	Thermotogota	L2_ncbi_name_match	GCA_000789375.1;GCF_000789375.1	2	thermotoga sp cell2	True	False	False	False	True
marine	Otu1927	A16_S16_contigs	511678	new_species	Aliivibrio		Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1929	Pyrodictium_delaneyi_strain_Su06_genomic	1273541	known_strain	Pyrodictium delaneyi	Pyrodictium delaneyi	Pyrodictium	Thermoproteota	L2_ncbi_name_match	GCA_001412615.1;GCA_002194565.1;GCA_015661645.1;GCF_001412615.1;GCF_002194565.1	5	pyrodictium delaneyi	True	False	False	True	True
marine	Otu1930	Aeropyrum_pernix_K1_genomic	56636	known_strain	Aeropyrum pernix	Aeropyrum pernix	Aeropyrum	Thermoproteota	L2_ncbi_name_match	GCA_000011125.1;GCF_000011125.1	2	aeropyrum pernix k1	True	False	False	False	True
marine	Otu1947	Shewanella_sp_MR-4_genomic	22	new_species	Shewanella		Shewanella	Pseudomonadota	L2_ncbi_name_match	GCA_000014685.1;GCF_000014685.1	2	shewanella sp mr 4	True	False	False	False	True
marine	Otu1949.0	Alteromonas_mediterranea_strain_AR43_genomic	314275	known_strain	Alteromonas mediterranea	Alteromonas mediterranea	Alteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_001562295.1;GCA_001562315.1;GCA_001886395.1;GCA_001886415.1;GCA_001886435.1;GCA_001886455.1;GCA_002341625.1;GCA_003506925.1	52	alteromonas mediterranea	True	False	False	False	True
marine	Otu1950	Streptomyces_sp_PVA_94-07_genomic	1883	known_strain	Streptomyces		Streptomyces	Actinomycetota	L2_ncbi_name_match	GCA_000495755.1;GCF_000495755.1	2	streptomyces sp pva 94 07	False	False	False	False	False
marine	Otu1952	Altererythrobacter_atlanticus_strain_26DY36_genomic	1267766	known_strain	Croceibacterium atlanticum	Croceibacterium atlanticum	Croceibacterium	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1957.0	Nonlabens_sp_Hel1_33_55_genomic	1336802	known_strain	Nonlabens sp. Hel1_33_55	Nonlabens sp. Hel1_33_55	Nonlabens	Bacteroidota	L2_ncbi_name_match	GCA_900101765.1;GCF_900101765.1	2	nonlabens sp hel1 33 55	False	False	False	False	False
marine	Otu1958.0	Helicobacter_cetorum_MIT_00-7128_genomic	138563	known_strain	Helicobacter cetorum	Helicobacter cetorum	Helicobacter	Campylobacterota	L2_ncbi_name_match	GCA_000259255.1;GCF_000259255.1	2	helicobacter cetorum mit 00 7128	True	False	False	False	True
marine	Otu196	Archaeoglobus_fulgidus_DSM_8774_genomic	2234	known_strain	Archaeoglobus fulgidus	Archaeoglobus fulgidus	Archaeoglobus	Methanobacteriota	L2_ncbi_name_match	GCA_000734035.1;GCF_000734035.1	2	archaeoglobus fulgidus dsm 8774	False	False	True	False	False
marine	Otu1961	Planococcus_plakortidis_strain_DSM_23997_genomic	1038856	known_strain	Planococcus plakortidis	Planococcus plakortidis	Planococcus	Bacillota	L2_ncbi_name_match	GCA_001687605.2;GCA_045115855.1;GCA_046604045.1;GCA_053763425.1;GCF_001687605.2;GCF_045115855.1;GCF_046604045.1;GCF_053763425.1	9	planococcus plakortidis	False	False	False	False	False
marine	Otu1962	Corynebacterium_marinum_DSM_44953_genomic	349751	known_strain	Corynebacterium marinum	Corynebacterium marinum	Corynebacterium	Actinomycetota	L2_ncbi_name_match	GCA_000835165.1;GCF_000835165.1	2	corynebacterium marinum dsm 44953	False	False	False	False	False
marine	Otu1966	Thermococcus_sp_CL1_genomic	163003	known_strain	Thermococcus cleftensis	Thermococcus cleftensis	Thermococcus	Methanobacteriota	L2_ncbi_name_match	GCA_011040275.1;GCA_011040315.1;GCA_011050175.1;GCA_014361105.1;GCA_015520695.1;GCA_015520705.1;GCA_015521065.1;GCA_015521485.1	158	thermococcus sp	True	False	False	True	True
marine	Otu1969	Piscirickettsia_salmonis_strain_CGR02_genomic	1238	known_strain	Piscirickettsia salmonis	Piscirickettsia salmonis	Piscirickettsia	Pseudomonadota	L2_ncbi_name_match	GCA_000756415.3;GCA_000756435.3;GCA_001029935.1;GCA_001514395.1;GCA_001534725.1;GCA_001746795.1;GCA_001932595.1;GCA_001932735.1	172	piscirickettsia salmonis	True	True	True	False	True
marine	Otu1970	A22_S22_contigs	40269	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1974.0	Alteromonas_stellipolaris_strain_PQQ-42_genomic	226	known_strain	Alteromonas		Alteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_001562115.1;GCA_001562195.1;GCA_001632765.1;GCA_001632825.1;GCA_019931075.1;GCA_024518635.1;GCA_030547325.1;GCA_030547565.1	37	alteromonas stellipolaris	True	False	True	False	True
marine	Otu1974.1	Alteromonas_macleodii_str_Ionian_Sea_U7_genomic	314275	known_strain	Alteromonas mediterranea	Alteromonas mediterranea	Alteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_000808595.1;GCA_000808635.1;GCA_001077695.1;GCA_001562235.1;GCA_001578515.1;GCA_001626115.1;GCA_001626275.1;GCA_001626315.1	294	alteromonas macleodii	True	True	True	False	True
marine	Otu1975.0	Thermodesulfatator_indicus_DSM_15286_genomic	171695	known_strain	Thermodesulfatator indicus	Thermodesulfatator indicus	Thermodesulfatator	Thermodesulfobacteriota	L2_ncbi_name_match	GCA_000217795.1;GCF_000217795.1	2	thermodesulfatator indicus dsm 15286	True	False	False	False	True
marine	Otu1977.0	Alteromonas_sp_Mex14_genomic	226	known_strain	Alteromonas		Alteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_001886375.1	1	alteromonas sp mex14	False	True	False	False	True
marine	Otu198.0	Alteromonas_macleodii_str_English_Channel_615_genomic	314275	known_strain	Alteromonas mediterranea	Alteromonas mediterranea	Alteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_000808595.1;GCA_000808635.1;GCA_001077695.1;GCA_001562235.1;GCA_001578515.1;GCA_001626115.1;GCA_001626275.1;GCA_001626315.1	294	alteromonas macleodii	True	True	True	False	True
marine	Otu1984	Pseudoalteromonas_sp_SM9913_genomic	234831	new_strain	Pseudoalteromonas sp. SM9913	Pseudoalteromonas sp. SM9913	Pseudoalteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_000184065.1;GCF_000184065.1	2	pseudoalteromonas sp sm9913	True	False	False	False	True
marine	Otu1986.0	Marinobacter_adhaerens_HP15_genomic	1033846	known_strain	Marinobacter adhaerens	Marinobacter adhaerens	Marinobacter	Pseudomonadota	L2_ncbi_name_match	GCA_000166295.1;GCF_000166295.1	2	marinobacter adhaerens hp15	True	False	False	False	True
marine	Otu199.0	Owenweeksia_hongkongensis_DSM_17368_genomic	253245	known_strain	Owenweeksia hongkongensis	Owenweeksia hongkongensis	Owenweeksia	Bacteroidota	L2_ncbi_name_match	GCA_000236705.1;GCA_945865885.1;GCA_945881955.1;GCA_945907425.1;GCF_000236705.1	5	owenweeksia hongkongensis dsm 17368	False	False	False	False	False
marine	Otu1995	Thermotoga_maritima_MSB8_2_genomic	2336	new_strain	Thermotoga maritima	Thermotoga maritima	Thermotoga	Thermotogota	L2_ncbi_name_match	GCA_000008545.1;GCA_000230655.3;GCA_000390265.1;GCA_000978555.1;GCF_000008545.1;GCF_000230655.2;GCF_000390265.1;GCF_000978555.1	8	thermotoga maritima msb8	True	True	False	True	True
marine	Otu1998	MR4-64-2_S7_contigs	286	new_species	Pseudomonas		Pseudomonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu1999	Mycobacterium_rhodesiae_NBB3_genomic	36814	known_strain	Mycolicibacterium rhodesiae	Mycolicibacterium rhodesiae	Mycolicibacterium	Actinomycetota	none		0		False	False	False	False	False
marine	Otu2.0	Nitrosococcus_halophilus_Nc_4_genomic	133539	known_strain	Nitrosococcus halophilus	Nitrosococcus halophilus	Nitrosococcus	Pseudomonadota	L2_ncbi_name_match	GCA_000024725.1;GCF_000024725.1	2	nitrosococcus halophilus nc 4	True	False	False	False	True
marine	Otu20	Shewanella_sp_ANA-3_genomic	94122	known_strain	Shewanella sp. ANA-3	Shewanella sp. ANA-3	Shewanella	Pseudomonadota	L2_ncbi_name_match	GCA_000203935.1;GCF_000203935.1	2	shewanella sp ana 3	False	False	False	False	False
marine	Otu2003	Pseudomonas_stutzeri_CCUG_29243_genomic	316	known_strain	Stutzerimonas stutzeri	Stutzerimonas stutzeri	Stutzerimonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2006	A2_S2_contigs	40269	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2014	MR4-96-2A_S5_contigs	286	new_species	Pseudomonas		Pseudomonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2016.0	Brucella_sp_141012304_genomic	1885919	known_strain	Brucella sp. 141012304	Brucella sp. 141012304	Brucella	Pseudomonadota	L2_ncbi_name_match	GCA_031987745.1;GCA_032007605.1;GCA_032066345.1;GCA_032078055.1;GCA_032085995.1;GCA_032104425.1;GCA_032114075.1;GCA_040391195.1	11	brucella sp	False	False	False	False	False
marine	Otu2017.0	Salinibacter_ruber_DSM_13855_genomic	146919	known_strain	Salinibacter ruber	Salinibacter ruber	Salinibacter	Rhodothermota	L2_ncbi_name_match	GCA_000013045.1;GCF_000013045.1	2	salinibacter ruber dsm 13855	True	False	False	False	True
marine	Otu2019	Prochlorococcus_marinus_str_MIT_9303_genomic	1219	known_strain	Prochlorococcus marinus	Prochlorococcus marinus	Prochlorococcus	Cyanobacteriota	L2_ncbi_name_match	GCA_000015705.1;GCA_047302995.1;GCF_000015705.1	3	prochlorococcus marinus str mit 9303	True	False	False	False	True
marine	Otu2025.0	Fibrella_aestuarina_strain_BUZ_2_genomic	651143	known_strain	Fibrella aestuarina	Fibrella aestuarina	Fibrella	Bacteroidota	none		0		False	False	False	False	False
marine	Otu2027	Denitrovibrio_acetiphilus_DSM_12809_genomic	118000	known_strain	Denitrovibrio acetiphilus	Denitrovibrio acetiphilus	Denitrovibrio	Deferribacterota	L2_ncbi_name_match	GCA_000025725.1;GCF_000025725.1	2	denitrovibrio acetiphilus dsm 12809	True	False	False	False	True
marine	Otu203	Pseudomonas_balearica_DSM_6083_genomic	316	known_strain	Stutzerimonas stutzeri	Stutzerimonas stutzeri	Stutzerimonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2036	Pseudoalteromonas_sp_OCN003_genomic	1348114	known_strain	Pseudoalteromonas piratica	Pseudoalteromonas piratica	Pseudoalteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_002684115.1;GCA_002685175.1;GCA_002685595.1;GCA_002685675.1;GCA_002706965.1;GCA_002713845.1;GCA_002732915.1;GCA_003353705.1	118	pseudoalteromonas sp	True	False	False	False	True
marine	Otu2042	Candidatus_Thioglobus_sp_EF1_genomic	1705394	known_strain	Candidatus Thioglobus autotrophicus	Candidatus Thioglobus autotrophicus	Candidatus Thioglobus	Pseudomonadota	L2_ncbi_name_match	GCA_002689885.1;GCA_003332345.1;GCA_003978155.1;GCA_003978165.1;GCA_003978175.1;GCA_003978185.1;GCA_003978205.1;GCA_003978255.1	186	candidatus thioglobus sp	True	False	False	False	True
marine	Otu2044	Leuconostoc_lactis_strain_WiKim40_genomic	1246	new_strain	Leuconostoc lactis	Leuconostoc lactis	Leuconostoc	Bacillota	L2_ncbi_name_match	GCA_000709265.1;GCA_001411775.1;GCA_001698145.1;GCA_002092595.1;GCA_002092695.1;GCA_002287365.1;GCA_002386555.1;GCA_002386625.1	141	leuconostoc lactis	True	True	True	False	True
marine	Otu205.0	Micromonospora_krabiensis_strain_DSM_45344_genomic	307121	known_strain	Micromonospora krabiensis	Micromonospora krabiensis	Micromonospora	Actinomycetota	L2_ncbi_name_match	GCA_042647825.1;GCA_900091425.1;GCF_042647825.1;GCF_900091425.1	4	micromonospora krabiensis	True	False	False	False	True
marine	Otu205.1	Salinispora_arenicola_CNS-205_genomic	168697	known_strain	Salinispora arenicola	Salinispora arenicola	Salinispora	Actinomycetota	L2_ncbi_name_match	GCA_006716065.1;GCA_011765705.1;GCA_011765725.1;GCA_011765735.1;GCA_018332675.1;GCA_023845025.1;GCA_023845045.1;GCF_000702345.1	108	salinispora arenicola	True	False	False	False	True
marine	Otu2052	Cyanothece_sp_ATCC_51142_genomic	43989	known_strain	Crocosphaera subtropica ATCC 51142	Crocosphaera subtropica	Crocosphaera	Cyanobacteriota	none		0		False	False	False	False	False
marine	Otu2053	Thermotoga_maritima_MSB8_4_genomic	2336	new_strain	Thermotoga maritima	Thermotoga maritima	Thermotoga	Thermotogota	L2_ncbi_name_match	GCA_000008545.1;GCA_000230655.3;GCA_000390265.1;GCA_000978555.1;GCF_000008545.1;GCF_000230655.2;GCF_000390265.1;GCF_000978555.1	8	thermotoga maritima msb8	True	True	False	True	True
marine	Otu2058	Actinoalloteichus_hymeniacidonis_strain_HPA177_DSM_45092_genomic	340345	known_strain	Actinoalloteichus hymeniacidonis	Actinoalloteichus hymeniacidonis	Actinoalloteichus	Actinomycetota	L2_ncbi_name_match	GCA_001747425.1;GCA_014203365.1;GCF_001747425.1;GCF_014203365.1	4	actinoalloteichus hymeniacidonis	False	False	False	False	False
marine	Otu2059	Vibrio_natriegens_strain_CCUG_16371_genomic	662	known_strain	Vibrio		Vibrio	Pseudomonadota	L2_ncbi_name_match	GCA_001680045.1;GCA_001680065.1;GCA_001680085.1;GCA_013369295.1;GCA_022397855.1;GCA_022832815.1;GCA_024508015.1;GCA_025757485.1	41	vibrio natriegens	True	False	False	False	True
marine	Otu2066	Synechococcus_sp_WH_8109_genomic	166314	known_strain	Synechococcus sp. WH 8109	Synechococcus sp. WH 8109	Synechococcus	Cyanobacteriota	L2_ncbi_name_match	GCA_000161795.2;GCF_000161795.2	2	synechococcus sp wh 8109	True	False	False	False	True
marine	Otu2073	Methanothermococcus_okinawensis_IH1_genomic	155863	known_strain	Methanothermococcus okinawensis	Methanothermococcus okinawensis	Methanothermococcus	Methanobacteriota	L2_ncbi_name_match	GCA_000179575.2;GCF_000179575.2	2	methanothermococcus okinawensis ih1	True	False	False	True	True
marine	Otu2078	Methanococcus_maripaludis_X1_genomic	39152	known_strain	Methanococcus maripaludis	Methanococcus maripaludis	Methanococcus	Methanobacteriota	L2_ncbi_name_match	GCA_000220645.1;GCF_000220645.1	2	methanococcus maripaludis x1	True	False	False	False	True
marine	Otu2080.0	Gramella_sp_LPB0144_genomic	1913577	known_strain	Christiangramia salexigens	Christiangramia salexigens	Christiangramia	Bacteroidota	none		0		False	False	False	False	False
marine	Otu2087	Vw27_S8_contigs	80852	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2090	A-2013-70-F524-1_S1_contigs	645	new_strain	Aeromonas salmonicida	Aeromonas salmonicida	Aeromonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2098	Thermococcus_barophilus_CH5_genomic	55802	known_strain	Thermococcus barophilus	Thermococcus barophilus	Thermococcus	Methanobacteriota	L2_ncbi_name_match	GCA_001433455.1;GCF_001433455.1	2	thermococcus barophilus ch5	False	False	True	False	False
marine	Otu2099	Verrucomicrobia_bacterium_L21-Fru-AB_genomic	1307763	known_strain	Kiritimatiella glycovorans	Kiritimatiella glycovorans	Kiritimatiella	Kiritimatiellota	none		0		False	False	False	False	False
marine	Otu2106	Vibrio_fischeri_ES114_genomic	668	known_strain	Aliivibrio fischeri	Aliivibrio fischeri	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2107	Titti16_S3_contigs	1760	new_order	Actinomycetes			Actinomycetota	none		0		False	False	False	False	False
marine	Otu211	Synechococcus_sp_WH_8103_genomic	1129	known_strain	Synechococcus		Synechococcus	Cyanobacteriota	L2_ncbi_name_match	GCA_001182765.1	1	synechococcus sp wh 8103	True	False	False	False	True
marine	Otu2115	13_S13_contigs	1760	new_order	Actinomycetes			Actinomycetota	none		0		False	False	False	False	False
marine	Otu2117	KH11J01_S12_contigs	41275	new_species	Brevundimonas		Brevundimonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2119.0	Ruminiclostridium_thermocellum_DSM_2360_strain_LQRI_genomic	1515	new_strain	Acetivibrio thermocellus	Acetivibrio thermocellus	Acetivibrio	Bacillota	none		0		False	False	False	False	False
marine	Otu212.0	Ruegeria_pomeroyi_DSS-3_genomic	89184	known_strain	Ruegeria pomeroyi	Ruegeria pomeroyi	Ruegeria	Pseudomonadota	L2_ncbi_name_match	GCA_000011965.2;GCF_000011965.2	2	ruegeria pomeroyi dss 3	False	False	False	False	False
marine	Otu2120	Haloarcula_hispanica_ATCC_33960_genomic	51589	known_strain	Haloarcula hispanica	Haloarcula hispanica	Haloarcula	Methanobacteriota	L2_ncbi_name_match	GCA_000223905.1;GCF_000223905.1	2	haloarcula hispanica atcc 33960	False	False	True	False	False
marine	Otu2121	Psychrobacter_sp_G_genomic	497	known_strain	Psychrobacter		Psychrobacter	Pseudomonadota	L2_ncbi_name_match	GCA_000418305.1;GCF_000418305.1	2	psychrobacter sp g	False	False	False	False	False
marine	Otu2123	Vw11_S2_contigs	80852	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2128	Methanocaldococcus_jannaschii_DSM_2661_genomic	2190	known_strain	Methanocaldococcus jannaschii	Methanocaldococcus jannaschii	Methanocaldococcus	Methanobacteriota	L2_ncbi_name_match	GCA_000091665.1;GCF_000091665.1	2	methanocaldococcus jannaschii dsm 2661	True	False	False	True	True
marine	Otu214.0	Draconibacterium_orientale_strain_FH5_genomic	1168034	known_strain	Draconibacterium orientale	Draconibacterium orientale	Draconibacterium	Bacteroidota	L2_ncbi_name_match	GCA_000626635.1;GCA_020718205.1;GCA_020718225.1;GCA_020718245.1;GCA_020718265.1;GCA_020718275.1;GCA_020718315.1;GCA_020718325.1	51	draconibacterium orientale	False	False	True	False	False
