dataset	binset	bin_id	cluster	four_tool_common	cocopye_stage	cocopye_has_row	cocopye_scored
strain_madness	gold	s6__spades_MRSA8013_S11_L001	spades_MRSA8013_S11_L001	True	3.0	True	True
strain_madness	gold	s6__spades_VRE2224_S14_L001	spades_VRE2224_S14_L001	True	2.0	True	True
strain_madness	gold	s6__spades_VRE2770_S9_L001	spades_VRE2770_S9_L001	True	3.0	True	True
strain_madness	gold	s7__MIKI-NS02	MIKI-NS02	True	3.0	True	True
strain_madness	gold	s7__MIKI-NS10	MIKI-NS10	True	2.0	True	True
strain_madness	gold	s7__MIKI-NS11	MIKI-NS11	True	2.0	True	True
strain_madness	gold	s7__SP132_S13	SP132_S13	True	2.0	True	True
strain_madness	gold	s7__SP173_S54	SP173_S54	True	2.0	True	True
strain_madness	gold	s7__SP174_S55	SP174_S55	True	3.0	True	True
strain_madness	gold	s7__SP177_S57	SP177_S57	True	2.0	True	True
strain_madness	gold	s7__SP182_S62	SP182_S62	True	3.0	True	True
strain_madness	gold	s7__SP39_S26	SP39_S26	True	2.0	True	True
strain_madness	gold	s7__SP61_S45	SP61_S45	True	2.0	True	True
strain_madness	gold	s7__SP63_S49	SP63_S49	True	2.0	True	True
strain_madness	gold	s7__SP65_S80	SP65_S80	True	2.0	True	True
strain_madness	gold	s7__SP83_S66	SP83_S66	True	3.0	True	True
strain_madness	gold	s7__spades_And4892_S4_L001	spades_And4892_S4_L001	True	3.0	True	True
strain_madness	gold	s7__spades_And9076_S11_L001	spades_And9076_S11_L001	True	2.0	True	True
strain_madness	gold	s7__spades_And9183_S10_L001	spades_And9183_S10_L001	True	3.0	True	True
strain_madness	gold	s7__spades_ESBL10055_S8_L001	spades_ESBL10055_S8_L001	True	2.0	True	True
strain_madness	gold	s7__spades_ESBL5784_S3_L001	spades_ESBL5784_S3_L001	True	3.0	True	True
strain_madness	gold	s7__spades_ESBL6983_S3_L001	spades_ESBL6983_S3_L001	True	2.0	True	True
strain_madness	gold	s7__spades_ESBL6984_S1_L001	spades_ESBL6984_S1_L001	True	3.0	True	True
strain_madness	gold	s7__spades_ESBL7634_S2_L001	spades_ESBL7634_S2_L001	True	3.0	True	True
strain_madness	gold	s7__spades_ESBL9440_S6_L001	spades_ESBL9440_S6_L001	True	2.0	True	True
strain_madness	gold	s7__spades_MRSA7124_S4_L001	spades_MRSA7124_S4_L001	True	3.0	True	True
strain_madness	gold	s7__spades_MRSA7129_S8_L001	spades_MRSA7129_S8_L001	True	2.0	True	True
strain_madness	gold	s7__spades_VRE2770_S9_L001	spades_VRE2770_S9_L001	True	2.0	True	True
strain_madness	gold	s7__spades_VRE3253_S17_L001	spades_VRE3253_S17_L001	True	2.0	True	True
strain_madness	gold	s7__spades_VRE3786_S19_L001	spades_VRE3786_S19_L001	True	2.0	True	True
strain_madness	gold	s7__spades_VRE3967_S23_L001	spades_VRE3967_S23_L001	True	2.0	True	True
strain_madness	gold	s8__MIKI-NS20	MIKI-NS20	True	3.0	True	True
strain_madness	gold	s8__SP144_S25	SP144_S25	True	2.0	True	True
strain_madness	gold	s8__SP161_S42	SP161_S42	True	3.0	True	True
strain_madness	gold	s8__SP179_S59	SP179_S59	True	2.0	True	True
strain_madness	gold	s8__SP27_S15	SP27_S15	True	3.0	True	True
strain_madness	gold	s8__SP30_S17	SP30_S17	True	3.0	True	True
strain_madness	gold	s8__SP39_S26	SP39_S26	True	3.0	True	True
strain_madness	gold	s8__SP57_S43	SP57_S43	True	3.0	True	True
strain_madness	gold	s8__SP60_S48	SP60_S48	True	2.0	True	True
strain_madness	gold	s8__SP63_S49	SP63_S49	True	3.0	True	True
strain_madness	gold	s8__SP86_S69	SP86_S69	True	2.0	True	True
strain_madness	gold	s8__SP87_S70	SP87_S70	True	3.0	True	True
strain_madness	gold	s8__spades_And8454_S5_L001	spades_And8454_S5_L001	True	3.0	True	True
strain_madness	gold	s8__spades_And8926_S4_L001	spades_And8926_S4_L001	True	3.0	True	True
strain_madness	gold	s8__spades_And9053_S12_L001	spades_And9053_S12_L001	True	2.0	True	True
strain_madness	gold	s8__spades_ESBL10030_S2_L001	spades_ESBL10030_S2_L001	True	2.0	True	True
strain_madness	gold	s8__spades_ESBL5609_S2_L001	spades_ESBL5609_S2_L001	True	2.0	True	True
strain_madness	gold	s8__spades_ESBL5621_S1_L001	spades_ESBL5621_S1_L001	True	2.0	True	True
strain_madness	gold	s8__spades_ESBL5817_S7_L001	spades_ESBL5817_S7_L001	True	2.0	True	True
strain_madness	gold	s8__spades_ESBL6409_S4_L001	spades_ESBL6409_S4_L001	True	2.0	True	True
strain_madness	gold	s8__spades_ESBL7359_S3_L001	spades_ESBL7359_S3_L001	True	3.0	True	True
strain_madness	gold	s8__spades_MRSA7133_S3_L001	spades_MRSA7133_S3_L001	True	3.0	True	True
strain_madness	gold	s8__spades_MRSA7172_S1_L001	spades_MRSA7172_S1_L001	True	3.0	True	True
strain_madness	gold	s9__SP163_S44	SP163_S44	True	2.0	True	True
strain_madness	gold	s9__SP178_S58	SP178_S58	True	2.0	True	True
strain_madness	gold	s9__SP39_S26	SP39_S26	True	3.0	True	True
strain_madness	gold	s9__SP56_S42	SP56_S42	True	2.0	True	True
strain_madness	gold	s9__SP68_S51	SP68_S51	True	2.0	True	True
strain_madness	gold	s9__spades_And11624_S6_L001	spades_And11624_S6_L001	True	2.0	True	True
strain_madness	gold	s9__spades_And5192_S3_L001	spades_And5192_S3_L001	True	3.0	True	True
strain_madness	gold	s9__spades_And5527_S8_L001	spades_And5527_S8_L001	True	3.0	True	True
strain_madness	gold	s9__spades_And6098_S1_L001	spades_And6098_S1_L001	True	3.0	True	True
strain_madness	gold	s9__spades_ESBL5780_S5_L001	spades_ESBL5780_S5_L001	True	3.0	True	True
strain_madness	gold	s9__spades_ESBL6200_S12_L001	spades_ESBL6200_S12_L001	True	3.0	True	True
strain_madness	gold	s9__spades_ESBL6270_S10_L001	spades_ESBL6270_S10_L001	True	3.0	True	True
strain_madness	gold	s9__spades_ESBL6515_S2_L001	spades_ESBL6515_S2_L001	True	3.0	True	True
strain_madness	gold	s9__spades_ESBL6661_S8_L001	spades_ESBL6661_S8_L001	True	2.0	True	True
strain_madness	gold	s9__spades_ESBL7348_S6_L001	spades_ESBL7348_S6_L001	True	2.0	True	True
strain_madness	gold	s9__spades_ESBL9250_S3_L001	spades_ESBL9250_S3_L001	True	2.0	True	True
strain_madness	gold	s9__spades_VRE2237_S15_L001	spades_VRE2237_S15_L001	True	3.0	True	True
strain_madness	gold	s9__spades_VRE2913_S13_L001	spades_VRE2913_S13_L001	True	2.0	True	True
strain_madness	gold	s0__SP121_S3	SP121_S3	True	2.0	True	True
strain_madness	gold	s0__SP137_S18	SP137_S18	True	3.0	True	True
strain_madness	gold	s0__SP138_S19	SP138_S19	True	3.0	True	True
strain_madness	gold	s0__SP173_S54	SP173_S54	True	3.0	True	True
strain_madness	gold	s0__SP18_S91	SP18_S91	True	3.0	True	True
strain_madness	gold	s0__SP97_S78	SP97_S78	True	3.0	True	True
strain_madness	gold	s0__spades_AND8064_S11_L001	spades_AND8064_S11_L001	True	3.0	True	True
strain_madness	gold	s0__spades_And10925_S5_L001	spades_And10925_S5_L001	True	3.0	True	True
strain_madness	gold	s0__spades_And4892_S4_L001	spades_And4892_S4_L001	True	3.0	True	True
strain_madness	gold	s0__spades_And7187_S3_L001	spades_And7187_S3_L001	True	2.0	True	True
strain_madness	gold	s0__spades_And7225_S6_L001	spades_And7225_S6_L001	True	3.0	True	True
strain_madness	gold	s0__spades_And9353_S7_L001	spades_And9353_S7_L001	True	3.0	True	True
strain_madness	gold	s0__spades_And9693_S1_L001	spades_And9693_S1_L001	True	2.0	True	True
strain_madness	gold	s0__spades_ESBL6200_S12_L001	spades_ESBL6200_S12_L001	True	3.0	True	True
strain_madness	gold	s0__spades_ESBL6270_S10_L001	spades_ESBL6270_S10_L001	True	2.0	True	True
strain_madness	gold	s0__spades_MRSA7129_S1_L001	spades_MRSA7129_S1_L001	True	3.0	True	True
strain_madness	gold	s0__spades_MRSA7796_S10_L001	spades_MRSA7796_S10_L001	True	2.0	True	True
strain_madness	gold	s0__spades_MRSA8013_S11_L001	spades_MRSA8013_S11_L001	True	3.0	True	True
strain_madness	gold	s0__spades_MRSA8602_S6_L001	spades_MRSA8602_S6_L001	True	2.0	True	True
strain_madness	gold	s0__spades_VRE2941_S2_L001	spades_VRE2941_S2_L001	True	2.0	True	True
strain_madness	gold	s0__spades_VRE3387_S5_L001	spades_VRE3387_S5_L001	True	3.0	True	True
strain_madness	gold	s1__MIKI-NS06	MIKI-NS06	True	3.0	True	True
strain_madness	gold	s1__SP110_S88	SP110_S88	True	2.0	True	True
strain_madness	gold	s1__SP124_S6	SP124_S6	True	3.0	True	True
strain_madness	gold	s1__SP130_S11	SP130_S11	True	3.0	True	True
strain_madness	gold	s1__SP185_S65	SP185_S65	True	2.0	True	True
strain_madness	gold	s1__SP189_S68	SP189_S68	True	3.0	True	True
strain_madness	gold	s1__SP24_S13	SP24_S13	True	2.0	True	True
strain_madness	gold	s1__SP41_S28	SP41_S28	True	2.0	True	True
strain_madness	gold	s1__spades_And5141_S4_L001	spades_And5141_S4_L001	True	3.0	True	True
strain_madness	gold	s1__spades_And8423_S6_L001	spades_And8423_S6_L001	True	2.0	True	True
strain_madness	gold	s1__spades_And9387_S6_L001	spades_And9387_S6_L001	True	3.0	True	True
strain_madness	gold	s1__spades_ESBL5481_S10_L001	spades_ESBL5481_S10_L001	True	3.0	True	True
strain_madness	gold	s1__spades_ESBL5609_S2_L001	spades_ESBL5609_S2_L001	True	2.0	True	True
strain_madness	gold	s1__spades_ESBL6643_S3_L001	spades_ESBL6643_S3_L001	True	2.0	True	True
strain_madness	gold	s1__spades_ESBL6661_S8_L001	spades_ESBL6661_S8_L001	True	2.0	True	True
strain_madness	gold	s1__spades_ESBL6724_S11_L001	spades_ESBL6724_S11_L001	True	2.0	True	True
strain_madness	gold	s1__spades_ESBL7382_S4_L001	spades_ESBL7382_S4_L001	True	3.0	True	True
strain_madness	gold	s1__spades_ESBL7410_S11_L001	spades_ESBL7410_S11_L001	True	2.0	True	True
strain_madness	gold	s1__spades_ESBL7534_S10_L001	spades_ESBL7534_S10_L001	True	3.0	True	True
strain_madness	gold	s1__spades_MRSA7113_S2_L001	spades_MRSA7113_S2_L001	True	2.0	True	True
strain_madness	gold	s1__spades_MRSA7124_S4_L001	spades_MRSA7124_S4_L001	True	2.0	True	True
strain_madness	gold	s2__MIKI-NS11	MIKI-NS11	True	2.0	True	True
strain_madness	gold	s2__SP121_S3	SP121_S3	True	3.0	True	True
strain_madness	gold	s2__SP130_S11	SP130_S11	True	2.0	True	True
strain_madness	gold	s2__SP149_S30	SP149_S30	True	2.0	True	True
strain_madness	gold	s2__SP14_S11	SP14_S11	True	2.0	True	True
strain_madness	gold	s2__SP189_S68	SP189_S68	True	2.0	True	True
strain_madness	gold	s2__SP2_S86	SP2_S86	True	3.0	True	True
strain_madness	gold	s2__SP32_S19	SP32_S19	True	3.0	True	True
strain_madness	gold	s2__SP47_S34	SP47_S34	True	2.0	True	True
strain_madness	gold	s2__SP4_S3	SP4_S3	True	2.0	True	True
strain_madness	gold	s2__SP91_S72	SP91_S72	True	3.0	True	True
strain_madness	gold	s2__spades_And8388_S5_L001	spades_And8388_S5_L001	True	2.0	True	True
strain_madness	gold	s2__spades_ESBL5734_S3_L001	spades_ESBL5734_S3_L001	True	3.0	True	True
strain_madness	gold	s2__spades_ESBL6364_S9_L001	spades_ESBL6364_S9_L001	True	3.0	True	True
strain_madness	gold	s2__spades_MRSA7295_S3_L001	spades_MRSA7295_S3_L001	True	3.0	True	True
strain_madness	gold	s2__spades_MRSA8602_S6_L001	spades_MRSA8602_S6_L001	True	3.0	True	True
strain_madness	gold	s3__MIKI-NS24	MIKI-NS24	True	2.0	True	True
strain_madness	gold	s3__SP108_S87	SP108_S87	True	3.0	True	True
strain_madness	gold	s3__SP113_S91	SP113_S91	True	3.0	True	True
strain_madness	gold	s3__SP127_S8	SP127_S8	True	3.0	True	True
strain_madness	gold	s3__SP12_S9	SP12_S9	True	2.0	True	True
strain_madness	gold	s3__SP154_S35	SP154_S35	True	3.0	True	True
strain_madness	gold	s3__SP156_S37	SP156_S37	True	2.0	True	True
strain_madness	gold	s3__SP157_S38	SP157_S38	True	3.0	True	True
strain_madness	gold	s3__SP166_S47	SP166_S47	True	3.0	True	True
strain_madness	gold	s3__SP167_S48	SP167_S48	True	2.0	True	True
strain_madness	gold	s3__SP48_S35	SP48_S35	True	3.0	True	True
strain_madness	gold	s3__SP56_S42	SP56_S42	True	3.0	True	True
strain_madness	gold	s3__SP6_S88	SP6_S88	True	2.0	True	True
strain_madness	gold	s3__SP96_S77	SP96_S77	True	2.0	True	True
strain_madness	gold	s3__spades_And4621_S3_L001	spades_And4621_S3_L001	True	3.0	True	True
strain_madness	gold	s3__spades_And4902_S2_L001	spades_And4902_S2_L001	True	2.0	True	True
strain_madness	gold	s3__spades_ESBL1009_S1_L001	spades_ESBL1009_S1_L001	True	3.0	True	True
strain_madness	gold	s3__spades_ESBL5402_S6_L001	spades_ESBL5402_S6_L001	True	3.0	True	True
strain_madness	gold	s3__spades_ESBL5481_S10_L001	spades_ESBL5481_S10_L001	True	3.0	True	True
strain_madness	gold	s3__spades_MRSA8758_S5_L001	spades_MRSA8758_S5_L001	True	2.0	True	True
strain_madness	gold	s4__MIKI-NS06	MIKI-NS06	True	2.0	True	True
strain_madness	gold	s4__MIKI-NS24	MIKI-NS24	True	3.0	True	True
strain_madness	gold	s4__SP108_S87	SP108_S87	True	3.0	True	True
strain_madness	gold	s4__SP122_S4	SP122_S4	True	3.0	True	True
strain_madness	gold	s4__SP162_S43	SP162_S43	True	3.0	True	True
strain_madness	gold	s4__SP171_S52	SP171_S52	True	3.0	True	True
strain_madness	gold	s4__SP17_S90	SP17_S90	True	2.0	True	True
strain_madness	gold	s4__SP194_S73	SP194_S73	True	3.0	True	True
strain_madness	gold	s4__SP73_S56	SP73_S56	True	3.0	True	True
strain_madness	gold	s4__SP78_S61	SP78_S61	True	2.0	True	True
strain_madness	gold	s4__SP91_S72	SP91_S72	True	3.0	True	True
strain_madness	gold	s4__SP94_S75	SP94_S75	True	3.0	True	True
strain_madness	gold	s4__spades_And4613_S9_L001	spades_And4613_S9_L001	True	2.0	True	True
strain_madness	gold	s4__spades_And4621_S3_L001	spades_And4621_S3_L001	True	2.0	True	True
strain_madness	gold	s4__spades_And4892_S4_L001	spades_And4892_S4_L001	True	3.0	True	True
strain_madness	gold	s4__spades_And9053_S12_L001	spades_And9053_S12_L001	True	3.0	True	True
strain_madness	gold	s4__spades_And9426_S4_L001	spades_And9426_S4_L001	True	3.0	True	True
strain_madness	gold	s4__spades_And9746_S7_L001	spades_And9746_S7_L001	True	2.0	True	True
strain_madness	gold	s4__spades_ESBL6270_S10_L001	spades_ESBL6270_S10_L001	True	3.0	True	True
strain_madness	gold	s4__spades_ESBL6792_S10_L001	spades_ESBL6792_S10_L001	True	2.0	True	True
strain_madness	gold	s4__spades_ESBL9861_S4_L001	spades_ESBL9861_S4_L001	True	3.0	True	True
strain_madness	gold	s4__spades_MRSA7286_S4_L001	spades_MRSA7286_S4_L001	True	3.0	True	True
strain_madness	gold	s4__spades_MRSA7830_S9_L001	spades_MRSA7830_S9_L001	True	3.0	True	True
strain_madness	gold	s4__spades_VRE3786_S19_L001	spades_VRE3786_S19_L001	True	3.0	True	True
strain_madness	gold	s5__MIKI-NS14	MIKI-NS14	True	2.0	True	True
strain_madness	gold	s5__MIKI-NS23	MIKI-NS23	True	2.0	True	True
strain_madness	gold	s5__SP112_S90	SP112_S90	True	3.0	True	True
strain_madness	gold	s5__SP119_S1	SP119_S1	True	2.0	True	True
strain_madness	gold	s5__SP144_S25	SP144_S25	True	2.0	True	True
strain_madness	gold	s5__SP27_S15	SP27_S15	True	2.0	True	True
strain_madness	gold	s5__SP60_S48	SP60_S48	True	2.0	True	True
strain_madness	gold	s5__SP75_S58	SP75_S58	True	3.0	True	True
strain_madness	gold	s5__SP82_S65	SP82_S65	True	2.0	True	True
strain_madness	gold	s5__SP85_S68	SP85_S68	True	2.0	True	True
strain_madness	gold	s5__spades_And5237_S4_L001	spades_And5237_S4_L001	True	3.0	True	True
strain_madness	gold	s5__spades_And8861_S3_L001	spades_And8861_S3_L001	True	3.0	True	True
strain_madness	gold	s5__spades_And8926_S4_L001	spades_And8926_S4_L001	True	2.0	True	True
strain_madness	gold	s5__spades_ESBL5609_S2_L001	spades_ESBL5609_S2_L001	True	3.0	True	True
strain_madness	gold	s5__spades_ESBL5780_S5_L001	spades_ESBL5780_S5_L001	True	2.0	True	True
strain_madness	gold	s5__spades_ESBL6418_S2_L001	spades_ESBL6418_S2_L001	True	3.0	True	True
strain_madness	gold	s5__spades_ESBL6760_S6_L001	spades_ESBL6760_S6_L001	True	2.0	True	True
strain_madness	gold	s5__spades_ESBL6792_S10_L001	spades_ESBL6792_S10_L001	True	2.0	True	True
strain_madness	gold	s5__spades_ESBL9166_S11_L001	spades_ESBL9166_S11_L001	True	2.0	True	True
strain_madness	gold	s5__spades_ESBL9224_S2_L001	spades_ESBL9224_S2_L001	True	2.0	True	True
strain_madness	gold	s5__spades_ESBL9250_S3_L001	spades_ESBL9250_S3_L001	True	2.0	True	True
strain_madness	gold	s5__spades_ESBL9318_S2_L001	spades_ESBL9318_S2_L001	True	2.0	True	True
strain_madness	gold	s5__spades_ESBL9861_S4_L001	spades_ESBL9861_S4_L001	True	2.0	True	True
strain_madness	gold	s5__spades_MRSA7124_S4_L001	spades_MRSA7124_S4_L001	True	2.0	True	True
strain_madness	gold	s6__MIKI-NS08	MIKI-NS08	True	3.0	True	True
strain_madness	gold	s6__MIKI-NS24	MIKI-NS24	True	3.0	True	True
strain_madness	gold	s6__SP100_S81	SP100_S81	True	3.0	True	True
strain_madness	gold	s6__SP112_S90	SP112_S90	True	3.0	True	True
strain_madness	gold	s6__SP11_S8	SP11_S8	True	3.0	True	True
strain_madness	gold	s6__SP120_S2	SP120_S2	True	2.0	True	True
strain_madness	gold	s6__SP133_S14	SP133_S14	True	3.0	True	True
strain_madness	gold	s6__SP136_S17	SP136_S17	True	2.0	True	True
strain_madness	gold	s6__SP144_S25	SP144_S25	True	3.0	True	True
strain_madness	gold	s6__SP157_S38	SP157_S38	True	3.0	True	True
strain_madness	gold	s6__SP160_S41	SP160_S41	True	3.0	True	True
strain_madness	gold	s6__SP188_S67	SP188_S67	True	2.0	True	True
strain_madness	gold	s6__SP198_S01	SP198_S01	True	3.0	True	True
strain_madness	gold	s6__SP20_S77	SP20_S77	True	3.0	True	True
strain_madness	gold	s6__SP24_S13	SP24_S13	True	2.0	True	True
strain_madness	gold	s6__spades_AND8302_S10_L001	spades_AND8302_S10_L001	True	2.0	True	True
strain_madness	gold	s6__spades_And10026_S11_L001	spades_And10026_S11_L001	True	2.0	True	True
strain_madness	gold	s6__spades_And8344_S10_L001	spades_And8344_S10_L001	True	3.0	True	True
strain_madness	gold	s6__spades_And8423_S6_L001	spades_And8423_S6_L001	True	3.0	True	True
strain_madness	gold	s6__spades_And9722_S8_L001	spades_And9722_S8_L001	True	2.0	True	True
strain_madness	gold	s6__spades_ESBL5911_S4_L001	spades_ESBL5911_S4_L001	True	3.0	True	True
strain_madness	gold	s6__spades_ESBL7359_S3_L001	spades_ESBL7359_S3_L001	True	2.0	True	True
strain_madness	gold	s6__spades_ESBL8159_S1_L001	spades_ESBL8159_S1_L001	True	2.0	True	True
strain_madness	gold	s6__spades_MRSA7129_S1_L001	spades_MRSA7129_S1_L001	True	3.0	True	True
strain_madness	gold	s6__spades_MRSA9344_S6_L001	spades_MRSA9344_S6_L001	True	3.0	True	True
strain_madness	gold	s6__spades_VRE3043_S21_L001	spades_VRE3043_S21_L001	True	3.0	True	True
strain_madness	gold	s7__SP10_S7	SP10_S7	True	2.0	True	True
strain_madness	gold	s7__SP117_S95	SP117_S95	True	3.0	True	True
strain_madness	gold	s7__SP126_S7	SP126_S7	True	2.0	True	True
strain_madness	gold	s7__SP134_S15	SP134_S15	True	3.0	True	True
strain_madness	gold	s7__SP144_S25	SP144_S25	True	3.0	True	True
strain_madness	gold	s7__SP171_S52	SP171_S52	True	3.0	True	True
strain_madness	gold	s7__SP180_S96	SP180_S96	True	2.0	True	True
strain_madness	gold	s7__SP1_S85	SP1_S85	True	2.0	True	True
strain_madness	gold	s7__SP38_S25	SP38_S25	True	3.0	True	True
strain_madness	gold	s7__SP77_S60	SP77_S60	True	2.0	True	True
strain_madness	gold	s7__SP94_S75	SP94_S75	True	3.0	True	True
strain_madness	gold	s7__SP97_S78	SP97_S78	True	3.0	True	True
strain_madness	gold	s7__spades_And5284_S5_L001	spades_And5284_S5_L001	True	2.0	True	True
strain_madness	gold	s7__spades_ESBL5402_S6_L001	spades_ESBL5402_S6_L001	True	3.0	True	True
strain_madness	gold	s7__spades_ESBL6418_S2_L001	spades_ESBL6418_S2_L001	True	2.0	True	True
strain_madness	gold	s7__spades_ESBL6620_S4_L001	spades_ESBL6620_S4_L001	True	2.0	True	True
strain_madness	gold	s7__spades_ESBL7347_S10_L001	spades_ESBL7347_S10_L001	True	2.0	True	True
strain_madness	gold	s7__spades_ESBL8341_S10_L001	spades_ESBL8341_S10_L001	True	2.0	True	True
strain_madness	gold	s7__spades_ESBL9875_S5_L001	spades_ESBL9875_S5_L001	True	2.0	True	True
strain_madness	gold	s7__spades_VRE2237_S15_L001	spades_VRE2237_S15_L001	True	2.0	True	True
strain_madness	gold	s7__spades_VRE2392_S22_L001	spades_VRE2392_S22_L001	True	3.0	True	True
strain_madness	gold	s7__spades_VRE3021_S4_L001	spades_VRE3021_S4_L001	True	2.0	True	True
strain_madness	gold	s7__spades_VRE3056_S20_L001	spades_VRE3056_S20_L001	True	3.0	True	True
strain_madness	gold	s7__spades_VRE3342_S6_L001	spades_VRE3342_S6_L001	True	2.0	True	True
strain_madness	gold	s7__spades_VRE3766_S8_L001	spades_VRE3766_S8_L001	True	3.0	True	True
strain_madness	gold	s8__SP101_S82	SP101_S82	True	2.0	True	True
strain_madness	gold	s8__SP125_S84	SP125_S84	True	2.0	True	True
strain_madness	gold	s8__SP126_S7	SP126_S7	True	3.0	True	True
strain_madness	gold	s8__SP133_S14	SP133_S14	True	3.0	True	True
strain_madness	gold	s8__SP143_S24	SP143_S24	True	2.0	True	True
strain_madness	gold	s8__SP18_S91	SP18_S91	True	2.0	True	True
strain_madness	gold	s8__SP196_S75	SP196_S75	True	3.0	True	True
strain_madness	gold	s8__SP47_S34	SP47_S34	True	3.0	True	True
strain_madness	gold	s8__SP61_S45	SP61_S45	True	2.0	True	True
strain_madness	gold	s8__SP73_S56	SP73_S56	True	2.0	True	True
strain_madness	gold	s8__spades_And8423_S6_L001	spades_And8423_S6_L001	True	3.0	True	True
strain_madness	gold	s8__spades_ESBL5613_S5_L001	spades_ESBL5613_S5_L001	True	2.0	True	True
strain_madness	gold	s8__spades_ESBL6210_S10_L001	spades_ESBL6210_S10_L001	True	2.0	True	True
strain_madness	gold	s8__spades_ESBL7862_S8_L001	spades_ESBL7862_S8_L001	True	3.0	True	True
strain_madness	gold	s8__spades_MRSA7830_S9_L001	spades_MRSA7830_S9_L001	True	2.0	True	True
strain_madness	gold	s8__spades_VRE2237_S15_L001	spades_VRE2237_S15_L001	True	2.0	True	True
strain_madness	gold	s8__spades_VRE3342_S6_L001	spades_VRE3342_S6_L001	True	3.0	True	True
strain_madness	gold	s8__spades_VRE3387_S5_L001	spades_VRE3387_S5_L001	True	3.0	True	True
strain_madness	gold	s9__MIKI-NS24	MIKI-NS24	True	2.0	True	True
strain_madness	gold	s9__SP126_S7	SP126_S7	True	2.0	True	True
strain_madness	gold	s9__SP135_S16	SP135_S16	True	2.0	True	True
strain_madness	gold	s9__SP156_S37	SP156_S37	True	3.0	True	True
strain_madness	gold	s9__SP168_S49	SP168_S49	True	2.0	True	True
strain_madness	gold	s9__SP182_S62	SP182_S62	True	2.0	True	True
strain_madness	gold	s9__SP189_S68	SP189_S68	True	3.0	True	True
